"i","asc1","desc1","p"
1,7.48858506302349,4.59523674050312,-142.171716147536
2,2.77360143013384,4.57021626872908,-141.604288342283
3,4.30014172442343,4.63224722096338,-139.878542187004
4,5.59056081356566,3.49128199671968,-139.409040656729
5,4.41297132488426,3.61082011811076,-139.183255161502
6,4.53330159355289,3.43390960177048,-139.128305362029
7,5.04570451220831,4.29320273013427,-139.596896843821
8,3.76489840336478,2.69149289330129,-139.882433300463
9,4.022251240959,2.86563607145694,-139.503009885715
10,3.86464249002024,4.62682022064586,-140.078005376493
11,3.80348027669102,5.33103223823604,-140.900851753547
12,5.75675129922315,4.96771071551961,-140.67497991217
13,6.21637433729343,3.35889586879533,-139.874449943578
14,4.70484487232029,4.51584583268163,-139.730531939202
15,5.02931044003203,2.69445271653716,-139.405481616401
16,6.29161110133141,2.7278056066384,-140.126008263727
17,5.07328482848684,1.69175183695779,-141.466992264887
18,4.21105643423366,6.55984892525749,-142.567138144777
19,3.46551372032704,5.19588022842515,-141.044741792544
20,4.66633122434888,5.12602637941461,-140.394222267605
21,5.45821781896103,1.9039461121473,-140.886823667863
22,3.43674571995671,4.71308193473253,-140.564142362296
23,5.90686818395789,4.86729563354622,-140.67284428311
24,6.81029932314578,1.93710738631073,-141.805206855853
25,4.19029308503542,3.7967672231711,-139.321268312191
26,5.23427361259627,2.60964257666949,-139.539856983406
27,6.09479846442508,2.2680922593094,-140.485339358702
28,5.97077907352167,3.50886208239119,-139.685322480325
29,4.98215315360966,4.34909912083406,-139.626311298298
30,4.44307981254923,4.3575995973724,-139.600764843289
31,3.91149675599689,3.21151775672479,-139.428958031207
32,4.58304397911223,3.83497917993373,-139.238952831131
33,3.49709938625954,2.54844105189113,-140.390361886113
34,4.59047029419951,5.3808705154006,-140.716283606762
35,4.61815964985788,5.14884062005743,-140.419465647887
36,5.17877058313022,4.86250773618534,-140.211172276698
37,4.05055285874548,3.626403813591,-139.338362877385
38,8.15943550505469,1.79295955609135,-143.742470220251
39,4.86832326596011,3.33768470549561,-139.119342239598
40,4.47353011275463,3.27524531219273,-139.139108490584
41,3.57625531846479,2.63021673291108,-140.175425885898
42,6.80404969536521,4.75362463557279,-141.45137549316
43,6.9033079512772,2.58756448520465,-140.880626252024
44,3.09670561201692,4.94223214691623,-141.285043761603
45,3.23023001980673,3.87630888033776,-140.304273871985
46,4.66782081537585,1.75624180823682,-141.271490441216
47,5.82807829525027,5.55108605330928,-141.504190329902
48,6.85874543283771,3.11207611678286,-140.561776834533
49,4.77467973661314,2.76161552459119,-139.324371103477
50,5.28355081044774,3.10744337300888,-139.25537248032
51,4.64443116370293,4.03908426809243,-139.349644329319
52,3.73970644686816,2.80769634764759,-139.799907393512
53,3.91100783388576,4.44018716890996,-139.8818179422
54,6.08140299757223,3.6083734949555,-139.807842508152
55,4.54101002788736,3.99911698014175,-139.330680971352
56,6.523126938982,3.94535220684183,-140.405434466759
57,5.31820554555959,3.72562411029248,-139.338076766729
58,4.24321654731973,5.35873153686879,-140.725872096104
59,3.82464771684824,3.59510380446335,-139.496168457523
60,4.34729312560155,3.27032448834826,-139.174305084086
61,4.59220610758855,3.42147256321366,-139.119903249226
62,4.26299661830633,3.45123063135998,-139.20345739823
63,5.12681388566949,2.85306134229632,-139.309876901326
64,4.18952065697618,4.06784434445308,-139.461317569972
65,4.19828551649794,3.80981696295658,-139.323185952063
66,5.46628369871274,3.1520065585255,-139.330471827826
67,4.27321534548633,2.39120188458502,-139.879594870269
68,4.56898362786256,4.58829877768322,-139.797240820259
69,3.52181318603203,3.75768375755898,-139.849768464017
70,5.62166830353186,3.94403079697542,-139.618673904024
71,3.66469084206715,3.54701014292106,-139.642717502524
72,4.44297255217776,5.19040955589763,-140.4756611143
73,4.09516119296409,2.90554661150701,-139.426966046902
74,5.9537748432786,4.39678502266406,-140.215499579513
75,2.83541169823826,3.33521674903495,-141.077500544538
76,3.81412198083222,3.70825507178285,-139.532002369957
77,5.91771343947135,3.7679995644217,-139.736399538769
78,4.14459830816582,2.06497554540016,-140.611281027568
79,4.58027999420397,2.14674048161447,-140.217170163055
80,4.52832978908651,5.0057706440644,-140.246921910979
81,3.48632510300473,3.52117497532942,-139.85205877273
82,3.85255822251298,4.24313132239346,-139.771818828312
83,4.1536037464694,3.71736456414525,-139.308727650472
84,4.99656075719491,2.97815572733831,-139.213506851436
85,4.82568374430508,2.43188821182427,-139.684412883543
86,5.39641906917773,5.46090449702766,-141.079975109351
87,4.26629340929078,4.11352760724564,-139.461736830206
88,3.20807598811673,3.86293241924447,-140.336519337459
89,6.17074830342183,2.78280924497591,-139.978978639729
90,4.31414225209603,5.26326717626722,-140.586509669387
91,4.68886197475815,3.32380667263129,-139.110769128649
92,4.92256266434407,3.52688091578381,-139.14879012482
93,3.28880446028626,3.41517079183319,-140.142565342621
94,5.3382283756203,3.25211104661645,-139.256656204185
95,4.60372728569228,4.09131951308296,-139.384769688967
96,5.17906153359245,2.71187153617279,-139.427533094668
97,5.17557811545003,2.8046800659074,-139.35562742971
98,3.67342629696968,4.36118278019489,-140.009804351322
99,2.88407912332359,4.94968535839939,-141.696215877326
100,5.02559449424762,4.10104489927539,-139.443473018095
101,5.37743502546828,2.22616371881773,-140.127824595554
102,5.19316259983453,4.97960431055722,-140.35415344858
103,5.1353372419485,3.06201760054354,-139.216064853166
104,4.61434151350978,3.41003365886632,-139.117025013038
105,4.48163923320818,1.84201107991163,-141.04896729293
106,5.17991205758829,3.7113319947594,-139.275487403394
107,3.78135748195876,3.94958985226464,-139.65420019699
108,6.44520580073819,3.17419855741087,-140.098132787174
109,6.27617438537069,3.19753495768879,-139.929298756989
110,5.8294366530981,2.75207060740564,-139.729248135786
111,3.86952041745186,3.45957456158709,-139.442237345
112,7.54210307499394,2.84899997084636,-141.512177004526
113,7.53469760882669,4.41445642804962,-142.055594708963
114,4.00515453963541,3.35185847666349,-139.340104790491
115,5.91173702575267,3.04361566810172,-139.644183266076
116,5.57490288275326,4.61203593949091,-140.148115037409
117,3.98359124893354,4.69131353080507,-140.064901207034
118,5.41794451833734,4.53373579194073,-139.975585698089
119,5.10922989151472,4.03575980223019,-139.424511133884
120,3.14807260870034,3.8363153664605,-140.432002679923
121,5.57473245513971,3.81732597111028,-139.518129804737
122,4.72552853491503,3.20373377275888,-139.120841863712
123,6.14117378712977,2.87121783292156,-139.901626967022
124,5.06419942895296,4.21104490665954,-139.536390502047
125,5.04354443605403,3.57025844010881,-139.185554460299
126,6.95697988541211,3.08870453586227,-140.682916420349
