"i","asc1","desc1","p"
1,19.3654468473037,1.64038488268447,-82.8971539054954
2,6.97937155854793,0.0538776265517321,-61.9558672269631
3,8.85935216519465,0.137407747377428,-60.9654427761822
4,6.98118985104461,2.11560893793583,-61.6747909137989
5,6.46911906134423,4.6032269867892,-63.2817961440624
6,6.32576101934623,6.90805955452081,-65.6004626443815
7,5.45789587018166,0.120131711366339,-64.5853581104973
8,8.04236077759501,0.898489036667864,-61.086107989906
9,9.7353633896922,0.943854357445574,-61.7152686273256
10,10.360321945372,1.36416388084317,-62.6101628718099
11,8.86487329527822,0.941850073147437,-61.2502313344652
12,7.79948074682702,1.40434014309951,-61.3532947005109
13,7.56435336368245,0.438191223535091,-61.0927529856723
14,7.99273029311829,0.99808896573324,-61.1367058125723
15,8.48103158890539,0.489320299245462,-60.92699671471
16,9.606367882735,1.15174133517625,-61.7999337520192
17,7.81990074824811,1.67151761472836,-61.5199400958838
18,7.61072966612214,1.36633844311874,-61.3252337518488
19,9.82204505035371,1.02260580600712,-61.8418039968467
20,11.3566514311222,0.0621635369030631,-63.3896103317048
21,8.16101870097718,0.473451053609465,-60.927008811576
22,10.906012805817,2.29817577136625,-64.2379992794569
23,4.7486500313369,3.97671256132368,-62.6400633883738
24,5.60559262911356,4.92324123099881,-63.1701134273617
25,5.07870572729534,2.43430790728902,-62.4114536858613
26,5.6702715078698,2.83293418117843,-62.095394893067
27,7.15654547017565,1.98253110122537,-61.6169273407887
28,6.52043780864714,3.34460908187877,-62.3175316687954
29,4.02359454490742,4.90970042399237,-63.1117675294835
30,4.12842232090779,3.08679945562141,-63.1242498873959
31,8.78632670603119,3.10394768240683,-63.3153849396015
32,4.78446425133742,4.5138549174723,-62.814482443898
33,4.75457031940468,3.0984819993452,-62.558934936524
34,4.44436918487199,3.31341591406125,-62.7609478043876
35,4.85702723226868,3.33309064128878,-62.4953613246385
36,6.94194360901028,3.63786446717704,-62.6806353449231
37,6.94598719532735,1.07898305934567,-61.3739219189443
38,5.83374734708014,1.36859793537591,-62.0514643420411
39,6.00719906036648,1.47168013140037,-61.879433952517
40,7.10786616239602,1.63548362246564,-61.4643554505386
41,7.18401424473662,1.15320700250883,-61.303341190091
42,8.08621023715053,1.73354586758282,-61.6264590987242
43,6.70048139596869,0.661441284569399,-61.5829574911536
44,6.62279568569314,0.688546824891991,-61.6354916594683
45,9.2683485394704,0.999174612260969,-61.4694270427486
46,7.29266893676359,0.17082371757761,-61.4222908483907
47,8.99304167459596,0.988565626011638,-61.3332395481677
48,6.27278710458305,1.82656359109628,-61.7130353826397
49,9.73157270529539,1.93480691239183,-62.7034122173459
50,9.13194876301334,0.196268450443882,-61.0451022614737
51,8.03978658185572,0.142469295764393,-61.0024849584216
52,8.34950179712644,0.390067294886544,-60.9035358758802
53,8.36289261829836,0.246501372574317,-60.9049958564331
54,10.0198440932555,0.303825594866812,-61.6417788316442
55,7.85232352920605,0.868869873891764,-61.0845963134418
56,8.42166557455232,1.94498702654153,-61.9226612108116
57,5.27679259692116,1.58497474508829,-62.5335577092348
58,10.145853101637,1.35372357620916,-62.4054063029307
59,6.71690068010969,1.39482486939296,-61.4936837305015
60,8.62274960627576,0.455309154600911,-60.9339222050179
61,10.3288401189612,1.07436895844062,-62.3181785548457
62,9.28774483747577,0.705982205833514,-61.2734038176123
63,9.02061487237084,1.41634287133185,-61.7118943391886
64,11.2324633634752,1.98141769248272,-64.2159076297465
65,10.0210802531045,0.447111389359452,-61.669473112926
66,8.5495800293691,0.527780268064742,-60.945932322303
67,7.35289778157021,1.01879751631342,-61.2265689016659
68,8.30989342361573,0.598227036998072,-60.9539912628288
69,6.36636044193875,4.3488743667356,-63.0131873651749
70,3.70640712130699,3.3911157877981,-63.4844728921531
71,7.2667133257899,0.106084624073196,-61.5321757679356
72,9.79715091331746,0.233886858253683,-61.4487356219999
73,11.4558040303353,0.652920405499671,-63.4546446515577
74,5.39858394760522,2.08114456628049,-62.2245104239838
75,6.14144872424077,3.17807160656269,-62.1670306015811
76,5.62669411061216,2.59442638362128,-62.0686541060582
77,7.56015366704087,0.394432340479692,-61.1034923962221
78,7.499283736496,0.0745059530639023,-61.3694629980394
79,8.15645244733314,1.61454715974989,-61.5570692199859
80,5.96293344830047,0.509780795130752,-62.5312123976786
81,11.1162990172568,0.142729637207285,-62.9762294409141
82,6.82544353457052,3.06971185582891,-62.209784929847
83,5.06071727598901,3.66231890021093,-62.4706124228055
84,5.35968957996811,5.97031923933349,-63.9322532602694
85,3.31399072151412,6.44741735878783,-63.8671902636055
86,4.4193863983151,4.66770767365965,-62.9294067043618
87,7.588397926686,2.36809793426655,-61.9407356831191
88,4.84426999212023,4.90421021017246,-63.0033066781322
89,4.35694129435602,5.78759416574612,-63.4774037112817
90,3.79857234536927,7.08614612426609,-64.2685136708383
91,3.66690020702105,4.69879792430438,-63.2452901797531
