"i","asc1","desc1","p"
1,75.2591147023539,0.364898567386971,-1214.13371163463
2,75.0094094808105,0.517834564777443,-1201.35265360298
3,75.0040338456988,0.524937437964551,-1200.82267619533
4,74.973107915062,0.521821728150364,-1199.73846430468
5,75.0168115951632,0.52968902361666,-1201.11525716712
6,75.0036691746612,0.504320309289024,-1201.72598182346
7,74.9309350622032,0.488535964238842,-1199.57195507155
8,74.8603142900066,0.491186426525138,-1196.66975610124
9,74.8646382028327,0.480024656847983,-1197.34962894455
10,74.9598114471973,0.486596333339748,-1200.78954687947
11,75.0057689934128,0.531889240694533,-1200.57861195871
12,75.0122307805712,0.47180909590963,-1203.46985189534
13,74.9166885356569,0.511283536748931,-1197.98128796962
14,74.9187817254484,0.502745590443706,-1198.45333499651
15,74.9317832265678,0.511242022791549,-1198.58144431557
16,74.9809064829486,0.515813526227817,-1200.3179396533
17,74.9888010673775,0.506726029515021,-1201.03525290915
18,74.9088910329314,0.508980405514775,-1197.77749474836
19,74.9424856393948,0.486216663949169,-1200.12812465812
20,74.8450632911072,0.474438549906005,-1196.83327669209
21,74.8134545444203,0.478882755311214,-1195.38382929587
22,74.8110422119657,0.430598634989247,-1197.92332377
23,74.8616104779488,0.414914705484204,-1200.08540490612
24,74.8094324734251,0.440966211349639,-1196.94516392109
25,74.8036707186171,0.476926555747225,-1195.08762182703
26,74.7969725127947,0.473794174340127,-1194.96780018784
27,74.7945049252555,0.467497295209393,-1195.16065510991
28,74.7720018773853,0.467223918293878,-1194.28604696325
29,74.7638887604782,0.465804328242017,-1194.55905700665
30,74.76667680341,0.462526419430154,-1194.89602651937
31,74.7845548427019,0.449780148184582,-1196.07618636294
32,74.7639697888687,0.464435045295189,-1194.72285527959
33,74.7841832352745,0.471615867618856,-1194.56353641048
34,74.7772543756278,0.46642829275627,-1194.5300500557
35,74.7820275046839,0.465975590775708,-1194.73910208365
36,74.7778788757989,0.456340830253332,-1195.41075890594
37,74.7950385827142,0.453403406195698,-1195.82499574244
38,74.801554982578,0.45402836303592,-1196.05183107901
39,74.7808114916409,0.450699754412847,-1196.04188546166
40,74.780018416452,0.464233305647212,-1194.74023335148
41,74.7961779142238,0.475873368679302,-1194.84026643973
42,74.7933962976805,0.470577245821446,-1194.97514929441
43,74.8023547880045,0.477385083787983,-1195.01442261347
44,74.8041191698869,0.479341144620291,-1194.99364792049
45,74.8025055868959,0.477391272761132,-1195.02009603163
46,74.8275753741539,0.459338895672044,-1196.83058933986
47,74.843611562609,0.459622151403938,-1197.44513598148
48,74.877467631114,0.457577736591353,-1198.85690946456
49,74.8797906676499,0.502909186728428,-1196.90226449644
50,74.9233515274688,0.495321313541147,-1198.96942488986
51,74.9151865808384,0.492631484013007,-1198.76910277417
52,74.9285730780665,0.497039523642564,-1199.09771503417
53,74.9277424373188,0.500592045098909,-1198.90471480505
54,74.8786617962318,0.492519444326409,-1197.33382287111
55,74.8717880110344,0.441429343920017,-1199.34370070218
56,74.7233549386027,0.444873334398312,-1197.98638702154
57,74.7946358187354,0.458127574178491,-1195.59456272119
58,74.7587403884402,0.45779930356208,-1195.64119934172
59,74.813228839491,0.464955951255388,-1196.01349958808
60,74.7973799559332,0.470864700577362,-1195.11901140773
61,74.7842772200461,0.472153735905709,-1194.54233594334
62,74.7841626974657,0.472906316323922,-1194.50293414454
63,74.7821658783452,0.462528583233939,-1194.90320430267
64,74.8280202656409,0.487153022263583,-1195.57786558532
65,74.8272865004592,0.482132798357749,-1195.78050140975
66,74.8288908473417,0.468754081617012,-1196.45596877194
67,74.8371486049116,0.472437083533152,-1196.61304858978
68,74.8325140155635,0.450173692953222,-1197.43413484216
69,74.7666674513988,0.462976326327086,-1194.84165093708
70,74.7827426786619,0.460413289709083,-1195.02298030851
71,74.7528625740754,0.461411068007324,-1195.32803583216
72,74.7669937029172,0.462812063774779,-1194.85457701708
73,74.7571352047744,0.462036940273193,-1195.16024136369
74,74.7826043321658,0.445177909296003,-1196.68766600341
75,74.8272921920908,0.442760614755604,-1197.56002156948
76,74.7968789415842,0.468709510595579,-1195.19845081022
77,74.8049650797333,0.47686059699949,-1195.14180507048
78,74.8371840729579,0.48258952104794,-1196.15042875888
79,74.8158091976779,0.481373301354189,-1195.36190021791
80,74.8143031391837,0.48325931075323,-1195.21509670026
81,74.8343133927683,0.485843639778833,-1195.88730541752
82,74.822572307677,0.475063986878694,-1195.91924485232
83,74.8314392186604,0.469303778419846,-1196.53110885619
84,74.7926517077557,0.462460635331332,-1195.31877117701
85,74.8271958530069,0.482921061300521,-1195.74060597988
86,74.8288584602906,0.479590583418593,-1195.95948494215
87,74.8452795878189,0.475469749359135,-1196.79489513473
88,74.8291937591232,0.473216304896836,-1196.26457719164
89,74.8283557273637,0.47296838586951,-1196.24290986999
90,74.8171315565821,0.473460900399256,-1195.77831626829
91,74.8098857627551,0.454886132253009,-1196.33912125856
92,74.7575865721741,0.436562102433692,-1198.29077979729
93,74.7189359530752,0.452519137932675,-1197.14219586884
