"i","asc1","desc1","p"
1,34.3252016222167,6.67773817742504,-1039.60249967179
2,31.2439284490703,6.40927164589316,-1011.53777602163
3,4.10302758422764,4.49929073576145,-792.13924033288
4,4.03293606402437,3.4190454413861,-793.292325034818
5,2.63255245351317,3.82226733334623,-788.857503622769
6,2.80982952072369,5.17613351212144,-786.094245816423
7,2.34242345854724,5.15750495490879,-785.45545618296
8,2.81905380493114,5.18462685525678,-786.133393536993
9,2.62926595136011,4.21271475225016,-786.848286237132
10,2.46728997388342,4.21427552238015,-786.680527640702
11,2.51056146425614,4.47471360178925,-785.809792997119
12,2.40797242804741,4.71781326496303,-785.29960108937
13,2.9487520042186,6.07875276721344,-789.380494576415
14,2.61607925550391,5.18466412267909,-785.657112727533
15,2.30379485282822,5.70356630944908,-786.93285516062
16,2.43919408943332,4.80731173363775,-785.246235188102
17,1.85535861831128,4.42571803639904,-787.292427684895
18,2.38786470464721,4.87159353742637,-785.217663118411
19,2.58245424058578,5.17710759645589,-785.594194454661
20,1.98648620204359,4.29989935511587,-787.062440505062
21,1.96656427025763,4.30900853786481,-787.11189260736
22,2.48359150779084,4.84671136907166,-785.262028768509
23,2.021926636711,5.08316525405431,-786.037948279914
24,1.89251881595352,5.10237355783678,-786.664999101261
25,2.86575041375705,5.08800376902431,-786.170458103012
26,2.04511817278923,4.87317555744297,-785.799587942654
27,2.5033719059045,4.47916337005516,-785.790745105561
28,2.59641127278679,5.53004096397852,-786.431527208983
29,2.49567409907108,5.11795848906693,-785.416895692537
30,2.31969490671435,5.51767833682566,-786.316693303889
31,1.86701133719158,4.75644054042965,-786.663576488767
32,1.76746070256901,4.99682655615255,-787.354779012272
33,2.0834741625461,5.28350402681611,-786.16326380585
34,1.71723757130012,4.99388635586692,-787.737140606731
35,3.36015406348661,4.46613336945628,-788.455258564313
36,2.87208330542699,5.20529304034752,-786.330121444148
37,2.37502398460348,4.92208689975021,-785.224390391297
38,2.37578265347694,5.29498524834226,-785.698687414282
39,2.17640146405612,4.83856567835308,-785.430276167747
40,2.62426118252044,5.24348847406789,-785.76888548131
41,2.7491573577485,4.37885843568354,-786.500955367868
42,3.06437590976422,4.94948628965638,-786.859590127047
43,1.80661931705837,4.72813703195293,-787.067230297341
