"i","asc1","desc1","p"
1,10.3613684885204,3.2729246333704,-145.655491701325
2,4.35547907055506,4.80211150543733,-140.625068799182
3,5.01743856026294,5.49517839509031,-141.415463939183
4,3.12590955435749,4.75915659675323,-140.874002184328
5,2.80762699600131,8.86802596729197,-144.375958655828
6,3.66735558006734,3.23942154082552,-140.83245444145
7,5.80477284281273,3.29682435114558,-140.957751972417
8,5.74310854247681,2.70461058333207,-141.183040377965
9,4.1199775640467,4.06479383372392,-140.39015679239
10,3.21043886287005,4.23614658690679,-140.756094764154
11,4.11977364765843,4.67582610410483,-140.530287720966
12,4.25722842131011,4.42795362391354,-140.458220949543
13,4.62526636527121,3.42396042826798,-140.494609105051
14,3.60571997592427,3.64212605082643,-140.61753199541
15,6.95386319005132,3.1425400970525,-141.81754185837
16,5.65615098553911,3.37842190945734,-140.862366884965
17,4.08645850725673,6.18455284233418,-141.551151264654
18,3.79544056698881,5.16839125268374,-140.757848261902
19,6.11304168778673,1.85334426984404,-142.425699430322
20,5.20312111757897,5.81685187812176,-141.846987002309
21,3.09203110219181,4.84503202424597,-140.921381487609
22,2.65199126841702,4.80781514500796,-141.412836231505
23,4.47986060616762,4.67241114774315,-140.596869601029
24,4.46150409968771,7.37044833950295,-143.011832482702
25,4.44940235282496,2.28184705717086,-141.714972700593
26,4.98368983555787,2.72684480855769,-140.977200407122
27,5.41985869224385,2.95793408881877,-140.893351177602
28,4.37501820133269,2.76956055969935,-140.990015293734
29,4.77441784732493,3.44272703829723,-140.512037326565
30,3.95288148305828,3.84811638867053,-140.423762135887
31,3.46954447815644,3.86750588236978,-140.629924588904
32,2.78902958023811,4.21681265568115,-141.234850043236
33,2.77486772846749,4.68942739609635,-141.230804857983
34,2.67893945041431,5.2881507524053,-141.490527526735
35,4.44346105528382,4.87669834725059,-140.688348621682
36,5.10253299318572,4.57169323342353,-140.825543403513
37,4.81615718139654,3.59990324466343,-140.488673180727
38,3.65258488906807,4.04091484905075,-140.501039647575
39,3.83254840071572,4.3166098186266,-140.452047685842
40,4.95809973925611,3.04906016180139,-140.720258263742
41,3.11445924522587,5.0734323968913,-140.97226856382
42,4.14643170078517,6.52962938978221,-141.904844778864
43,2.14692011987091,5.91037677309674,-142.639180125285
44,4.54501891624415,4.38537282065686,-140.502878706684
45,4.31639054741515,6.14785693085019,-141.604224461363
46,3.53862832368156,4.89587681891595,-140.681676279186
47,3.02612226244798,4.42944908363011,-140.92540313521
48,5.19316886293507,4.1826882575379,-140.708929687253
49,2.67250411419934,5.67789869580616,-141.658742395058
50,5.99012446238464,3.70052033138659,-141.095323105929
51,3.00412765841736,3.85170915850636,-141.057390885886
52,6.22743252895577,9.49238780069704,-147.971822733378
53,1.74935451194449,3.97539884898419,-144.096842871788
54,9.58431510741627,3.93266840370911,-145.316941324117
55,9.17876792673758,3.81443073389659,-144.661269393934
56,6.0696831602032,2.89256985204833,-141.226270999633
57,6.11999932161704,2.9184865809379,-141.244166458645
58,4.3616391692514,4.35476055018212,-140.452163722269
59,3.89602180757645,5.37556706018354,-140.880613869397
60,4.19688931341368,2.97524106268379,-140.812857016298
61,4.79810704710978,5.81111201176959,-141.551118809727
62,8.87038099021736,5.33210453049014,-145.772901634583
63,4.85385127902116,4.27694967975464,-140.57709411924
64,5.21321681003171,5.59610192375454,-141.647027973015
65,6.07322703978132,2.89377369743374,-141.227728907235
66,3.55326563353735,5.51420654042226,-140.99137260315
67,1.47628911539066,6.81822299977965,-145.041367962575
68,7.98004765087823,2.9849060757292,-142.800233109487
