"i","asc1","desc1","pol1","dem1","p"
1,0.841642828112723,1.53971645774729,2.50177133787802,0.865161695362417,-4165.41534826633
2,0.832633844875212,0.578149588927047,2.42020313564135,0.738307254932238,-4136.1534198963
3,0.800694782030035,1.08724344177364,2.19166128789739,0.643929686355821,-4113.1180290014
4,0.833990370314761,0.996798569043765,1.33438246264549,0.832120723614521,-4079.78026913599
5,0.617764522238681,0.739160353624997,1.42506527360886,0.818041034154283,-4075.67796230607
6,0.618538394673063,0.992051335824458,1.35006783079948,0.743778164409741,-4078.72963672999
7,0.572047729930531,0.901161701504205,1.49957002195773,0.846799664581169,-4074.94996299717
8,0.866887137826335,0.66633449759527,1.40523535114956,0.681964680248563,-4078.13649089356
9,0.935103541292181,0.653774680888345,1.45755767551206,0.683656658025563,-4077.97410414461
10,0.788463799809755,0.80707340728757,1.4479487660487,0.845912040655757,-4074.0072242462
11,0.629319484440252,0.740753108292562,1.43610621337787,0.759559568834851,-4075.51736353675
12,1.03487444728605,0.724028272515314,1.46937655934664,0.761591089323393,-4078.26876659112
13,0.916336282053887,0.824337949742918,1.60628316735896,0.729857203846459,-4075.25020709335
14,0.775263044337724,0.804625268326496,1.44509022483644,0.760263384180397,-4073.33759301396
15,0.789637605014239,0.803611773631517,1.50778014291642,0.721845789096631,-4073.15642023285
16,0.727602789919389,0.811926138290148,1.5684828787074,0.730621157300063,-4073.11627812661
17,0.641066412903772,0.816401866793406,1.64823602419766,0.770599878504747,-4075.11357617029
18,0.842211814747886,0.762628118341537,1.6101461997181,0.741912179355014,-4074.19049415613
19,0.803235599417017,0.825756634107423,1.50700092474519,0.742473064583141,-4073.02991396828
20,0.67843863254008,0.755691672492909,1.60318789068199,0.828753751898981,-4074.82434665655
21,0.808984447400218,0.73738883729144,1.39223685858987,0.758287432287722,-4075.31192019996
22,0.686339788727946,0.814507464804152,1.66835678120495,0.77719879284828,-4075.0721026308
23,0.783262260978678,0.862349224413213,1.63651257831023,0.834778624603693,-4075.23432474872
24,0.833603078769382,0.771380600888682,1.51766688278567,0.774862689542157,-4073.39247319674
25,0.811723496336352,0.885296119243516,1.41148497694794,0.795556352857141,-4074.64925837617
26,0.681788855683318,0.859759314951279,1.5840307770918,0.870590669461407,-4074.5839067896
27,0.699583550059527,0.814759404881265,1.45644695043256,0.748804518608444,-4073.24301535368
28,0.615292846124196,0.866253522241827,1.51295336680306,0.746195411733097,-4073.94834359758
