i,asc1,desc1,pol1,dem1,p
1,0.552074826,0.822989603,0.012332357,0.885141587,-263.7801661
2,0.475912765,0.702402208,0.009871042,0.892901199,-262.8058269
3,0.521620765,0.704898367,0.054501097,0.918152026,-264.6549126
4,0.756616158,0.745274049,0.023579773,0.089370756,-268.2792779
5,0.410915188,2.192832905,0.003656771,0.05275827,-268.8568056
6,0.019094386,1.819798052,0.071521419,0.65681013,-270.883528
7,0.183499814,1.620192198,0.039677393,0.362093803,-264.7324589
8,0.149550672,1.561695458,0.11917678,0.364712419,-265.873164
9,0.058956724,1.7200271,0.124408949,0.398679898,-266.9752172
10,0.067448045,1.607770963,0.097137164,0.3383734,-265.4719672
11,0.038566299,1.510132804,0.129728871,0.141350599,-265.7724852
12,0.133399785,1.772987944,0.095282269,0.129492733,-263.7911654
13,0.128832927,1.440303512,0.00015616,0.278870735,-262.8890062
14,0.167270901,1.1734458,0.141161193,0.492181174,-266.2037764
15,0.100349238,0.905885329,0.158641681,0.501247778,-266.9222479
16,0.134672684,0.903179288,0.003522779,0.573756717,-262.3855781
17,0.454995202,0.615156669,0.007419303,0.608284669,-261.4654441
18,0.460945207,0.421400518,0.004076043,0.742821278,-264.6367151
19,0.305767426,0.666571497,0.012627708,0.746487758,-261.5790989
20,0.255269497,0.718991228,0.041900833,0.809489716,-262.4118235
21,0.409716156,0.763553874,0.036669136,0.634597868,-261.7681316
22,0.297166095,1.09109282,0.014744871,0.962322208,-263.8842264
23,0.159660696,1.195073544,0.002609221,0.454271685,-263.8981773
24,0.294545582,1.147986474,0.00231303,0.802408945,-263.280094
25,0.330144697,1.174885046,0.0078579,0.031706693,-265.4179767
26,0.543888001,1.057987055,0.008145207,0.531117461,-264.0821888
27,0.308825886,0.994018716,0.062959849,0.684087301,-263.0434232
28,0.357294524,0.655362921,0.085495297,0.591736983,-263.1781016
29,0.39011237,0.89667023,0.028844601,0.647332711,-261.9725593
30,0.396851782,0.979970999,0.005568383,0.59981825,-262.0598597
31,0.526875041,0.513525707,0.033024664,0.894334063,-265.2212013
32,0.515319229,1.030901246,0.047075443,0.127130541,-265.431916
33,0.566979397,1.185213551,0.056749214,0.056378517,-265.5461094
34,0.702465876,1.246019354,0.080713878,0.08138035,-266.9068276
35,0.329317905,1.905318248,0.031080003,0.311700599,-267.3594227
36,0.226001156,1.948057791,0.024699493,0.239171036,-265.1867158
37,0.219770731,1.862136463,0.000701636,0.154543969,-263.3646989
38,0.153647162,1.276218562,0.024342776,0.107085828,-263.3626845
39,0.124225609,1.810083149,0.013807166,0.234975664,-263.2865518
40,0.123657898,1.44195462,0.006469916,0.05613263,-262.7593025
41,0.099353776,1.774584194,0.00912582,0.243346599,-263.1654745
42,0.129553604,0.971477372,0.023535985,0.934597662,-263.2420466
43,0.209693694,0.879225673,0.03825722,0.768903509,-262.0722403
44,0.220726026,1.115764808,0.02328037,0.585336307,-263.0360106
45,0.22984905,0.649575767,0.038114815,0.827458946,-263.0817365
46,0.229508054,0.69793198,0.043097642,0.498268474,-263.1744418
47,0.249490846,1.098839848,0.079786903,0.632965652,-264.026754
48,0.199749548,1.178389088,0.065780584,0.577000522,-264.4664541
49,0.113319801,1.268840811,0.082701238,0.082608914,-264.8262898
50,0.324126964,2.026663706,0.024027119,0.200739409,-266.8496508
51,0.110020526,1.63792153,0.01710274,0.096862221,-262.2839778
52,0.121240587,1.393242528,0.013502842,0.265466157,-263.1944879
53,0.256596001,1.4789024,0.052693162,0.190226387,-263.7541348
54,0.236061492,1.787631769,0.036546813,0.240701218,-264.4221768
55,0.276537388,1.894625159,0.030295454,0.089817343,-264.5263263
56,0.108606415,1.56324658,0.031417917,0.108414623,-262.4380151
57,0.237809652,1.778455715,0.041173543,0.077429219,-263.6108629
58,0.176653922,1.36337476,0.040498517,0.117330371,-262.9945009
59,0.259244084,1.419384133,0.045057873,0.078215907,-263.4729079
60,0.103238272,1.427824141,0.031148729,0.095599875,-262.8785506
61,0.099905551,1.698092105,0.016238272,0.144647515,-262.419299
62,0.253326164,1.64398171,0.036605901,0.103013278,-263.1449209
63,0.324909638,1.344495788,0.062366408,0.10951116,-264.6133428
64,0.328086943,1.517226252,0.078801051,0.096086437,-264.5977616
65,0.302653046,1.541304739,0.025758885,0.1984529,-263.9099354
66,0.305400423,1.253126974,0.029541539,0.217285738,-264.7853975
67,0.405397219,1.325701897,0.038820147,0.089117762,-264.9132262
68,0.169593403,1.493409776,0.027256478,0.039831874,-263.1520294
69,0.339782895,1.715491022,0.158004227,0.043396915,-266.7390195
70,0.124194438,1.547072863,0.154348518,0.082381962,-264.4241154
71,0.380711364,1.428840286,0.049448449,0.111996176,-264.7904535
72,0.056328423,1.351008619,0.0712167,0.20814348,-265.0682755
73,0.070856946,1.933479197,0.082188785,0.121917798,-264.8350252
74,0.348039908,2.02406451,0.080680738,0.075731683,-267.3595965
75,0.183549312,1.308457747,0.049008081,0.626877363,-265.3674339
76,0.077026703,0.757755968,0.032001026,1.00916002,-265.685782
77,0.340459946,0.826212175,0.000848104,0.941277291,-262.082649
78,0.180629483,0.862600744,0.013647784,0.782643625,-261.6870862
79,0.31311846,0.788591832,0.042828129,0.528909064,-262.0986156
80,0.560306568,0.611729645,0.042121917,0.674911734,-263.2414135
81,0.177395255,1.18525541,0.045892653,1.325718868,-268.2910935
82,0.23618753,1.196368383,0.010170166,1.121993031,-265.7743526
83,0.194132672,0.883987565,0.000838363,0.842674156,-261.475721
84,0.395454577,0.822898636,0.03273942,0.542760035,-261.8643578
85,0.51988799,0.596521988,0.096747764,0.828022589,-265.4353002
86,0.672472135,0.898516246,0.036452478,0.80065774,-265.7285103
87,0.614217963,0.88230134,0.055271833,0.57992719,-264.1857354
88,0.329798984,0.526132364,0.067758141,0.556107502,-264.2815261
89,0.255480978,1.258319128,0.087832543,0.279963146,-265.8660244
90,0.42884022,0.476949798,0.102855438,0.79768106,-266.417299
91,0.520666087,0.90041338,0.052451935,0.616389461,-263.4059016
92,0.185638483,0.908171691,0.006183874,0.646702279,-261.4985592
93,0.362110231,0.884102482,0.012678654,0.649799969,-261.4011818
94,0.333763392,0.794638824,0.040825283,0.650751403,-261.7584948
95,0.316329992,0.755939531,0.039504719,0.552355992,-261.9202248
96,0.40865695,0.719675845,0.025120024,0.692836864,-261.5883415
97,0.384889555,0.64951095,0.033195246,0.754169245,-262.2007805
98,0.276343916,0.700135196,0.120758195,0.681123939,-264.0789044
99,0.427364851,0.874530494,0.009413426,0.593384489,-261.5644499
100,0.273216322,0.702786163,0.006287141,0.615185175,-261.2645043
101,0.505140717,0.815230304,0.000967527,0.5888421,-261.5071742
102,0.753748621,0.741980981,0.003496346,0.38139787,-264.2242726
103,0.622257168,0.80345179,0.023726841,0.764153933,-263.8860745
104,0.102074565,1.01245027,0.00035083,0.791760383,-262.8366083
105,0.302772923,0.782381192,0.002810289,0.528776392,-261.1872092
106,0.51725572,0.65113,0.030560578,0.540696394,-262.1867082
107,0.497676448,0.719779613,0.072289791,0.775936045,-263.7290905
108,0.365788159,0.775811965,0.091421122,0.77759714,-263.4310501
109,0.625799005,0.823217198,0.038780576,0.530408408,-263.5112427
110,0.51418165,0.802669957,0.03686932,0.365353372,-263.4651205
111,0.46434336,0.629578954,0.04577985,0.57469513,-262.3960546
112,0.408966126,0.792359165,0.01676484,0.828292363,-262.0462542
113,0.499105103,0.817353061,0.002177635,0.53986492,-261.5481086
114,0.147217833,1.109093891,0.001624289,0.709120789,-262.6658468
115,0.162039235,1.458178561,0.066522577,0.942421228,-268.7706127
116,0.647707391,0.93350947,0.079623979,0.978688333,-268.4528718
117,0.16121512,0.934688979,0.081524971,0.490475131,-264.2142919
118,0.564693141,0.844662719,0.151689867,0.404415642,-266.0453902
119,0.536193197,0.812281127,0.030706697,0.574123088,-262.4482152
120,0.166264948,0.997419109,0.005604583,0.560808127,-262.2585119
121,0.235144764,1.11824881,0.001555351,0.598245272,-262.5719454
122,0.415926845,1.181891253,0.025164752,0.169158994,-264.9960412
123,0.542752898,0.814147858,0.043524278,1.023747001,-265.8373394
124,0.365576505,0.771651818,0.078112255,0.586208148,-262.7032419
125,0.420337296,0.734870834,0.085907614,0.510007703,-263.1332853
126,0.664960604,0.812375895,0.069837274,0.506306334,-264.6263841
127,0.722711511,0.755707076,0.001762498,0.442015581,-263.5574272
128,0.578673052,0.983012168,0.110045922,0.525028401,-265.8852204
129,0.586602304,0.544622061,0.056313833,0.371720832,-264.8799689
130,0.341536193,1.42549682,0.01069886,0.324450279,-265.44938
131,0.360997129,1.217599167,0.000528337,0.703166625,-264.2975313
132,0.270256113,0.982342561,0.061640695,0.773210723,-262.9967371
133,0.303791262,0.951718919,0.016842752,0.53478799,-261.991283
134,0.313496672,0.632234385,0.000500497,0.857073927,-262.0159208
135,0.288670607,0.974894747,0.048367932,0.823140954,-262.8952221
136,0.220808307,1.04497454,0.039941743,0.892800775,-263.3209508
137,0.184825957,0.911841489,0.063188932,0.681445865,-262.777045
138,0.294179689,0.649972152,0.098660433,0.550008744,-263.9321195
139,0.276152265,1.062459962,0.093448527,0.768163662,-264.3021204
140,0.214900037,0.771681599,0.081308161,0.497359753,-263.8030505
141,0.554489226,0.869472687,0.084668356,0.597163223,-264.2350862
142,0.187538261,0.813180403,0.096089035,0.72214671,-263.5681891
143,0.318986989,0.745820678,0.014412802,0.889813682,-261.9985067
144,0.363224728,0.813678689,0.049197096,0.725683485,-262.1903772
145,0.23017355,0.771083747,0.062481764,0.650904179,-262.5626088
146,0.415006876,0.714007848,0.058688249,0.704340066,-262.513441
147,0.386903394,0.685590118,0.051362247,0.890309906,-263.3721805
148,0.24152939,0.672176663,0.130233301,0.860729077,-265.3326296
149,0.297315404,0.955247692,0.142747985,0.503293103,-264.8761387
150,0.309940414,0.673945741,0.172447086,0.790275016,-265.8169925
151,0.488372623,0.854565126,0.043351676,0.558804589,-262.6307625
152,0.286659579,0.80347026,0.03057844,0.636264911,-261.5380982
153,0.338896323,0.59748007,0.030065109,0.665469444,-262.2844421
154,0.453712029,0.595150884,0.055871342,0.580002472,-262.8472094
