"i","asc1","desc1","pol1","p"
1,0.440243974259897,2.16702331835404,0.55730393956439,-349.895488924615
2,0.80572979832691,1.37283766246401,0.343966385822896,-343.154014772545
3,1.07022136795032,2.10346654304272,0.0428620808962194,-336.42666994634
4,0.834506543505633,1.41435204599952,0.032171647668183,-334.191627008443
5,0.760340832659485,1.87906454727022,0.0537986048219575,-333.48822717537
6,0.754495404447871,1.94683294943502,0.0538565771681544,-333.716584085969
7,0.895141408255392,1.95075843008203,0.0202194504249501,-334.400514016371
8,0.519750540552729,1.7312212795016,0.0868233869327015,-333.987641819333
9,0.642265688899576,1.7802734823201,0.115104016374944,-334.242777990048
10,0.678306271848925,1.67314340465257,0.0953988554242191,-333.79655267888
11,0.688182562883668,1.82088532741708,0.0361266906804064,-333.046846791877
12,0.68895181496641,1.68174872560813,0.0211915875744896,-333.005214798202
13,0.576044329187394,1.46051506210838,0.0783185009492227,-334.260495532085
14,0.79283506096632,1.69223702025388,0.0753610960570321,-333.716082041973
15,0.654254371922682,1.69253466992384,0.0661712088552276,-333.195506011197
16,0.713328790588914,1.82220287054522,0.0119882186740419,-333.520194172016
17,0.559317336458418,1.82270107486345,0.112128910007138,-334.442691900902
18,0.632622442492524,1.538938007191,0.0613408323359065,-333.445516397331
19,0.713341288087198,1.62324560273026,0.143957831027592,-335.167293488298
20,0.840946343818496,1.86111313526106,0.133513102841426,-335.490559767999
21,0.518027366462911,1.83699410923344,0.119353966482039,-334.892244948701
22,0.934885645412089,2.09317482937626,0.0448457499455452,-335.302750361759
23,0.946600659644412,1.82582168955855,0.030497566244232,-334.236415434141
24,0.81550830289367,1.81553908506998,0.0566233990994813,-333.600651357808
25,0.721684304259113,2.09066572156393,0.0253130609583247,-334.379229853315
26,0.694837752457104,1.81585742864496,0.0418550100603663,-333.061173852169
27,0.662703462627464,1.73053921303783,0.0480109543581697,-332.964212821885
28,0.703542674764294,1.45989888590832,0.0247824431623219,-333.573977291888
29,0.85791125204027,1.5618087954114,0.0678899388280431,-334.12281526374
30,0.449017180147469,1.90355371402044,0.0803031496846438,-334.978374009839
31,0.583974348808362,2.02228589042269,0.0676248704221033,-334.295122172453
32,0.487450509394112,2.59966646729216,0.0584874988803264,-338.515489560886
33,0.406843725162192,2.33632581064656,0.0733349739512933,-337.37503509791
34,0.957112804437176,2.0754351592936,0.0778054737746371,-335.830765716187
35,0.524933046434408,1.49796053494079,0.0629464165673408,-334.016950199386
36,0.69117852813225,1.43304580479613,0.0850725883846537,-334.482792110756
37,0.78111301562142,1.97117419151342,0.0200947349818478,-333.939908531936
38,0.700686323822927,2.04750966799198,0.0166736008507827,-334.290935579925
39,0.607253085526748,1.81672985066412,0.0217484276839082,-333.221070698038
40,1.04221876532913,1.66139117856084,0.00511022481433214,-335.784365861741
41,1.1688691514123,1.6254077394916,0.0132903131667643,-336.367052524487
42,0.555768244578289,1.91304061030976,0.0142147602285813,-334.024539713686
43,0.766681745792525,1.40833720249766,0.0840907783813629,-334.791424203628
44,0.771331023697004,1.84794001474754,0.00528022380921067,-334.371253289428
45,0.568575866389077,1.81494879687785,0.0377359418773366,-333.23190462436
46,0.537959132910695,2.00359783053978,0.072256721320676,-334.494290762223
47,0.588097520574264,1.21440800151437,0.0109311139837749,-336.403667523146
48,0.580456088021665,1.85729358218718,0.0549663850040805,-333.409539400653
49,0.41369333153544,2.09986502425475,0.02807004554248,-335.924627066439
50,1.06075162805765,1.76492608595549,0.0381510208966158,-335.080921393061
51,0.967733876016918,1.80450025023788,0.0928014988879726,-335.278694447017
52,0.975978093955434,1.59357468649005,0.0806236029566973,-335.119393790102
53,0.344271128893571,1.82761816609357,0.0887546849909107,-336.714178254384
54,0.442808549747544,1.96145333604593,0.0527238268788978,-334.927238912313
55,0.864577528451311,1.90093638569699,0.0303428562639491,-333.915367840185
56,0.636011947880621,1.82594802540222,0.0247763699304961,-333.133738428691
57,0.737668292863715,1.84740860547947,0.0131954713223942,-333.571320267849
58,0.747006393537346,1.73790896844195,0.0978576945366533,-333.999456235274
59,0.596061716506356,1.72714489728401,0.0907685195431159,-333.714078264805
60,0.653926420110559,1.69516735936042,0.0941514920196803,-333.731566092318
61,0.620211044818584,1.73949143293044,0.0570341205328277,-333.094285924976
62,0.751780689314639,1.8425770012969,0.0383593165149001,-333.234902408387
63,0.780649888881182,1.5934236910967,0.0372488980112413,-333.267527574327
64,0.558180961401009,1.80566682758088,0.109954623086138,-334.360637938951
65,0.598768087565758,1.7251021484077,0.0978389737999212,-333.857402046003
66,0.655280462030789,1.76732442085622,0.0357417455687657,-332.93476776756
67,0.701356093212698,1.64532017754382,0.089456173390257,-333.742941002634
68,0.656149511804539,1.5165402657156,0.121801445261392,-334.857125885903
69,0.428663047772893,1.74677989033881,0.17797328613686,-337.184233834519
70,0.691169162229105,1.79776717985879,0.0831301724738141,-333.597949249617
71,0.70078689767988,1.77063950467282,0.0912913475623086,-333.746638852635
72,0.579142384426222,1.75909438847973,0.00731329912309472,-333.931023362127
73,0.706554797828416,1.59745824995951,0.0524724673830948,-333.18608719623
74,0.786014841881166,1.74960803759785,0.0689810486913883,-333.572278143675
75,0.511947704729957,1.53121858925809,0.0116233100264384,-334.153627321067
76,0.680221499893215,1.30437070835117,0.0291860795932018,-334.725532090779
77,0.605439359914318,1.62920680531035,0.0664591116046367,-333.30512176296
78,0.617370572589355,1.60521185073001,0.0195765116328274,-333.142463731643
79,0.698828681332693,2.40728799790075,0.114310171572913,-337.930603439662
80,0.775117052712584,1.84126516539208,0.0413789970368381,-333.325355673641
81,0.689593763782749,1.66668518981546,0.0204860809251622,-333.024949424333
82,0.638142665092548,1.57280504004679,0.0548735004419762,-333.230340366481
83,0.928772649338405,1.75275137286723,0.0259067927596083,-334.003304457513
