"i","asc1","desc1","pol1","p"
1,13.1505804741571,25.1318177303765,0.744329081206165,-5208.25860197487
2,17.9916153081974,11.7097737335134,2.86165919417642,-4992.70825553413
3,15.711817186773,9.16192556032911,1.62131283456335,-4921.19448850472
4,10.6761492877083,6.65510793577525,1.83675545757512,-4849.80245336824
5,8.02073179020566,3.81503168753068,2.31843873930774,-4796.64554773156
6,4.06162337444742,1.95478531884681,1.77900101596168,-4765.70537471292
7,2.8044279562125,2.16904390606749,1.85650411122173,-4754.12306216138
8,2.90214603462276,2.23434466220158,1.93707714420243,-4753.29061819309
9,2.49332726907936,2.24308229706901,2.12599609143929,-4750.24315185236
10,2.22056210112462,2.41736426254454,1.84555181086498,-4748.29979127069
11,2.11146960201082,2.69723006224911,1.88238517351883,-4747.56327506263
12,2.17227135555227,2.36818760137507,1.89752034345108,-4747.61886708172
13,2.35559799618428,2.62117416799815,2.00663721858453,-4746.34748015282
14,2.54861058065076,2.72105064460192,1.88165719962879,-4747.97208460189
15,2.32637145085718,2.77422044615226,2.01631020849155,-4746.86519714086
16,2.15886318422381,2.70047603979174,1.97463683016288,-4746.54395728002
17,2.38790030573237,2.65781307353924,2.02032108815077,-4746.55595160891
18,2.2750645452712,2.46006177638944,1.90949799515137,-4746.90023153322
19,2.2009284558871,2.78415746980633,1.95780067411802,-4746.9377051276
20,2.04193505502094,2.6825759836656,2.04723190367233,-4747.02648066569
21,2.22984893787676,2.50699133248003,2.01112315053773,-4746.18775472252
22,2.0868963744028,2.45815625486436,2.09251185781044,-4747.02690206472
23,2.16281063983347,2.55635894057026,1.94863457254066,-4746.40546742769
24,1.98114394618329,2.59046534133988,2.02408657961344,-4747.00341017379
25,1.91568158742171,2.40010291985757,1.94434567627316,-4748.1815903485
26,2.25593428266053,2.51579713048934,2.02964853685084,-4746.23780293384
27,2.16495480307125,2.8298645477794,2.035382061052,-4747.41799216822
28,2.42336064236243,2.690163323736,1.92890718371687,-4746.88974898005
29,2.17085094319238,2.79665231852438,1.90284955212361,-4747.54262323657
