"i","asc1","desc1","pol1","p"
1,8.42730101456224,1.25765923032807,1.64055038383231,-309.482826984036
2,4.59331648705817,3.77994114178503,1.30883015552536,-294.265540551815
3,2.72672840792044,5.61612091906639,1.51065498238873,-292.852306365922
4,4.10396982265926,4.40560302528823,1.64865621757414,-293.490535403015
5,3.44728588501281,6.5747757360273,2.44160189539431,-297.126418111678
6,1.84093228101089,6.14097674628058,1.02384829255058,-294.611261217288
7,2.88799920028365,2.52065908368016,1.50807438425021,-293.977541793246
8,4.16002441292918,4.70557765424522,1.76809260104153,-293.995367314212
9,4.03140220211177,3.54437691087197,2.10923575884033,-293.916524606886
10,3.14584636224723,3.39231071618679,1.66828295722905,-292.255483910536
11,3.24161493244871,4.6574119097853,1.44575196056928,-292.36255208661
12,2.19889998259562,5.45645553043947,1.41247601243037,-292.381928672527
13,2.35206697010207,4.84601957009077,1.47486802907031,-291.79747805777
14,2.86727358856941,5.53513587529674,2.09742379136685,-293.398379712218
15,2.53870009970623,5.19037166291751,2.04953021108474,-292.547919433218
16,1.92150591526208,4.31501039869986,1.6151176404145,-291.761899347221
17,3.2593859222534,2.74011221279293,1.86579186005135,-293.668787956127
18,2.981417485541,6.61278971664511,1.54705385702279,-295.030375480524
19,1.4466904825813,6.66785356875412,1.93475890712169,-294.454794144742
20,2.26909179313135,3.64604868973415,1.63721065542948,-291.966291265258
21,2.7697286727189,3.60108174803476,1.37019337254774,-291.999342616524
22,2.83699528793048,3.61529160710792,2.06043825854929,-292.483544248009
23,3.59820672107508,4.67988556088689,1.56760710495758,-292.835817052063
24,1.53430243168605,4.23967886227924,1.72794174164768,-292.405307012258
25,1.4838713566458,5.93759807038511,1.13389971520986,-294.145782857683
26,4.22900547739161,4.87411037625204,2.44114851503867,-295.878372399089
27,1.94020730629606,4.00015785943176,2.31455199158985,-292.952819477206
28,1.53543347027196,3.51121882398072,1.64597892103951,-293.333574363592
29,4.31368256485422,2.76870173766773,1.38707727561008,-294.554593400277
30,2.02875283089799,6.43979327046808,1.88856909069467,-293.791300292435
31,1.45437874826799,6.40633077458497,2.29361673957936,-294.671077565125
32,1.83454955830435,3.21237471611258,2.07431270925224,-293.789163732858
33,2.15645254450078,4.92250772244316,1.9787269921311,-292.055792910316
34,2.31466691638502,4.35127306589416,2.09277178414993,-292.121347050997
35,2.09099036944258,4.98209823644279,2.07744960593981,-292.265620328267
36,2.13457965638739,4.52175600709884,1.10169919151803,-292.562698682622
37,2.26102682897975,3.93967905756576,2.98454695860845,-295.164757987427
38,1.91935118191098,8.0418956815221,2.39779247147953,-297.804752499399
39,1.48182022708684,6.03440475137463,2.22218059870946,-294.001765970421
40,2.63183033510328,3.41856757248311,1.97677176563312,-292.490195428885
41,2.54202346198477,3.6221086163961,1.64032718868261,-291.885691223482
42,3.01088651159817,3.94789677491109,0.782179476956701,-294.423594031862
43,2.98898601386437,3.94611555993535,2.52106602574738,-293.687500428409
44,2.87985939712936,5.12555555816718,2.19669667762743,-293.134663950199
45,3.33178397495041,3.70544148077235,1.61823695633599,-292.163464765743
46,3.46278826257887,4.92384819326441,1.71377019604029,-292.942199020942
47,2.18879453319798,2.84212006035711,1.43064935781277,-293.654354633045
48,2.4913086315498,5.33075775125514,1.58145918600477,-292.238569004184
49,1.50079586420881,6.24071363651643,2.04481185969181,-293.903940901249
50,2.42723404493856,4.67205495702552,1.18543844200886,-292.269580330053
51,2.19806013464536,4.54470917583099,2.60162500474818,-293.523626601992
52,1.48740581933949,4.70564733725628,1.59338774097102,-292.349626542205
53,1.67969732124898,4.55078842840744,1.46066443041873,-292.093813290378
54,2.00104033107478,4.90504502631081,1.883325470397,-291.93880276234
55,1.90919753992939,4.15576991958959,1.89773779108164,-292.025058248539
56,2.12741683949726,4.24343882532275,1.3572221012501,-291.846370298437
57,1.80679344067277,5.21509685495366,1.84125706552008,-292.189008982399
58,1.53104921006721,5.81297721283008,1.8979187245035,-293.119639705075
59,2.54166193325196,3.97298472432849,1.96539350463668,-291.999631298866
60,1.57837228239637,4.45736358835117,2.03999814163174,-292.566973414936
61,2.85587580022247,2.82660342039295,1.96111251884351,-293.53377692762
62,2.47183079258383,5.41870179245003,1.50780833773526,-292.362864396499
63,2.40329390221583,3.48981382636108,1.90177379974388,-292.327592220338
64,3.05046751948382,3.83436549695895,2.106725474092,-292.582660454528
65,2.70601128195728,3.91288111599848,2.19480349886637,-292.559734583998
66,2.40470628687496,4.58479389067494,1.90880943234691,-291.847168086187
67,3.0005206355391,4.325476188294,1.38499524075913,-291.973680725049
68,2.65873808730709,5.63264897590258,1.90682822353582,-292.967729148773
69,2.3566116773555,4.7006353604024,1.18416537464972,-292.280350783444
70,1.9931748506179,4.75529701829643,1.45421444465782,-291.816001214229
71,2.66965514389182,5.08250199406162,1.55976986982304,-292.112554600215
72,1.70958027886542,4.81247487763012,1.53168712723444,-292.013663584937
73,2.03456916011128,4.83814688623177,1.41153137880723,-291.883203628051
74,2.33163813239538,4.83969103978241,1.64048017633967,-291.730347653204
75,1.7855006947959,5.51770985498678,1.79106002466292,-292.431821211479
76,2.24604416082931,5.34887149720106,2.25361876937099,-292.974173492733
77,1.85233169810455,3.20200015068639,1.38730288581373,-293.396200382952
78,3.61400370618868,3.18855948932122,1.07050908408509,-293.573970235302
79,2.47109028177875,4.74725351039905,1.51933424042922,-291.745009777329
80,2.23991122462395,4.77917529176574,1.55307166682009,-291.696696925722
81,2.64951300842789,4.64614575980363,1.4764790447281,-291.799941706303
82,2.37188112701391,4.73546354607811,1.72003668740776,-291.711712302594
83,2.06354478479464,3.35563720897903,1.59177263996948,-292.580350434639
84,3.74611696939086,4.84663323122209,1.58248587547094,-293.25896397449
85,3.80521400727433,4.35053939898508,1.73304858676382,-292.986205202052
86,3.97660218922974,5.75882061095918,2.06678995988715,-295.694833610119
87,1.99033268814541,5.75468757529753,1.28829243452647,-292.983720426557
88,2.38086818245806,2.94571709176973,1.86357529158132,-293.310506096106
89,2.75979465280131,2.46262276205682,1.19731149076843,-294.614118428063
90,3.24684497654841,2.53856423786358,1.62748223984973,-293.972787186407
91,3.2486197474546,5.38433891078905,1.85890286035233,-293.34331890536
92,2.17505487251498,4.98303331188374,1.69352771930849,-291.809744121374
93,2.29255197580375,5.37111886975415,2.09129104095032,-292.658211839409
94,1.78634201256961,5.45870118167798,1.13487264707206,-293.217345782762
95,2.41088120351401,4.04563761501188,1.80121500891289,-291.735630846972
96,2.54203871604173,5.30220530576619,1.57236374655448,-292.244303436804
97,1.8901674485684,5.27378336501854,1.29721781238728,-292.458121452844
98,3.01284263878247,5.60158822102087,1.65182298747637,-293.158421467006
99,1.94576085646501,5.23480227471876,1.31460077686806,-292.356661222554
100,2.44025118660474,3.77066271564538,1.88611289415711,-291.99853983657
101,3.26630226154226,4.55814274236175,2.28263104390479,-293.377290562571
102,3.28038588333289,5.16488292765419,2.30790642853493,-294.024884276202
103,2.51119618680673,3.35269724436651,2.01782499395702,-292.685170961511
104,2.71924985583963,5.20948584590843,2.14584535923694,-292.927206700939
105,3.0669442081088,4.01445502139432,1.50880804406387,-291.875015289617
106,2.94841086247096,5.77609189836113,1.79112549433393,-293.422672980344
107,2.2895533473892,4.8656937633994,1.72275455563442,-291.762874830683
108,1.97309102152566,5.01435214521533,1.47104813076669,-291.934085973054
109,1.72080701018775,4.15088336374266,1.62356246087813,-292.088664483277
110,3.44967859668749,5.85572692001826,1.57766552024634,-294.289000904325
111,4.34576037467549,2.06002429262391,1.28591821222213,-297.088728738851
112,4.3219486471461,5.83277494851156,1.67191239256058,-296.082425741347
113,4.25222632742578,3.70632752119219,1.63135487109972,-293.489374593508
114,4.09670154808181,2.53070595273404,1.72478405663368,-294.895153264346
115,3.83434171217585,4.4239772716037,1.37879848105457,-293.071716183704
116,3.77634336923608,4.18699795625518,1.76575315451432,-292.882535954705
117,1.31165931504402,5.7686196762451,2.60149615099654,-295.068192481942
118,0.994153690618783,6.69426343998285,2.80850472119637,-297.421957680503
119,1.94911948810457,6.25300602976578,1.12641481594183,-294.281954927419
120,1.65465133444695,7.45139583166102,1.96873208046891,-295.760943023724
121,1.65132051211139,5.46239076450812,2.1753773745615,-293.072535051982
122,1.57117926773604,6.12427231425765,2.0701428885106,-293.705906971133
123,1.79320688009661,4.94333279494541,1.42723273886368,-292.070518786937
124,1.74126636934866,4.11440032802867,1.51483304354437,-292.120412953432
125,1.81770178791535,3.75191888807687,1.65575565116555,-292.326019449659
126,3.44928936881385,4.70193256799477,1.64890554615371,-292.653919757445
127,3.30258684570341,4.6745907770318,1.82916489025338,-292.579399070604
128,3.37969092286604,4.72884950576563,1.52509427830337,-292.566030354847
129,1.75025304180982,4.96744268036866,1.4619938613916,-292.083298887036
130,1.78677282908412,4.8330811008201,1.46526806513538,-291.987459413345
131,3.2494665568922,4.71264257257292,1.45542817135101,-292.413133268986
132,2.95359567326906,2.40395318598905,2.58146240867556,-296.648296183871
