"i","asc1","desc1","p"
1,21.3510156013371,7.00375039215517,-174.485800265095
2,12.566045298644,1.74688198101454,-151.715021509791
3,6.58824511680997,1.70717328995144,-143.93000461261
4,6.28928492025717,1.78608998841284,-143.455723078971
5,6.53837101597584,3.81422748578391,-141.682777297154
6,6.13229854771181,3.33886754067071,-141.26817082219
7,3.93135164428034,3.6435436352288,-141.206912759804
8,5.34668531020643,3.32070581914313,-140.861684103467
9,6.74351957727695,3.46566753551751,-141.800593742893
10,3.5225139137684,3.78341049854924,-141.684677493001
11,3.97626574298838,4.06464082086739,-141.271374384011
12,3.78308117490733,4.79100549049024,-141.902944098977
13,7.20128994745673,4.86054572197889,-143.17510125749
14,4.33651223926345,3.60545644597431,-140.926882637207
15,7.25505025227094,3.82822170332354,-142.454633138569
16,5.13650329302536,4.24547410793336,-141.073572316346
17,6.15716446998865,2.83525990382502,-141.484741270348
18,6.6127361784909,3.02485332248441,-141.749985928889
19,3.53293196523898,2.50049985695824,-142.484700113836
20,7.06406536737793,3.0331630742383,-142.205849616941
21,5.38524581787513,3.06817198424213,-140.948569548725
22,5.53481342473404,2.92931992719494,-141.075369104665
23,4.67140350610609,5.30117089320518,-142.005272509005
24,4.58240094877439,2.45161439012548,-141.571513337733
25,7.84673450261945,4.1970016853865,-143.422384742331
26,5.51315209715287,3.77588093560001,-140.96263640562
27,3.84665726827117,2.62756676017118,-141.863573793209
28,9.47966454856689,5.54933889279885,-147.395707930634
29,8.15008507765489,5.49903403036108,-145.203683163683
30,4.02695554311978,3.87150753661802,-141.16545452627
31,4.04552904473277,2.77326609869299,-141.487296027626
32,7.14730253423224,4.8510413794463,-143.101138656031
33,3.30204584452914,4.44462707598335,-142.257488859683
34,9.47524223829279,3.199636778623,-145.557926402863
35,6.3271007938649,3.87033583649075,-141.517921479206
36,6.99106691222297,2.51823265484176,-142.527565022868
37,6.68320879227141,4.66064246191285,-142.403354072172
38,3.75674240247937,3.83722452522828,-141.405310605223
39,6.1763316481529,3.50187067041746,-141.301233563083
40,6.3096760579074,3.59210283888939,-141.41892029456
41,3.8862343104711,3.6884626293914,-141.251923045585
42,4.95671150974614,3.61521178644147,-140.796349239268
43,5.58132260377204,2.80731974746974,-141.182767641015
44,2.98133218318484,2.77616290396762,-143.202403351446
45,7.63925863366834,3.37468210791921,-142.833764734647
46,5.51129559108316,2.81855303172492,-141.147128223829
47,5.61271990285338,3.40254609270491,-140.95330536452
48,4.04071074802853,3.3340772523778,-141.141418307832
49,5.48510305243037,3.86987272515503,-140.984138923468
50,4.44804052948494,4.18008860043901,-141.066952146954
51,6.36281532920439,4.77527380168469,-142.211893226836
52,7.71610582303729,3.63156145477699,-142.970929550678
53,7.80566436434638,3.43262398468362,-143.056094897011
54,8.32266160878826,3.91707172749595,-143.935497599811
55,7.38948585799487,4.83534015568004,-143.378992257864
56,7.14659124737197,1.72056682726399,-144.367442219739
57,5.94762024105118,2.4909008437957,-141.704047178211
58,4.00818283468077,4.2932280743684,-141.360395909949
59,3.69668919484654,3.13368615430811,-141.576166234035
60,6.65085747009057,3.12147476772809,-141.749465221947
61,3.63732862928447,3.34101677212895,-141.564461303734
62,3.92169657921915,4.0143296987939,-141.296867263781
63,4.62982390508552,4.16847851695889,-141.015635461285
64,3.73849712418889,4.91939322241046,-142.058311533821
65,6.8678157028233,4.3142783216706,-142.300590522056
66,4.75247401780945,5.68197252261848,-142.472087803449
67,5.34457712820296,3.38033900722326,-140.854202591636
68,4.79849813798939,3.6009534174616,-140.798255050592
69,5.3048129108691,6.20194986844831,-143.320668763502
70,4.71958153359157,5.71129782321327,-142.510248767803
71,3.73406734726888,5.74344173362874,-142.981477488601
72,4.59137095664193,4.62884076764272,-141.343480744863
73,6.32307376353567,4.30993611421832,-141.771803035824
74,6.42865965898559,2.73813977614441,-141.773069734882
75,5.24984113905989,4.54742155792587,-141.325827144947
76,3.35477171407777,3.5317543179122,-141.942762273222
77,4.36344246927414,4.26595749564927,-141.146218567494
78,4.32409100674488,3.40190109865267,-140.940009645284
79,4.23287084766127,3.48272849052597,-140.982468257884
80,7.26082112102233,2.33154518358794,-143.070260631275
81,5.42495643950462,6.22247103128035,-143.403192212357
82,4.41358623318793,6.09147983339068,-143.073369082621
83,4.59306006660172,1.58909862177831,-143.995121393098
84,5.52483307747589,2.23640548532506,-141.934645686943
85,4.47402898306446,4.38795308374477,-141.187077836343
86,4.9481051577297,4.51792895506291,-141.242039688568
87,6.68466873736814,4.79364686474359,-142.535130356828
88,4.72596068298206,2.76357878503545,-141.131076671034
89,5.36118791987881,4.44345209226528,-141.278556599183
90,3.1036078549432,4.64771224968651,-142.736162751313
91,3.1700853734719,4.2576006039692,-142.389105948796
92,4.14559162049316,2.88950560950212,-141.295147259253
93,7.41109526171111,5.49195950837343,-144.18376204226
94,3.13381937718712,2.44244891112208,-143.358145014289
95,7.16303506227903,2.25836462345482,-143.083056919006
96,5.63115788171761,3.39381025014022,-140.96222710004
97,6.82990654367009,5.01834382703105,-142.925964199168
98,5.11502569140854,3.49064994433395,-140.80098639334
99,5.31892046969523,3.99382894642152,-140.978686154484
100,5.81160425682691,4.30593136807404,-141.394265666866
101,4.39823332786699,3.36741952434121,-140.909617863277
102,4.53173440959443,3.20456546916565,-140.899246445538
103,4.74913730713678,2.62076590884416,-141.283311713147
104,5.53217200664011,3.69215232761516,-140.947512326166
105,5.25624018877279,4.42084277094281,-141.226852951666
106,4.28188957639504,4.07791165773696,-141.082586253775
107,5.37034500010519,2.35246211755028,-141.681279468523
108,5.31258666764221,3.04991848998642,-140.937492970798
109,4.79660218191877,3.9144771392261,-140.876556664539
110,4.12365527410604,2.79117843514915,-141.403043958204
111,4.71739062090948,2.51082824619162,-141.438000172646
112,5.38962621036259,2.74615627160902,-141.172205329121
113,6.24254955797729,2.90056264453243,-141.502937822974
114,5.77735207489965,3.93001446053582,-141.152753979105
115,6.18441024356795,3.77740909273811,-141.367182772025
116,4.99275919496355,4.78003743452095,-141.474934396414
117,4.99087055450578,3.6030701196108,-140.796477190897
118,5.29715394023148,1.75584498814382,-143.178337592132
119,5.31744083766167,2.72522932219394,-141.174426955322
120,4.49924888745223,4.96017763596794,-141.662734200191
121,5.9091528021199,3.27690212517812,-141.125605165044
122,5.53267084531759,3.10083679152488,-140.98513193942
123,4.86790489688789,4.12837990695446,-140.974444564577
124,6.60433750068111,5.43974437188192,-143.199736271958
125,6.86685649798525,2.36654755299883,-142.607593869806
126,5.76616956530412,3.72475749849314,-141.071160179598
127,6.1284107044739,3.75770926698083,-141.318115671296
128,5.79476898307254,3.94360111364135,-141.169026510809
129,6.06744118341518,4.08106206538587,-141.419366309554
130,6.34975526346167,3.99706141118412,-141.596971100953
131,4.18729768627596,6.92878549619098,-144.487657498948
132,3.2020106341624,3.22054158084546,-142.324119908662
133,4.46781384250422,3.80833351879641,-140.907288609823
134,3.98551432932069,2.57684910198375,-141.785518587628
135,3.82955193314043,3.99935838644094,-141.375814573359
136,5.03586529455421,5.30183392338156,-142.034050454553
137,4.79878706038363,2.10026062105164,-142.204009300456
138,7.75574247301921,4.25927176151738,-143.342401120199
139,6.56137763914086,3.42711494948554,-141.622728622953
140,6.31618695422441,3.35906910795557,-141.409342929632
141,5.11314578093953,3.46871315437802,-140.800520930863
142,5.48062871368967,2.96026535431356,-141.036400676299
143,3.83396744048588,4.54248603297872,-141.662790469866
144,5.5369668220672,5.09006673683886,-141.969888142587
145,6.73650632608116,4.15954924017132,-142.055187897694
146,3.52115338966616,3.84691384333127,-141.696237455079
147,5.95692305891208,4.9482660695532,-142.068191920167
148,4.94597299648814,3.4981979666365,-140.78720215046
149,5.67236317671623,4.09532804662303,-141.179743176195
150,4.28252827376846,2.43707301133253,-141.75445382954
151,4.20899416507009,2.57323571309388,-141.59816911285
152,3.39428846352521,5.08607775034324,-142.623750555627
153,7.71112301387612,3.23394197729357,-142.934961237416
154,4.23889419041361,5.40236722049008,-142.222639558977
155,5.66471050796818,3.74237974080893,-141.022292481023
156,6.00867455709513,4.14783661416437,-141.417294335534
157,4.24395068165886,4.21587512991096,-141.171055969131
158,5.17241198885295,3.30620778305161,-140.824034733208
159,4.77266892640892,4.16553565906066,-140.997502426291
160,6.37805878779891,1.88586043439417,-143.214643160946
161,4.37464889966923,3.04198667534401,-141.041932836506
162,5.56861297729465,1.51517764000927,-144.182361705665
163,5.36955041963647,6.38422788108473,-143.624872333213
164,4.54089645076583,2.42619165532996,-141.629716195543
165,6.39100570198189,5.12836932867539,-142.617838912978
166,5.7769927793559,3.15803859696497,-141.07807756109
167,4.20551956621039,2.79332370413175,-141.339201954763
168,4.3570293904193,3.75695182508497,-140.938751729507
169,5.81497301523614,2.37785429315674,-141.79950135277
170,5.93114950194995,3.98718032421576,-141.274562839843
171,5.63097860444377,3.70064310765251,-140.99436269725
172,3.37923574903089,4.21251285402428,-142.017014951967
173,7.1985566896763,2.40076741110857,-142.900569865505
174,4.2345416647293,4.27553875581685,-141.209810597246
175,4.84878305289003,5.91870051692564,-142.797295383314
176,4.43868938741815,2.22377374074216,-142.0647854177
177,5.25835375442711,3.38094178591649,-140.831562276799
178,5.66714095374028,5.59408542683633,-142.649491997836
179,6.08222119233961,3.2279717503796,-141.248933175578
180,5.84064626231248,4.54955426377529,-141.605031004404
181,4.07142920585739,3.02875356010446,-141.250711932166
182,5.22416050688753,4.00013656152697,-140.9552983755
183,4.49909366321208,4.46316995688068,-141.23346384439
184,4.98777166733908,4.24986178434739,-141.05328593353
185,4.89435434219784,2.79667172395516,-141.074885931387
186,5.30066854338518,4.53646602237447,-141.332607035663
187,5.65420395060799,3.778351178978,-141.02802633488
188,6.82554276282324,3.2085498386327,-141.899606550165
189,3.51550908979883,3.14588932378998,-141.819678868463
190,5.94463562138302,3.72932279727271,-141.180731215054
191,3.7478531176403,3.76891605608677,-141.402914399093
192,5.57035055674536,3.69389185268943,-140.964545268266
193,3.74245220620109,3.8482737164623,-141.423151412816
194,6.60908058995305,3.33448214951483,-141.669422319497
195,5.09121452096773,4.42923515817164,-141.193467169279
196,5.394151491224,3.03184122211313,-140.968755982896
197,6.59432591346016,2.7414307635372,-141.914169792153
198,4.99000908981001,3.99818757261163,-140.914710109365
199,4.9113588092096,4.7337710579486,-141.422926575201
200,4.40714062505325,4.95381217895996,-141.679753823285
201,3.88353099405689,3.45321239814151,-141.2592846779
202,3.35658782452269,2.04205533760874,-143.838742931592
203,6.85690790609071,3.85723676621696,-142.017405508862
204,5.28846024334045,3.24625470019659,-140.860603844354
205,5.80555248850571,3.27816816136023,-141.064543158038
206,3.03002414092036,3.27299033753356,-142.663526042213
