"i","asc1","desc1","pol1","dem1","p"
1,7.56614083610475,0.0999292458384682,0.466552273580031,0.868929158440958,-238.297955492052
2,6.68516076961532,1.46636225340331,0.0841833198237443,0.247197888787462,-224.35805853923
3,4.6928354895208,0.618975077064706,0.71379501990492,0.171002893782383,-226.264661687017
4,4.80204934161156,3.003370679266,0.0582583019584488,0.289251488721808,-224.018471513126
5,3.50274583068676,3.57722076662182,0.100602912790787,0.122130095359608,-222.99128544579
6,3.23355066077784,2.434275909782,0.283537860901451,0.301858349422238,-220.466855229987
7,3.72915558633395,1.76136732216792,0.370622784096099,0.431033597042319,-222.057247703865
8,4.51145406789146,3.06503023369106,0.189406206974426,0.0713207438944162,-222.854261734561
9,3.43778387643397,3.2061178253108,0.340023722598889,0.263905920970538,-221.418495845763
10,2.2773341499269,1.30853515370575,0.563526056619111,0.206857905311916,-224.825325696801
11,2.37803429854102,2.19849132323464,0.607683041609274,0.166606975762052,-223.241769735084
12,4.50491997017525,2.7091827869491,0.445606286197601,0.156749972677994,-222.269891341969
13,3.38262602119413,2.91733997008589,0.115477713098063,0.318090642950671,-221.627312127871
14,2.5763682996918,2.24699912705285,0.337029826038103,0.216375010029259,-220.722664676633
15,4.50237029130277,2.13100448014041,0.382476912691459,0.254611507125868,-221.280295727714
16,2.21666071159472,2.76604877268722,0.297989952015083,0.23439833361243,-221.169036520939
17,3.46390396115077,3.31059950747418,0.11286065038179,0.232369242431303,-221.88783954205
18,2.75786940673712,5.09995831333923,0.328707199647154,0.274221945160815,-224.070034603545
19,3.69349287044602,1.16625223089477,0.433141372328858,0.201249213732436,-221.947297422614
20,4.785692748049,1.91159031587402,0.289279463193025,0.18125658579135,-220.686097896604
21,3.92841941899966,2.94216964347968,0.208297259288102,0.205556303294779,-220.867276795317
22,3.59186041764329,2.61583877684126,0.170306048632648,0.287479986659641,-220.648643407677
23,4.05155941973786,2.00290472608649,0.322208841906246,0.354338568351595,-221.147708667719
24,3.07439605299729,1.17149429385208,0.456005315441948,0.164375712827119,-222.740058348259
25,3.17538786250512,2.26214559839158,0.456361210278268,0.324068904105525,-221.591449262453
26,4.61768820117123,2.17861034229448,0.166713461237351,0.145789951826086,-220.87959862287
27,4.05267663629621,2.59084352314745,0.25494158930677,0.256028052118016,-220.666958267513
28,2.59612142592639,2.63464215583441,0.204743293144327,0.196094798358649,-220.640807937557
29,3.63981071831629,3.14237792486598,0.350756518574132,0.502169392092817,-223.681188885193
30,3.3725479259581,2.5806711940029,0.225914247392515,0.326436707129703,-220.666129560376
31,2.98877936019505,2.17346485677869,0.388218526003189,0.163422680301298,-220.66542825281
32,2.98740899423081,3.5595456312573,0.280700053306996,0.424396116794304,-222.731518032086
33,3.11307901376802,1.51812912916527,0.22031807654564,0.122540058577059,-220.964891571887
34,2.83011153782661,2.22602160504781,0.26020404870148,0.183493395089993,-220.226480980394
35,3.7600353076117,2.17085075678066,0.251908204924136,0.169354009556197,-220.034403726041
36,3.72336860365966,3.0397471571038,0.286590029783078,0.216956846674381,-220.960354030811
37,3.28349519839311,3.15791744572804,0.265112540746942,0.226070293846502,-220.868331447977
38,2.84608391385326,1.38453236591764,0.211370821366331,0.276295559994036,-221.458558149138
39,2.56763699648764,3.43112140238978,0.27471809324274,0.27336015390614,-221.374112040508
40,2.74544732389514,1.56186620608666,0.409184405120382,0.284668799026745,-221.827439280094
41,5.09880781999209,1.07661754728742,0.105152695559518,0.186019720923415,-221.845433909748
42,4.95580182188541,0.896102662174777,0.40162550804781,0.237973213231187,-222.228433291603
43,4.70366375205458,2.77030696057653,0.392695860666566,0.18613418619118,-222.13683129662
44,3.85847119927757,1.97299893887048,0.221448437880388,0.149738437857031,-220.107417372158
45,3.08943163707272,2.37630282679497,0.276565575510474,0.208960841545128,-220.095980130346
46,3.2905676501,1.97200539952068,0.147230391208637,0.211802129075905,-220.308687390954
47,3.82414841385671,1.69154810218065,0.239989400105893,0.263474223370742,-220.210972674703
48,3.47647820426264,1.61913139897412,0.149461934112851,0.159716903264952,-220.604231522521
49,2.58452943772191,2.53760807205005,0.192266058043176,0.197552871609815,-220.66957178573
50,3.94066917257497,2.65466334178534,0.274797092272639,0.184874915133209,-220.552932030099
51,3.40895432596208,1.59115733575498,0.274019764351397,0.235524699765905,-220.30084143404
52,3.62110836467819,2.20787966317919,0.292054197483009,0.178854065407119,-220.072310833487
53,2.42398028542271,3.05783317933281,0.261523090766585,0.301118302140414,-221.249276050227
54,3.23543151236123,1.5602470419505,0.0800893882733065,0.173587479690354,-222.065254493459
55,3.25347535965016,2.13717234331392,0.627948583409672,0.188654604208913,-222.685673227156
56,2.99618418073265,1.85970101748802,0.591099354988973,0.183782983739208,-222.485080681802
57,3.63645251188893,1.90071606786199,0.331753764888884,0.238054662211287,-220.278587160471
58,3.1253434149595,2.34169659255374,0.243933259162986,0.148028797764103,-220.188322553245
59,2.51593462750781,2.48173731196973,0.275390984491578,0.349376529930431,-221.226248508489
60,3.04829823078556,2.4977488746338,0.310393259084713,0.41437530749274,-221.548021506187
61,2.78146102202093,2.96847527338494,0.508389024550848,0.306659452598628,-222.44323044962
62,1.71830698234929,4.75373001686668,0.52617606192382,0.319664598450712,-224.60667322888
63,3.41159492840028,2.72232542089483,0.484835874763001,0.0890346271891083,-222.419577476822
64,4.01812677194333,2.65688214213884,0.126132826352414,0.288205109377588,-221.290560122516
65,5.91290212089164,0.750018526989207,0.39282509175962,0.137857190121899,-223.204920440764
66,4.67644980053386,1.14736885861766,0.105665936057606,0.425293000538828,-222.821501915317
67,4.55643658053098,2.05238739825126,0.188233702878902,0.077502936904449,-221.576117425991
68,2.97150898670746,2.18590182932366,0.346917830649522,0.0793163609571196,-221.52055519354
69,3.06785272985665,2.33754579012222,0.199778277602153,0.297899002667108,-220.398084476046
70,3.79358409221253,2.40677522343524,0.503360151982411,0.237822525304508,-221.830277436382
71,4.60359937818625,1.648422944835,0.482396037521316,0.148857610924163,-221.931750191192
72,5.0865273847293,1.13469863032045,0.288894338053531,0.232981823063006,-221.174556507081
73,4.92210749411507,0.865183358090539,0.249910397815731,0.173949779571912,-221.407974810054
74,4.25938470466545,3.48744871163074,0.279862839141596,0.174078755983605,-222.176565763996
75,3.98750356110296,3.38842942115419,0.100513550972368,0.438242788564574,-223.897452039264
76,4.63410439962073,1.58244500184931,0.183554033022704,0.20657643568951,-220.455327656651
77,2.37440574075222,2.60419517328531,0.247426497315176,0.585558474392325,-223.813343450614
78,5.09303433191158,1.2397736698787,0.50631036929962,0.28580160230155,-223.020002997146
79,3.09861839675458,3.05861768652008,0.298161970356623,0.374523799716,-221.674490088318
80,3.39278715123536,0.933834666519173,0.315697040052374,0.250154001318376,-222.509668039591
81,6.5310410139721,2.19990816888654,0.0616019261506466,0.392141318592553,-225.905642523534
82,4.8257139660713,1.91216406262734,0.591872659420283,0.249549101000166,-223.4069159862
83,2.797780493071,2.00656725176864,0.187045019327407,0.128606719839161,-220.805286197767
84,4.43829688153385,3.15096859838026,0.266672136093663,0.0953296166345368,-222.348511058896
85,3.84846036045968,2.90300614896183,0.222314252442262,0.188009344661819,-220.738326720336
86,4.13951177967868,1.7508909778851,0.525271802268004,0.0771461750379935,-222.951055852458
87,4.25804436116635,1.1253023217148,0.108916360610583,0.222202404910303,-221.616999490265
88,4.78935213576226,1.51901718785007,0.499601288657122,0.16936544006189,-222.178899721039
89,4.15927979492738,1.71366832371501,0.331575068638582,0.303978971812413,-220.87421095928
90,3.19563001560203,2.86126675190104,0.26538145135165,0.336156960495285,-221.044964434747
91,2.29565009175024,3.24620659708676,0.296901822530639,0.0626916793305285,-223.110506675959
92,4.55942307881235,2.66504105006976,0.362713523481842,0.183685759061292,-221.603815686925
93,2.87672277752466,1.70810694562902,0.197656235710273,0.34084485562245,-221.121862447625
94,4.88058727531544,3.01867966030044,0.21564368456232,0.137456281354902,-222.165862171622
95,3.67750055849403,2.58657119564963,0.201994818585018,0.174596802744283,-220.312096030588
96,2.70316655997969,1.93752740372223,0.0976952295247706,0.224526068084263,-221.725203825198
97,4.17536099016517,1.91793154582672,0.366331482323265,0.0913428370091131,-221.350795741687
98,4.89853714217597,2.11892586127976,0.147242332716572,0.328400271298116,-221.556365669781
99,5.15644005049814,2.82448296710969,0.358330680966567,0.256152066530458,-222.755830963071
100,5.19216041445594,1.40020878079517,0.264979574273965,0.281120393734653,-221.197842837998
101,3.61132189274628,3.2265690474637,0.287921075448486,0.371169792099152,-222.091259388418
102,2.78810346188817,2.41287254638561,0.214483941906358,0.431496867151622,-221.636179334535
103,4.30054695384439,2.37376235754752,0.525863676154634,0.201753448922041,-222.377200524715
104,4.05891289600965,2.94988788527959,0.188227497950116,0.183337729397938,-221.041423466837
105,5.01667610850979,1.72354602654056,0.339109070820847,0.228016044186517,-221.120939919814
106,2.60586621877622,3.90073254636639,0.381929250628841,0.238597100184355,-222.157048058638
107,4.13686577449437,3.5794366912652,0.14906045148522,0.23434184007156,-222.429495056956
108,2.27813637987595,3.22937980031836,0.392619807159475,0.31634574959255,-222.032937627442
109,2.99405880584266,3.04692126664574,0.0967429158076627,0.170572029498833,-221.933065662951
110,3.84391898793926,2.21341256278808,0.091729915820433,0.27144078312205,-221.290284248693
111,6.21466196693306,1.27329507302191,0.365262810945048,0.215200714898197,-222.981616901552
112,3.13408304487181,3.22939201323013,0.236569517898341,0.344595552523546,-221.522877256876
113,5.68618453263131,1.52561571001704,0.137192082478043,0.184659450809358,-221.689083833314
114,5.33690441764717,1.49095077830996,0.288912769157983,0.361711239877748,-222.050580679505
115,3.68014935838816,2.63791157952207,0.299904066590549,0.126108518826136,-220.720961593372
116,3.81273010202509,2.87120718108188,0.141876519501593,0.0868123916934414,-222.001816182854
117,3.34517807179888,3.07407516001601,0.276870860096451,0.09574814506794,-221.48538786205
118,3.2754104728048,1.25218566518233,0.347311729812823,0.0494747360623994,-223.609128258183
119,5.07142897710961,3.47246831772654,0.311579312564829,0.225191835175137,-223.4361622249
120,4.67257842553605,2.16248227307378,0.16598191769328,0.295938199087331,-221.072362878545
121,4.60534158108582,1.38840360910633,0.200814144726113,0.294140666880303,-220.807925441866
122,4.23241856997332,1.18897928594613,0.193341262852281,0.196607336012734,-220.748370495431
123,4.39923815622063,1.91561718256214,0.232179468010689,0.178397243610866,-220.277046877984
124,4.47225110783573,2.64101850800213,0.327176229309829,0.156905031856316,-221.310649219492
125,3.5061081704238,1.76744663865006,0.43694807688993,0.461840840985124,-222.851403934916
126,4.38524158955752,1.93229158744848,0.0698645417159428,0.1514128736011,-222.147068577917
127,4.32576333293892,2.54495435660405,0.314634503445663,0.243508963121321,-221.038900928314
128,3.1052963894812,1.91229443727693,0.0895900158331891,0.180428614011472,-221.473100278158
129,5.20602376833759,1.55612282331666,0.466573169120709,0.15233535003879,-222.246116656761
130,3.18630989762224,1.30874954296841,0.188565386780973,0.13248769713358,-221.405122446332
131,4.7310953184005,3.01528607262745,0.269293731712927,0.129325575171126,-222.087320608849
132,2.71518498537802,3.06569389603547,0.299597312729825,0.191079506532611,-220.851889793078
133,1.5633069515019,3.22469748463928,0.396627216595674,0.362416853578543,-223.374788620732
