"i","asc1","desc1","pol1","dem1","p"
1,6.43464355061305,3.8171081119217,7.95576654025353,2.55321202986576,-1123.35914525504
2,3.39130727930576,3.80456170556135,4.71815102174878,2.59600078283378,-1098.17696254637
3,0.907330632746449,4.48264163709246,5.36485607037321,2.81279984364786,-1085.35391063592
4,1.06031817924592,3.77550054631234,6.40527228917927,2.21427036650979,-1084.68402578747
5,0.688204370002743,3.65543275453189,5.75862335506827,2.17330504929847,-1085.30060450139
6,1.4175398858119,3.73408403770105,6.25459495604843,2.88869701953805,-1085.4155766483
7,0.761459438836189,3.85575469011479,5.92969284973912,2.37165451400179,-1084.22192590621
8,0.784994686051095,4.98649737970942,6.82183520005889,2.96272950919841,-1084.36600296068
9,0.799126434184415,4.37604613582694,6.96994850061707,2.69370097692216,-1083.95685445155
10,0.812025471547274,3.90223711057657,6.18149179191974,2.6062843734457,-1083.90524120102
11,0.709561035049503,5.93628758987503,6.3423541086238,2.28721730956223,-1084.78998866541
12,0.21378147738453,3.9230407691011,6.77748169731126,2.35421568162089,-1085.31376004554
13,0.484409996793486,5.77057982472794,6.04971017529966,1.58512898254133,-1087.03523420198
14,0.311285667199017,5.82816107574941,6.7093184339326,2.77692032460247,-1084.52380406869
15,0.978676755734753,4.66698900987394,5.95461867570713,2.69180742571649,-1084.27809090347
16,0.31893214070535,5.03895380957983,7.06261846669665,2.4628991115797,-1083.43312460288
17,0.375401652207314,4.69552331800348,5.64032654992906,3.06747294626717,-1084.66786896701
18,0.533159576146936,5.16514922362528,6.18291842069147,2.39017363085265,-1082.91627627262
19,0.35377620182751,4.86342824912406,6.40477976359097,2.23289133521656,-1082.89416679842
20,0.597369662830243,5.42879901300892,5.44827781866906,2.26259987597998,-1084.91968588973
21,0.927588708568988,3.48966787672947,7.62821986240004,2.36507632170517,-1086.74536077443
22,0.470232696746926,4.39627703965055,6.48073007974443,3.50786963863276,-1085.61714704651
23,1.13165810832221,3.37718485050248,5.91243436180656,2.43639139890649,-1085.13347884975
24,1.16660457420591,3.47805656739788,6.13685743061495,2.40608009336494,-1084.87445453243
25,0.769434332050937,5.82035400593,6.2518337101481,2.06594530552604,-1085.21879627349
26,0.718712156139296,4.81817797725367,6.63560925354655,2.51225497935877,-1083.1335628164
27,0.606071524055656,5.19370310185755,6.65608349116924,2.24672387405461,-1083.18901659825
28,0.263995288815428,4.44651358775141,6.73017078841039,2.5377045246323,-1083.63358596314
29,0.205457800128357,5.80672495606556,7.18237724753824,2.2513497851343,-1085.31768933445
30,0.856855374728236,3.36064921998619,6.9911084716933,2.92368523604495,-1085.92802406399
31,1.03622561141136,4.3567191693393,7.26800357590226,2.70121237247867,-1085.31544596847
32,0.683400683391266,5.08113557198255,5.82372338294779,2.57486720554215,-1083.63068828544
33,0.325593046542159,4.63649215005281,6.17469477018138,2.52713254451436,-1083.04969297614
34,0.411068856501514,4.83705545712036,6.05713925294374,2.04396757444982,-1083.43682630554
35,0.437341494784252,5.84131159616408,5.75886508885567,2.02592538258676,-1085.19452683719
36,0.134024593340646,3.93391908082885,5.73957493801398,2.81780395921004,-1087.77747583216
