"i","asc1","desc1","dem1","p"
1,1.38528875132166,2.39590792058636,4.23700422118418,-795.070425167547
2,3.2276670247662,5.04137368410495,1.12073122658351,-787.012922069867
3,1.06908638077238,5.53752845808533,1.77708941134208,-785.571593438478
4,2.12240940425926,5.40315720558767,2.03008002293811,-782.517198136714
5,2.19756066636564,2.42192005462614,1.32968290401206,-786.415274293135
6,2.66392215341711,4.23620431524371,2.55636166636416,-778.789128410017
7,1.73051664722533,4.14993582630143,2.45187738665005,-776.059004354975
8,2.08858340944609,4.05035929768953,3.31022810620812,-776.983711287196
9,1.66270912753864,4.00845593205328,2.15113337092658,-775.822495715794
10,2.34390659555947,3.9633702182097,2.58849394508,-776.460614581054
11,2.19923939877344,4.09655225680338,2.52800277825883,-775.937874247326
12,1.92327978519611,3.69546389332941,2.13920250946054,-775.049366683006
13,1.78223754406795,3.2051346609699,2.65085764161209,-777.558402990107
14,1.97933530562446,3.81987816890277,2.534959137923,-775.277001869586
15,1.96547025013068,3.6717797175431,2.4841445319065,-775.338821418045
16,1.74737990125366,3.69659844505687,1.88582106751288,-775.349048927464
17,1.60963317085025,3.6332668238235,2.12092478575083,-776.023841415866
18,1.74079444992668,3.9560858753891,2.40032534279759,-775.547042227583
19,1.7107473883064,3.90621222564591,2.32307342884029,-775.540364994183
20,1.78328077844581,3.85286257494279,2.03172623720191,-775.153295802972
21,2.0724291507456,3.70442881722972,1.86437634707436,-775.21797650848
22,1.85814208669271,3.99130922554225,1.57435034311384,-775.467806704331
23,2.44325439321491,4.20872419209384,1.60043421157643,-777.143447470134
24,1.94306276191055,3.95614276596718,2.98339940354235,-776.028114860427
25,1.98701089195164,3.82442931777324,2.80242878201425,-775.661714805832
26,2.08213618368098,3.87093047744121,3.33575100547641,-776.870931860297
27,1.76094387677083,3.78279992592464,2.7636287879429,-775.827946332172
28,1.95950193444456,4.07823906130144,2.32854993149445,-775.319677735395
29,2.15335760751928,4.30654488068939,2.25872280585387,-776.110219226856
30,2.65793128418393,3.16137431696651,2.32350034985498,-780.630218547382
31,1.45079593931993,3.42862197053281,1.96001669389003,-777.827353726199
32,1.88903230115508,3.84087586971033,2.55753235770872,-775.307788512725
33,2.2212204592183,3.72756383437517,1.39664667491353,-776.309432548828
34,2.03534639546385,4.2465571178678,1.7022640165044,-775.805744107224
35,2.67163495630013,4.00146315010223,1.80622665623627,-778.256074406005
36,2.80830988524469,4.18096196694258,2.72727601223118,-780.121979295381
37,2.16567347062739,4.00916272364375,1.43441158512247,-775.965808051262
38,1.86440735398784,3.72143056392488,1.36816116867226,-775.857196350454
39,2.21435169731259,4.09819224372171,2.77034715027088,-776.332621383111
40,1.84168158257372,4.13541625516458,2.3881181168976,-775.626934602777
41,1.89364088190079,4.26177750538489,1.05804675516214,-777.43172410154
42,2.26843621863322,4.333008227997,2.23905749341014,-776.513345172341
43,2.41806263665008,3.26808084258707,1.54500423280064,-778.671435365544
44,1.66415921088578,3.61319392607444,2.69922366832856,-776.270044387706
45,2.26463848851249,3.38575764433378,1.59255483887631,-777.144024884452
46,1.48820433333144,4.20021157516064,1.45045861184138,-778.100026518563
47,2.20082597211563,3.98086355547318,2.29152001984722,-775.562117177295
48,2.07285950333664,4.31781922946581,1.45630291066437,-776.426541305446
49,1.84455386857908,3.88078014607429,1.68228839808025,-775.233441590295
50,1.91505446020496,3.33071125446707,2.44783007712726,-776.424851965013
51,2.54784271639231,3.38993422066681,2.09526923066323,-778.53477647501
52,1.54005098349786,3.68168422005959,2.2686866247529,-776.480840075782
53,2.29098899809084,4.30235264505148,1.68983690235446,-776.5661227824
54,1.89045065078217,3.23300077052675,2.01545053189302,-776.783324889479
55,1.83477412206384,3.72385993742926,1.59249559465962,-775.412013009305
56,1.96397119948093,3.81878148733611,3.67053869112561,-777.542744124665
57,1.88971004746484,3.88955420550745,0.969722112428193,-777.279089611525
58,2.00667053349171,4.04359126613624,3.76722176826868,-778.001659653259
59,2.23043244068681,4.37542156093903,3.04347695212189,-777.647159981996
60,2.46881971482441,3.28823592896722,1.47824158251594,-778.998389304391
61,2.85816089086875,4.0734265288463,2.41606819802543,-780.058635102263
62,1.5199557377462,4.07951302995922,2.52346368600783,-777.198987670218
63,2.50554613186687,3.74372023955935,1.38263053517958,-777.840854986375
64,1.71018670099999,3.97760240856574,1.4937848507071,-776.025590907066
65,1.3490541008881,3.37060597848163,2.21282739967588,-779.220198420674
66,2.71102587549228,3.1247620917154,1.68856748875711,-781.168657681107
67,2.27582768882836,3.6594446577826,1.57997172286283,-776.286009737346
68,1.90535584509821,3.54648561535826,3.38437461231384,-777.210817396438
69,2.14269121711591,4.31369065975262,2.48368201780622,-776.312834695589
70,2.28166796009505,3.71077665842561,1.66628149853577,-776.093472189874
71,2.24646196120964,3.8129941894271,2.50957110835348,-775.919894553734
72,2.29787698576772,3.2762253045634,1.70535780207854,-777.730214920022
73,2.17745740900361,4.35316325850492,1.60354344308438,-776.485755768874
74,2.1574126994259,3.40781228370672,3.31247696042122,-778.006972382752
75,1.88244662089895,3.82901182966946,1.43778781564036,-775.595700495274
76,2.12342567730264,3.85490425639493,3.04438837728524,-776.338957426323
77,1.73243428590346,4.34536887016786,2.02885110526935,-776.530200343331
78,1.91391037199362,3.62731383358544,2.41850779220383,-775.337446516524
79,2.21845200778632,4.21752148726126,2.33204411310996,-776.068766594707
80,2.42508071409254,3.62809300219279,2.02519967208844,-776.843095274178
81,1.70610892357952,3.41600981034908,2.4140089681581,-776.353845477808
82,1.50127781222958,3.7398613037655,1.75178822094802,-776.837613588806
83,2.32577779091347,4.10445881244931,1.89470029950711,-776.124057337184
84,2.01440252753358,3.78431543736923,3.00685156651411,-776.070251874474
85,2.05503013691216,3.71178853471036,2.98463146437529,-776.160173049054
86,1.7281371325954,3.86113459074087,2.69776980744313,-775.848772860687
87,1.90125696652114,3.40674032755143,1.18621193550165,-777.326982413045
88,2.0627657660517,3.91786566441825,3.47498180812794,-777.182254938336
89,1.74097344104677,3.59826636682211,1.27556713696207,-776.621669549543
90,2.12559959776569,3.67624134914896,1.75482014266412,-775.471694327089
91,2.11517075781483,3.97837749491393,1.90143700100867,-775.238561446433
92,1.81840795913484,4.02902446099882,1.92279528905715,-775.2841019108
93,1.81246776142658,3.89452756377263,1.32309467983509,-776.021904845894
94,2.05765744458829,3.5198094590914,2.11004048455584,-775.578117727777
95,2.07844934653383,3.71433081662958,1.67359960926774,-775.382991252209
96,1.80441870910966,3.89672047153234,2.41436826097856,-775.309566448288
97,2.12516406280994,4.08918491399136,2.04509000098761,-775.396683474405
98,2.0184894629247,3.27854872003418,2.25102259686214,-776.648580115963
99,1.91271070145263,3.76401228827644,1.79073190388267,-775.063577263773
100,2.09983200916282,3.65184902071241,1.60620359845457,-775.630569548431
101,2.0599735382301,3.97513714104179,1.49215358194892,-775.587902775793
102,2.16208606081169,3.99112860013697,3.00115986915302,-776.428211289702
103,2.16225748146441,3.81645387249349,2.8416560231894,-776.087142377395
104,1.78374699955363,4.30657189806273,1.10107525207099,-777.66597078305
105,1.80392252543011,3.950433692907,1.15652767733668,-776.632760851288
106,1.80250386870134,4.00375664118959,1.27061641778969,-776.306291559993
107,2.07971553664088,4.86280492284035,2.4655085688381,-779.022940816587
108,1.93158554458539,4.64891049019692,2.42532235713848,-777.733638186691
109,1.83633325336126,3.94669013131109,2.14967891698733,-775.123957693749
110,2.38798456376444,4.09799246002502,1.32962652164541,-777.201713036576
111,1.98474155243512,3.88180645067758,1.48979300125137,-775.463479613917
112,2.04960851199852,3.38070577151655,2.72088225446277,-776.673678332003
113,1.87158333641404,3.80537416973664,1.46840486930741,-775.543506814729
114,1.99987582139618,3.88824622012756,1.85945195657259,-775.02036057026
115,1.99590600173416,4.2990406891898,2.74192035034357,-776.443718844826
116,2.02950920219029,3.73226876003749,0.911864177732531,-777.758685722638
117,1.81904111843457,3.1601175357181,1.0204016242284,-779.702525993482
118,2.19188083880142,4.15127344158577,2.94764869027917,-776.67621954734
119,1.94212225372453,4.80169115084323,1.07404925274808,-779.710154804153
120,2.06189405621664,4.79081150781462,3.15071575130482,-779.676515116228
121,2.07498306694144,4.37252631954948,1.55140507912022,-776.461489447231
122,2.05838777843896,3.88257631342026,2.75160898260531,-775.674852668509
123,1.81273830097201,3.94613105037466,2.91092456590142,-776.02396765305
124,2.01454936058293,3.44536038932607,2.55176967630852,-776.097109475014
125,1.98902605423969,4.0803840519137,2.30243910070506,-775.30899816914
126,1.98965086784479,4.20821397357837,1.67868210411628,-775.698660206668
127,1.9325116871175,3.83910467093527,2.06011232048271,-774.945029229325
128,2.08955320911363,3.86912591280132,1.60698754958806,-775.393511033188
129,1.96024454024663,3.84203707228019,1.89759886720215,-774.972561647464
130,1.97155064589386,4.09852683228976,2.09599008680319,-775.246863866775
131,2.35608845497019,3.78779858617647,2.14653626819139,-776.185007291205
132,2.0005673243618,3.69375576342216,2.18778393686747,-775.109438376676
133,1.88620437555484,3.41505611462278,2.59848636339184,-776.20222384786
134,1.83083202334826,3.10215052740266,1.64907512950477,-778.054899515459
135,2.02641242978597,3.94425410322463,2.08718676862073,-775.042570499619
136,1.4564018325702,3.57808582053138,2.53540583114837,-777.577069788916
137,1.43444346476337,3.63806351401461,2.13459273191866,-777.416340909591
138,2.23306834007817,3.91411310798852,2.063805612938,-775.544137222786
139,2.02680247052776,4.23425500846085,1.97131506420438,-775.617640847436
140,1.74204018449813,3.80425280082588,2.26888854239833,-775.338748681219
141,1.86924520537184,3.86890074896243,2.56294194807964,-775.341436246118
142,1.66048404534275,3.68573462759693,2.43496440072925,-775.863023046805
143,2.12271410489382,4.15686982863089,2.34372483259256,-775.675275778713
144,2.0424846567728,3.83071194031139,2.01198403160277,-775.021750018135
