"i","asc1","desc1","dem1","p"
1,9.44858985808114,3.16256550839171,2.49127789009981,-234.103680187196
2,5.07506480814517,0.400120288072663,2.33496385841318,-221.27982713089
3,4.60494866014086,0.274735587279645,2.89846920031369,-221.017869556853
4,4.75848295271659,1.65562363402506,1.38539596852161,-221.772267787738
5,6.15762869466358,1.5949554586785,2.45460289085504,-223.210344511311
6,1.8990201175891,4.58810351855859,2.6725007765669,-219.096301093164
7,1.31555949372502,5.15461698720826,1.83048635415953,-218.991525101795
8,0.998535795396309,5.35779775876215,1.88490839402846,-219.403889709363
9,1.63409432766756,2.32605232984422,2.08391451304604,-218.455106100031
10,3.33988242291643,2.35292897828345,1.89403939895746,-218.54113584456
11,1.35408952015249,4.97949254082938,2.87286651475104,-219.739269739684
12,1.0752485004434,2.70017915258717,3.95518725170503,-221.145675320297
13,2.53209039510168,2.74631593276348,2.95170984990644,-218.902605686911
14,1.76269862555839,5.0517675414921,1.60278177741664,-219.364726973159
15,4.29580695591657,0.938888645721118,3.46551050400111,-220.858369810549
16,3.4072371675793,0.986200600619878,3.07125925939279,-219.550853276248
17,2.18729725716051,1.34811400132206,2.79472237025137,-220.885154740461
18,3.11424968165318,0.420196866839643,2.56663887009098,-220.634634614121
19,4.68241230293391,2.239007293959,1.96188949320539,-220.618624749258
20,4.40146280743396,2.89064396148866,2.10915216563343,-220.5441692436
21,2.92942182501374,2.81001950170272,2.29873964276238,-218.132237702544
22,2.53190672225846,4.5070549959555,1.58778065598643,-219.367457947313
23,1.11088740281357,3.08427342979756,1.95052163179106,-218.638488008665
24,2.54697116030333,2.4074846845824,2.41265608529414,-218.045428286407
25,1.93973956832131,4.03737435743731,2.0753528875843,-217.793114162402
26,1.37308337020157,3.3086755397094,2.10522359565538,-217.754987630147
27,1.81031570008168,3.17851268130518,1.65408663524021,-217.999627318465
28,2.47093473544488,2.54056204672135,2.52040188738782,-218.085960075806
29,2.54401921953218,2.41556690546529,1.75998672449667,-218.006815854163
30,4.29997123947511,1.58634703170354,1.96559143884782,-219.992350319988
31,5.54201462910576,0.335040464091034,1.93785606840368,-222.808983381359
32,3.79867472312478,5.22700596976405,1.95296508803796,-222.233783632726
33,1.12738802892812,6.47387376849851,2.21694081401285,-221.028199730544
34,0.721537442679556,5.55590313000916,2.14237204248849,-219.994569577167
35,2.44717574016707,5.0174845506282,1.61920185744595,-219.876739218553
36,0.893763970719226,4.9836126118541,3.14432006989438,-220.67647993883
37,1.33766520316298,5.09623521981912,2.07068906546403,-218.742912705358
38,1.54064334942544,6.93717712160351,1.9774200895053,-221.935048646091
39,0.823109585689333,2.46984874337132,2.34192159838943,-221.399272942672
40,2.20641632913641,3.61895217073446,2.85691803039021,-218.767210719017
41,2.30957885063283,3.79291575444598,2.98367998257248,-219.314769948942
42,1.26672215855767,4.10685416242554,2.35948851532565,-217.991300959589
43,0.787044919590397,4.03238342069576,2.66169067059729,-219.194608068225
44,3.03202387408914,3.84190112767297,2.91810062677365,-220.237640543313
45,0.748214691156538,4.45423643147128,3.11961297281783,-220.437171755495
46,2.34582599086233,1.54054153776283,2.9638040383416,-220.133762010479
47,3.73917776535785,1.97331307409006,1.74402469848979,-219.35658525907
48,1.8977451620792,3.54178785975216,1.97852720539782,-217.483004775466
49,1.50176989549594,2.46239565056874,2.41885543230434,-218.618842211296
50,1.52094373066732,2.54996102210259,2.12978976231512,-218.250335557395
51,3.22954803058629,2.10476664221039,3.25745108361697,-219.961170505298
52,2.50061096489181,3.56005164329088,1.31484720750122,-219.505064475224
53,2.11929227440369,3.26560191513876,3.7643243624956,-220.222756171657
54,2.16146921892986,3.75779258702888,2.01832260807386,-217.694635976112
55,2.08249374726192,3.85402798313654,2.0743270607761,-217.71880306015
56,0.969533534397938,2.48870864996399,2.37876687793718,-220.462511513219
57,3.69806655431972,2.42483371516402,2.43178386252672,-219.391028560469
58,1.45835302784746,1.91933863513816,2.55396415281408,-220.502494475771
59,1.49203373855619,4.23321795576896,1.42876706004441,-219.252823967217
60,1.22356196957522,5.06675252591019,3.38574561721012,-221.217316134471
61,1.35016521345293,5.97008572512065,1.14322076702789,-222.572070923411
62,1.47714035538426,4.02954702935088,3.08509447259578,-219.29443183325
63,1.80019874008773,3.74228228040877,1.66736953329975,-218.055919583578
64,0.569179791486172,5.57826044265087,2.78698829837824,-221.199957524241
65,1.66426430267122,4.72196034941729,2.69251767705875,-219.121726780965
66,1.17173911418606,4.33746565337199,1.84672195996838,-218.298643507372
67,2.71495690601448,4.16658027091901,2.70284192354168,-219.639220609099
68,2.3280416672075,1.44840661081392,2.69770324879075,-220.311501336448
69,5.05810349070968,1.10118669462442,1.7127460668741,-221.382779129536
70,3.65319479901672,1.71106112822942,1.76432645543871,-219.448822395404
71,3.10989173378193,3.52637228583969,1.62973800129341,-218.949279696853
72,1.82787627789521,2.86037804330751,3.03819162179799,-218.828714246075
73,2.54800253563889,1.42536186268605,3.49004436158658,-220.356605495625
74,2.77031082047478,2.76392788426078,2.94816661086866,-219.123146253668
75,3.82169277656221,0.754750310132491,2.98687130604872,-219.595585758523
76,4.64248039089118,1.14269483422158,3.24583180757241,-221.005139424007
77,3.99575694096249,1.28692501276857,2.94189630212264,-219.798850552321
78,4.17681282133447,0.634441217837354,2.87247577515432,-219.824064105171
79,3.01854732237129,1.16409667149922,3.70792165863919,-220.554430513213
80,3.17023168900354,0.922215464488282,3.72638883886896,-220.702743403729
81,2.62695705774544,3.7063596588193,1.95179514636323,-218.093241483428
82,1.07151047303645,3.88625924564959,2.28593025522344,-218.102430595422
83,2.01812041909762,4.40149530881146,2.30283644798249,-218.356753978621
84,1.57269243513675,4.67693931457338,2.71038050966392,-219.054376252676
85,1.15690232634479,5.85298828558748,2.7360798726203,-220.695628849544
86,0.536998489995799,5.19704869772991,2.17167525299546,-220.193276587733
87,1.24574992935542,6.29538311491356,2.15739786535223,-220.652927334793
88,1.35348810049312,6.10649808550821,2.63724881546006,-220.95437362211
89,1.22548146344539,3.8321341158227,1.7564450839571,-218.269841760817
90,1.33361772560139,4.2249698337038,2.42697242198564,-218.100403080157
91,2.75941479597796,2.3702920231373,2.40555077691614,-218.200625877154
92,1.20139028762334,3.43602915186071,4.37092748603835,-221.422223389704
93,1.18728050754272,4.02809434508541,3.22422339589803,-219.738338148382
