"i","asc1","desc1","pol1","p"
1,8.93483628474384,0.346195171241872,0.937425524162889,-183.401806903325
2,6.60734840895097,0.250800770327314,0.825429106067125,-162.694247398131
3,4.84960140156662,0.235015459675042,0.502839185739478,-150.029879522318
4,5.18399455862423,0.203210970011055,0.618859897065352,-151.958671362038
5,1.6418538657518,0.454600890245788,0.801451760672938,-135.643358206226
6,1.63365818518567,0.516319018870283,0.707496170220351,-135.585023250422
7,2.23278822661731,0.578359077189207,0.602131636720286,-135.830252968739
8,1.58285779084448,0.514844598353213,1.87239348366408,-138.756484483192
9,1.70904651510633,0.532992272466615,1.08410133554396,-136.008232031108
10,2.02173912006039,0.539267116083239,1.23498587900347,-136.35525205241
11,2.08487712631542,0.403221387701842,1.09812168496699,-136.20013741499
12,1.70441602303256,0.472084461264288,0.564371282924349,-135.438226940993
13,2.06126790806082,0.635841230027186,0.834966579821786,-135.755324667151
14,2.27270424142842,0.380855843525295,0.967323748738321,-136.479697611807
15,2.93333412926075,1.02094532089218,0.538014013133008,-140.705756066334
16,0.978268130546335,1.16161065888964,1.00584748842285,-139.794637203919
17,1.23707093238262,0.835018326653115,1.03217313707338,-137.428017395362
18,1.51602804102784,0.73910840224359,0.951282872379487,-136.449048578985
19,2.13121531369014,0.41140531572944,0.54389634494347,-135.654529831549
20,2.35344738374314,0.612854341737233,0.509238953864948,-136.344711725185
21,1.70647625806137,0.499376700353852,0.976403614436091,-135.759833745585
22,2.15931959316066,0.404296529234671,0.314817332622585,-136.414252680707
23,2.27911644061958,0.445035880069178,0.427768224806153,-136.177248222786
24,1.69344567047363,0.134658548241997,1.23219857156712,-140.191225258122
25,2.09319437766379,1.08752228701397,0.729519392961693,-137.852812217508
26,1.90609830995953,1.07814961197662,0.716250181307679,-137.400172534485
27,1.67602923337283,0.740738407157987,0.240567407961218,-137.203320192988
28,1.51234126125375,0.545968998836979,1.03186724589891,-136.427631180902
29,1.75158415117214,0.522555924634143,0.980549659903034,-135.713836972985
30,1.82764710474015,0.543897491561874,1.01517764568531,-135.741673943237
31,1.78075876238012,0.53879877593306,0.35939227281996,-135.865011124913
32,1.45754934073944,0.564554432777433,0.777011516935754,-136.246712512138
33,2.50028975372721,0.683490759191181,0.752480684031828,-137.074498577771
34,1.8389593449597,0.381011402238922,0.600048322817884,-135.437397533748
35,2.00599356891552,0.390255036044092,0.433733247574992,-135.713795137655
36,1.56300351452884,0.344877007205341,1.02549836886007,-136.587799191043
37,1.81479782166581,0.601908850173222,0.582523037513993,-135.438126215254
38,1.81792607380544,0.752758787609193,0.742962559708666,-135.934894272813
39,1.79035942555605,0.217021178072453,0.772799124533112,-137.057086279902
