"i","asc1","desc1","pol1","p"
1,0.302978432378796,1.59716695523821,0.920805128339947,-1264.96563325466
2,0.311643483634302,0.431005773495595,0.811680772635011,-1259.52882244603
3,0.316009694528962,0.602175887518196,1.02639961202615,-1245.1565250015
4,0.176936970654396,0.603351168178587,0.714098158683899,-1240.45332865581
5,0.232899869650924,0.660884223256825,0.718372504905924,-1237.84418075421
6,0.233484789468897,0.865542273114069,0.78099783607308,-1232.06708788278
7,0.14969583636434,0.871342398506191,0.838015261150361,-1230.33919800258
8,0.149577716036193,0.808121488649227,0.787319644151625,-1231.20107465675
9,0.17695561132001,0.897981886784364,0.932005203623266,-1231.00223361724
10,0.204987947233493,0.838546001071574,0.79359597718896,-1231.20197887684
11,0.140673318983459,0.908515331314078,0.841039101727587,-1230.56668396416
12,0.19357163363205,0.941262142478621,0.791526438774785,-1231.38562749934
13,0.113486030926219,0.813755267829487,0.927275925213809,-1232.15658474785
14,0.209032818397667,0.927826106637925,0.944380287351425,-1231.98035148746
15,0.145853485109855,0.82314577743716,0.839832746906452,-1230.60236756443
16,0.181379684161762,0.839542655477559,0.771897478337083,-1231.18533516296
17,0.169203622101682,0.929123318033717,0.7087240954284,-1233.07228995031
18,0.207785843108839,0.883633231832455,0.989553316487711,-1232.63066021258
19,0.136973706171563,0.867890192349295,0.744390969554694,-1231.90876426549
20,0.213450935621617,0.865343606020178,1.01414046056456,-1233.40882888638
21,0.0989427639047791,0.923245754503916,1.02570959734689,-1234.93324092229
22,0.212549992647692,0.900995988045952,0.843327984548051,-1231.02054640793
23,0.229085070409663,0.918469183153311,0.865272016606074,-1231.6194502462
24,0.125698879465853,0.848472869253134,0.851986439718258,-1230.85408783244
25,0.125355591221689,0.830685685760744,0.928436966902023,-1231.52649162763
26,0.198692872514324,0.884995982272895,0.843102028386287,-1230.6456324675
27,0.148564265089125,0.948561870016502,0.855537677237352,-1230.83306295238
28,0.172904469479154,0.78664391057986,0.795242276222005,-1231.32390903471
29,0.164558728204045,1.02609006694293,0.900535769474252,-1232.44422442042
30,0.128012812792658,0.715890732423947,0.79053492500344,-1233.7751025989
31,0.200250783980469,0.910131732831208,0.861926777561113,-1230.8028404449
32,0.16464701026651,0.837235546415552,0.826456613163238,-1230.43461295571
33,0.172648969087119,1.02770443981141,0.835094410026435,-1232.32639929298
34,0.145710426621534,0.805098617889389,0.831795440771411,-1230.84074832382
35,0.139016346726103,0.84330717238824,0.776661365031315,-1231.22309892766
36,0.212279201997906,0.869844436567062,0.794490252702739,-1231.28001713939
37,0.337819180469238,0.892309839936689,0.827529699104803,-1236.29072807048
38,0.107507340613214,0.915286767996104,0.932935808005215,-1232.28837524305
39,0.13189911827944,0.892883386696876,0.851834776839574,-1230.65303957599
40,0.184300117995187,0.794148289628937,0.809930781454828,-1231.12082765239
41,0.189078274605151,0.888947942660889,0.890617195198569,-1230.6314590342
42,0.177153428979746,0.875017419838637,0.910784719892103,-1230.65017835645
43,0.152892584948875,0.871091765518945,0.820703308943916,-1230.40533366494
44,0.178681895966263,0.875255477411253,0.824966323476542,-1230.41441347177
45,0.221466100758926,0.796626270335423,0.907601196931932,-1231.89087602847
46,0.121788618169128,0.879428243330449,0.962349486188403,-1232.0673776167
47,0.143614606241213,0.914892510307682,0.812199081291646,-1230.73966954768
48,0.208074808376538,0.908411320148796,1.05823415910223,-1234.84632600988
49,0.158213272608114,0.903725299276941,1.02148122202534,-1233.0083239419
50,0.156530829501868,0.85237025771343,0.857056770137783,-1230.29770395825
51,0.118720153428136,0.867396388630768,0.885878052076491,-1231.14841773378
52,0.201200747777178,0.91374651906647,0.803559223320696,-1231.10548041899
53,0.117287941554389,0.92476544682638,0.789428696706412,-1231.78822783454
54,0.186158925556402,0.871112754288292,0.832702750359189,-1230.45394390337
55,0.183819058891705,0.910362346032393,0.847281587164733,-1230.53000398402
56,0.196611672255485,0.888283568050145,0.819454476872747,-1230.72846327705
57,0.133476102148625,0.831381498317272,0.818719492076566,-1230.88126411956
58,0.214369935085417,0.958830612690668,0.832677169208363,-1231.69686272044
59,0.161288341143842,0.976315452463474,0.816980236860323,-1231.33419305963
60,0.204362713196386,0.90189076917017,0.913289009416015,-1231.20114984989
61,0.273711717840543,0.956570824155937,0.882820001666502,-1233.81775633455
62,0.160046380393982,0.942148363883539,0.878381971655231,-1230.75610966296
63,0.191270401448757,0.789392724994861,0.906946737926881,-1231.3623118521
64,0.127180130794821,0.923055475794428,0.914990343238904,-1231.33280830966
65,0.222110670164617,0.905435054826283,0.763891176115268,-1232.18255477532
66,0.208250713276329,0.863433412979395,0.925876436022773,-1231.35239475228
67,0.137383215419295,0.83495939467348,0.782207473985462,-1231.21293196873
68,0.18510478926754,0.890756968059613,0.860737871269182,-1230.44259512225
69,0.180526468393585,0.98054033744915,0.903364451122682,-1231.63113531756
70,0.117966505492112,0.944011477230327,0.829568815034149,-1231.5375088286
71,0.217144206744704,0.832509524851751,0.803560729141606,-1231.39395616285
72,0.165398313862761,0.900462959559933,0.880941109392901,-1230.40933058796
73,0.157633993097705,0.914199479753556,0.878823982975666,-1230.48997611974
74,0.223557103605927,0.83514978467024,0.917690057042533,-1231.71897296905
75,0.139668555724889,0.92466054913028,0.782197790737182,-1231.27166353415
76,0.146661644771003,0.903987797119636,0.702663679419159,-1233.20104783576
77,0.180962681596593,0.833320126493551,0.753904393825541,-1231.60647809155
78,0.229471152710109,0.895187444978763,0.816576146517111,-1231.58898364847
79,0.176516011404648,0.786188173334484,0.805708654553145,-1231.2231138407
80,0.0969859246611786,0.884658187856752,0.955908375068372,-1233.20133860372
81,0.142386686365655,0.878877975508425,1.02644812571607,-1233.1984444973
82,0.15327143126315,0.887598006477967,0.832061231006633,-1230.35748167952
83,0.106503306166945,0.81676827574195,0.888962432930476,-1232.08538818757
84,0.152106286827242,0.858060578741029,0.724257903983755,-1232.29907983622
85,0.211810603735833,0.949364239636922,0.833808656195117,-1231.49460644508
86,0.108536986393299,0.830799385623997,0.867426937660184,-1231.72606312323
87,0.19596728148811,0.906699571955487,0.834063917046683,-1230.7257467147
88,0.231567356088391,0.900391112870221,0.795791867849177,-1231.89528958162
89,0.225583547190953,0.947307458829761,0.845126080673074,-1231.81370092708
90,0.241321359387144,0.86556526178743,0.869453771658215,-1231.79136603808
91,0.212700690755353,0.894095131369127,0.828744613025776,-1231.04000504692
92,0.179538839714421,1.06243461574037,0.942974632236734,-1234.07805951245
93,0.112976403064765,0.790728515035325,0.873420930070198,-1232.02790693407
94,0.26506346845584,0.774262192298875,0.825868873226783,-1233.42650796637
95,0.246193036369577,0.858739737441037,0.851968105533302,-1231.92949931512
96,0.209169366560979,0.831784975601323,0.878730732578373,-1231.01342214768
97,0.104666680793879,0.935838111562618,0.875189131067156,-1232.02178434944
98,0.276252120641507,0.891516999371253,0.867673384747124,-1233.21259478146
99,0.152260002925822,0.861460714063135,0.772261982097535,-1231.05664556311
100,0.161981671035271,0.890507228721384,0.806931411406959,-1230.52529667672
101,0.17804548136134,0.904345048352475,0.793955635322709,-1230.81530812828
102,0.197505712988922,0.758681908524385,0.787137779570252,-1232.21432108103
103,0.184579624547572,0.786173765742174,0.783249917603165,-1231.5913335635
104,0.18233960269018,0.802845150426915,0.885733823308976,-1230.88299505589
105,0.182906930989382,0.864937489191978,0.867392787606138,-1230.39152834277
106,0.186431122045523,0.956604602319165,0.782984664494622,-1231.60726278195
107,0.188724140136395,0.981389924503787,0.898414122237343,-1231.70759760166
108,0.110898739892034,0.811102923478353,0.782405888576436,-1232.39234901711
109,0.143585097316933,0.816407897228548,0.823101690140219,-1230.78734693469
110,0.165514566013772,0.922018329170923,0.916279813137594,-1230.8842849459
111,0.124671496073952,0.835166779265467,0.85544391224295,-1230.96803069912
112,0.180532884855909,0.841127042427747,0.896760238526861,-1230.60997301191
113,0.163120736159971,0.835401698090132,0.854955832282189,-1230.36583215931
114,0.130556910921536,0.910604919730236,0.860251302116798,-1230.77908368471
115,0.132897260323305,0.814599570705532,0.83776739876036,-1230.94903111328
116,0.128367395165588,0.896840994827977,0.933163073790071,-1231.38277021934
117,0.215887302246265,0.828277376596412,0.920140484109319,-1231.58780663053
118,0.180786383207719,1.03416370658629,0.992315562675636,-1234.39921740908
119,0.172260870278202,0.776619490761296,0.851973976940777,-1231.11579248401
120,0.134859126176027,0.766853811074324,0.843040855026236,-1231.67875624418
121,0.169907283710041,0.841586361339201,0.856071729914122,-1230.34089905939
122,0.133288617700659,0.86437769137184,0.827545459170622,-1230.66783493514
123,0.210918345255346,0.874065163097917,0.908068366340673,-1231.19229431224
124,0.22449015317498,0.809800731967776,0.773914093457947,-1232.20673307123
125,0.193265171403297,0.848605240247785,0.737889899099871,-1232.0975227882
126,0.161313115113446,0.864564778036123,0.983125328012436,-1231.8744223849
127,0.139091142804329,0.739048452282508,0.803890649773967,-1232.55431897773
128,0.192402589698267,0.803615577620141,0.879449997166287,-1230.96125156649
129,0.147130937911469,0.784683833959762,0.873797149421902,-1231.11979837554
130,0.121656964072616,0.827809870286513,0.847068421722841,-1231.14198340482
131,0.165204419513565,0.928375474919233,0.839242398357483,-1230.56381569119
132,0.161304876620147,0.962798244913038,0.90618388250709,-1231.25565923334
133,0.113628435040221,0.803852391556766,0.909435879562576,-1232.05624195373
134,0.232519215157054,0.933420746709859,0.755663754034525,-1232.91748946306
135,0.221112462490999,0.806723309197449,0.815200574429414,-1231.60340816478
136,0.152092919957468,0.870541918306597,0.789678659929196,-1230.75302463602
137,0.199717904971893,0.903128272886494,0.871794291516251,-1230.7754447273
138,0.173577759097677,0.910342514871376,0.88737482431232,-1230.5477885135
139,0.178264524672584,0.829651489643166,0.898888289703758,-1230.68023985808
140,0.17426360359334,0.835526861082298,0.947321958962162,-1231.27059514201
141,0.134376173447003,0.882421047420011,0.903639050473666,-1230.81467268325
142,0.210981519037621,0.836158466447386,0.804353575484539,-1231.21502865801
143,0.121194850728214,0.7904776217825,0.82111680015322,-1231.759853468
144,0.153783538190719,0.881381119183317,0.777253029277007,-1230.95161541071
145,0.17214683280113,0.932179556345429,0.784844476122627,-1231.13479425757
146,0.151518613559734,0.889576587364465,0.96853298811831,-1231.61046508555
147,0.191995239796049,0.891896012781889,0.741348570137771,-1231.99063287178
148,0.114754361660691,1.02024342184571,0.765211013015975,-1233.70792115608
149,0.185390172748291,0.865653225258077,0.894968372820641,-1230.58019363849
150,0.140910733902763,0.887610517843453,0.824720694931227,-1230.54304702387
151,0.243343022565874,0.880421397764478,0.926180406085434,-1232.40909194625
152,0.135114967386592,0.908952385242164,0.811681797888509,-1230.85622820752
153,0.188885427728688,0.830388700906992,0.84074616302303,-1230.59730451263
154,0.227145166116265,0.783191820839449,0.830684173212384,-1231.97715673477
155,0.258274641069181,0.853774566683066,0.889106088596154,-1232.52991156475
156,0.258074854608877,0.862828738303002,0.809102936515027,-1232.5624870045
157,0.100152927108561,1.01305560466376,0.843151743649109,-1233.24172754466
