"i","asc1","desc1","pol1","p"
1,6.58086899481714,0.0384051088847072,1.06396074106662,-127.571595789137
2,5.89421011846595,0.382809839837747,0.88130951746726,-125.482969041695
3,4.71238593845764,0.658912013746785,1.05046438325315,-124.303372716483
4,3.44064394007572,1.05512127169715,1.12278535453103,-123.154088875497
5,1.78662838945301,1.3016555696384,0.675055184293087,-123.211043893013
6,4.17808994100775,1.39927154318126,0.812775000670059,-123.629146453365
7,3.45191319924193,1.59316066460498,0.460917994773261,-123.137029996449
8,3.68350535476926,1.65434956704817,0.780103024954222,-123.200624044639
9,1.04172292919244,2.65263944157018,0.891393920515631,-123.14041706935
10,1.59533701100732,1.92833773783027,0.962757452240781,-122.374387382394
11,2.25258545167158,2.32591146384916,1.41693552805965,-124.011436706987
12,2.96710219568918,2.61864995342298,1.13452037396333,-124.450802649836
13,1.44982287575836,2.94423107351727,1.03064217366256,-122.984512537937
14,1.31573260560219,2.60657274884513,0.88399219029859,-122.647958361597
15,0.963796646755019,1.87284895812434,0.852926303517233,-123.669419101858
16,1.20294694132341,2.70214364889614,0.884588048910882,-122.851011102436
17,0.78738067149826,2.38043405020859,1.04207692819851,-124.095413503894
18,0.709665402535189,2.75488204647105,0.984142169210813,-124.496267983103
19,2.27376618992706,2.5424731338701,0.901663456119317,-122.892124382212
20,1.20694855368557,2.13723743934903,0.885042746674077,-122.71858390075
21,1.136654050563,2.05497678085018,0.942257254734383,-122.885807927966
22,1.6548317964268,3.5440387709045,0.780041736202062,-123.779243950664
23,1.48702098057466,2.11840375182007,0.872241540728716,-122.384827243152
24,3.00208660197754,1.82791076758664,0.703811003115098,-122.694142494411
25,2.47109586169321,2.79479819345076,0.875102311714742,-123.386339107098
26,0.960029214912394,2.02145895869259,1.10846698882069,-123.571516335386
27,0.872560371703768,2.68717270153362,1.00385769355402,-123.716073515041
28,1.23082111423929,2.03031349829186,1.29799677246473,-123.251335518198
29,1.88093339633556,2.79246142241766,0.584744075678302,-123.172401029815
30,2.52959914417366,1.0556041157799,1.21981802805514,-122.960172376943
31,3.67862525721589,0.723811757056683,1.22654489363349,-123.756693483146
32,2.67686163028279,2.45429688715812,0.757197000605901,-123.125727401058
33,2.65886585162331,1.97250552592491,0.446326268590308,-123.364947479949
34,3.68143581300353,0.565316030672409,1.08513986721196,-123.440075998027
35,3.06460288846244,1.47389215016366,0.934938707921783,-122.619347232091
36,2.36881222836052,1.56693270867319,0.831420198065997,-122.299184695819
37,2.16627672341962,1.32293888339402,0.756527398463176,-122.502424990834
38,2.15821134023678,2.23580945767091,1.00146806018695,-122.64142942114
39,2.05839909873282,3.20963601716423,1.55975296177104,-125.587973748461
40,0.721658912411153,2.177268638841,1.42808683280836,-125.508746941436
41,3.43890067520789,0.696146701957733,1.05795666361597,-123.12210801851
42,2.91147192572481,1.01683820833609,1.08940570960191,-122.69629891015
43,4.28045703012947,1.09094301602741,0.474725002612415,-123.483233799874
44,3.1871276209921,0.674974787493331,0.94656243441767,-122.863157377468
45,3.27939775612743,1.57145574606743,0.624679938534214,-122.708348648538
46,3.17130663637541,1.46281363497754,0.73096087352692,-122.513427856624
47,2.08053426684316,1.18086473559295,0.553102774157324,-123.41217132243
48,3.62042717974871,1.27968888035588,0.946307846691873,-123.035877263731
49,2.23920181197352,1.17299687946846,0.658331135169085,-122.768417520759
50,2.47647932767175,1.75018802066964,1.01656893342422,-122.591816036364
51,2.2700347056543,2.56049357585389,0.72934500391805,-122.876749242413
52,3.32830861734621,1.43853728634085,0.737622492944734,-122.61330098177
53,3.42992350377537,1.36065731313543,0.83384051503062,-122.714632509073
54,2.98031947563797,1.60576282064795,0.786537060312999,-122.495869990882
55,2.32336672290623,1.52695085360102,1.84756096967876,-125.287480821427
56,2.311682200175,0.926201804032474,0.897823909240097,-122.789203086462
57,1.4389740898034,3.23926840885306,1.20825369635148,-123.797691044833
58,1.40603868239294,4.13609124801508,0.741596729870823,-124.901059049164
59,1.79410027003396,1.76601085031791,0.875383318186994,-122.364405944987
60,3.64601482906329,1.90459451109747,0.131497847012228,-125.595276190368
61,3.72877774912814,1.47157718760538,0.384231572781381,-123.474829958256
62,3.64153774538028,1.2684611128172,0.863198697848185,-122.906256975495
63,2.51812665503422,0.869503279169471,0.871275414845993,-122.678667102495
64,2.82316280099514,0.815791523847466,0.635426593456904,-122.86594786654
65,2.80965663622084,2.03554508614212,0.570014494589642,-122.970043195673
66,1.93475395314346,2.9417758820378,1.27391509887583,-123.861133633734
67,2.81468424608167,1.86436144034958,1.58788723752629,-124.890158816394
68,3.18128387139484,1.05565568022227,1.61499628948803,-124.697558036001
69,2.76760145205378,0.786593752058318,1.16023137362498,-123.055461918209
70,4.78534535852566,0.347463543816059,0.706558177915792,-123.665170581049
71,2.42492063691214,3.96329515921935,0.836605391298335,-125.226363800738
72,2.46572060532242,1.67918916667909,0.868113526015073,-122.353141692683
73,1.36342821594633,1.80768749320233,0.913864802352529,-122.655835337473
74,1.41975647339029,2.53636724471399,0.568590280442535,-123.315577582774
75,1.24980028655798,1.9604182784784,1.07529386876152,-122.790656551997
76,1.76860579831944,1.6807679868176,0.681552932220422,-122.746199255249
77,2.2843165118941,0.973412620961985,0.792853386786495,-122.772255732447
78,4.15412877185887,0.329566022448569,0.718530674178813,-123.371057736146
79,4.19181416684448,1.378197883394,0.388159540894169,-123.746446647211
80,5.48448386055103,0.380071329771073,1.22272637197379,-125.917291514564
81,4.4840459333515,0.90960486659564,1.60679816552292,-126.41582193261
82,1.38112250424607,2.48991571948727,1.38822899439838,-123.540604275598
83,2.89320371567889,1.64874519234165,1.61225844321307,-124.792930042379
84,1.32057819946355,2.16114384502579,1.78835659061296,-124.951997748417
85,1.00574607903169,1.63000841609609,1.94396938594009,-126.577680089895
86,2.06211798173137,1.45686480736767,0.677624766025197,-122.648927845288
87,4.49252852751635,0.793244069955709,0.706647504310681,-123.402832453414
88,2.5047910024947,1.91704816527495,0.40682463576421,-123.633464227536
89,1.75843484421022,2.02070350781628,0.386402563148736,-124.433540697956
90,3.34150213772193,2.60991505873569,0.793952172529905,-124.173295941617
91,1.89255331478986,3.1991109481565,1.13291639014698,-123.757076430927
92,2.30241142049405,1.37618297347416,1.29723445851062,-123.177883060952
93,2.50544307423632,1.02949960851711,1.15780217075927,-122.839877743705
94,2.44908010944592,1.08101774710148,1.17397099747369,-122.866700636773
95,2.35539512255951,1.33133713920246,1.0025198684807,-122.480889451652
96,1.45420789941005,3.3250015952682,0.577695925550827,-124.004673935285
97,1.86152668100572,2.1042281339934,1.34780676552869,-123.222050700903
98,1.66929965313517,1.9051940423979,0.838135009873594,-122.36925458468
99,1.73210000792511,2.42254803324462,0.902667300319234,-122.417361831814
100,1.99757159395136,2.40364739619539,0.729093006455753,-122.589504021518
101,1.98088856031146,1.61811002292083,1.61649926508955,-124.295790750587
102,1.62902677374851,1.61832737987273,1.26332390933625,-123.094456273414
103,2.7199409254565,1.08192072850064,0.710061096086648,-122.422127430376
104,2.19265682837384,2.71033316843377,0.351538916373314,-124.161564160741
105,2.22749129990505,1.04487145371025,1.86934874024002,-125.400793082936
106,2.3239309888372,1.31919311743311,1.77835796610874,-124.899646938229
107,2.24227352482774,1.32728736858897,0.46923361998473,-123.548560984013
108,4.48736008951016,1.28888728132685,0.412554251191524,-123.899512556351
109,3.04294282869012,2.17800434039188,0.915853988159462,-123.334658470336
110,1.16461202850243,3.02432267589708,1.32900836395386,-124.057671677523
111,2.47185879371615,1.13740444740757,1.75520726274344,-124.807156690637
112,2.97645084940383,1.53977162765525,1.79894154135265,-125.58858642743
113,1.06023733698491,1.28496456529981,1.57195925026328,-125.87439835169
114,3.18891042036664,1.60359182275342,1.2984890925011,-123.846898748653
115,1.60536648271334,2.074061299431,1.70333712294145,-124.454162597105
116,2.16476691615496,2.18214116058206,0.623238984203869,-122.758294455352
117,2.70772581904855,2.20523022905817,0.999143042293657,-123.151809162979
118,2.60627765984934,1.83157688590463,0.810011881379093,-122.466427453883
119,1.38456230804984,1.46864974872906,1.0225223819276,-123.185199788149
120,3.24805609424327,1.30660529383432,1.09316126269997,-122.991294147199
121,2.26016208253425,1.37017055295752,0.477368308126566,-123.434738545512
122,3.22573040056597,1.76138952978795,0.729680469433777,-122.797117953929
123,1.28232970860411,2.30791948385445,1.14757589291502,-122.834541975947
124,1.37835130209808,4.06535303265696,0.817957617905938,-124.713164493017
125,1.34309622061212,3.0244037854033,0.802111054635623,-123.058399454273
126,2.06680067855832,2.22661831923366,0.321611775468805,-124.484807631877
127,5.65198845406328,1.83005635910029,0.451399071207838,-126.086265417021
128,6.38886720053643,0.419746529545413,0.643504983112784,-125.766741775995
129,2.30673365639314,3.94945044325516,1.4052278392449,-126.691816661821
130,1.01868057271117,1.5481364610497,1.31064876286252,-124.390819084461
131,2.60861521549701,0.924991604861253,1.11141498067522,-122.80051593334
132,1.98066119809332,1.72438137953953,0.704660377328923,-122.513727084383
133,3.08966682252171,1.76939529319146,0.967063368394678,-122.978072349078
134,1.19589660509187,1.96202344842107,1.24436004036089,-123.199057702341
135,2.80226933915797,1.74683441196545,0.517690078285317,-122.912827269924
136,2.8153972586781,3.03797109686313,1.44596243592166,-126.060986765941
137,1.8664814411361,1.58299110028071,1.3339674525261,-123.286420019363
138,2.3352109834141,1.50636696782072,1.55741773807744,-124.096030359705
139,1.5013274128996,1.78335439194103,0.639353975147386,-123.10670772377
140,4.62136430246571,1.51027721509984,0.567610974378269,-124.114160646908
141,1.73347390116939,1.27047866499629,0.867299855874236,-123.029891368667
142,3.67943949485013,1.58235215267044,0.490323378341384,-123.190712898612
143,3.46829256135786,1.68650154437573,0.93505901457753,-123.236205439222
144,2.70245096024923,1.11328227765562,0.851519274627901,-122.338500089912
145,2.81935045270116,0.396151053479887,1.59450820733147,-125.486229902977
146,3.11876601267472,1.52205756426104,0.710837789990439,-122.519022866752
147,2.84093594698102,1.72565181742066,1.21513928227104,-123.357172227597
148,1.5744386965675,1.97554832352354,1.45620133664578,-123.47938285411
149,2.28139527030693,1.17249014766986,1.74186640286006,-124.754142750884
150,2.29267583134967,0.850703629551632,2.13501168849207,-126.957857550259
151,2.97091493774872,0.569250786891481,1.769336001296,-125.68012224659
152,2.20962583921585,0.59925652383023,1.91077603125054,-126.687249835013
153,2.92304282725107,1.12301091937476,0.839988139272138,-122.343192213684
154,2.63415724454697,1.84743194399867,0.967609483324698,-122.664479280825
155,3.13959245236969,0.821356215554316,0.846744276026078,-122.572565947594
156,2.97333128631841,0.501409307395135,0.812043191267476,-123.311768828828
157,2.49877490878656,1.88273814021892,0.865365666205362,-122.475204428478
158,2.41165157274894,1.29283590490816,0.926879730342392,-122.380838273637
159,2.37367042789787,2.72013774765029,1.03621284202526,-123.438993083445
160,2.10111497334612,2.63096948498233,0.667716888493295,-122.898898217819
161,2.13767028474066,2.81037803447965,1.0892198644076,-123.374763030591
162,1.52958119511421,2.71705575461659,0.788010227627599,-122.656745847825
163,1.96857017827969,2.48940692620512,0.940429562294469,-122.608239970422
164,1.2167968495265,2.43824387469489,1.04390939354113,-122.785262858749
165,1.67640918227661,1.11806349401236,1.20785243067557,-123.903840627391
166,3.4219219157454,0.110711349661878,1.00157654614785,-124.612656075939
167,4.88199277329076,1.38865056738283,0.823984890813007,-124.741707624947
168,3.23620479451179,1.36334542359251,1.15103235669744,-123.179061370816
169,1.68558554434835,1.66690562320944,1.1042323251379,-122.664482408202
170,0.94301974344685,2.6768310666557,1.19714744787816,-123.798415801744
171,1.27937146394786,2.54535071370263,0.996219484015623,-122.698282051844
172,2.17429970695909,1.88645737960998,1.0374648474355,-122.533368537468
173,2.85368651479755,0.825083425184708,0.884763171077961,-122.58524202147
174,3.29055664139302,1.17947898842479,0.801793835162199,-122.493309903309
175,1.71831735372977,2.98202773523602,0.564130411554048,-123.453709026043
176,1.87492328286605,2.46785807134668,0.469566045162383,-123.536074781866
177,2.28590128091598,1.43041944544212,0.702643820068197,-122.441136304996
178,1.91752791693868,2.86904422425243,0.726718174184958,-122.933601160982
179,1.99680566308522,0.974920224384847,1.1569210813691,-123.458530284665
180,2.81695741167352,1.56501592129488,0.87026236185334,-122.434424647497
181,2.02818889039288,2.34402368140426,0.673459126404443,-122.668185787419
182,1.99171951333815,2.08061420514267,0.837663364362903,-122.350834511722
183,1.49327504201317,1.94693344032411,0.937730561009608,-122.416941925406
184,1.21430891132438,2.49527688968946,0.992134246508591,-122.753976311808
185,2.7816033478379,1.11932967373214,0.75622556001346,-122.342990678443
186,2.69663970783899,1.8657178256482,1.2124136261943,-123.361178260005
187,1.61365843769825,1.85754011087881,1.50066466351569,-123.665570920765
188,1.77126840249546,1.93059660721704,0.89690786672732,-122.311358548121
189,1.81633928627901,0.835570152794419,0.844137091765279,-124.08626894595
190,3.23071650322721,0.881760567820087,1.16850823644775,-123.124694119118
191,2.65010102419377,2.17268104735396,1.15121028807915,-123.442221648196
192,0.5829984688271,4.27979769744544,1.30849320908915,-125.846465869742
193,1.09557213011349,3.38337356807298,0.961666240085064,-123.824527300989
194,1.85994381603005,1.60223969674764,0.995655892890832,-122.498857757091
195,3.24434930441121,1.79217552920725,1.13065352908421,-123.605903598698
196,1.28957989026012,2.05937590622404,1.02462855246923,-122.633604122002
197,1.26899260852719,2.63245000909144,1.2667472875587,-123.339854925785
198,1.39523184217746,2.23755711768815,0.927474918979603,-122.444756456318
