"i","asc1","desc1","pol1","p"
1,1.62789509599592,1.73848651116714,6.79479166768027,-191.017858885246
2,3.80664149146953,2.42350181774236,3.62883865666112,-181.373148019681
3,2.3384118907755,3.02276942017488,2.1020591358701,-178.540130619485
4,3.057965439851,3.23844415531494,4.04101020722186,-176.922355427099
5,2.75419712077321,4.30521940556355,2.85824001855684,-174.880568994692
6,3.17669817676506,5.03859256655489,3.42790727220012,-174.376635430123
7,3.23454028937704,5.49171020884715,2.26094200853726,-175.235053640132
8,4.07226355571038,6.67075327896936,3.39939600760585,-175.503124308086
9,3.27520099712274,4.46631807760759,5.3375838090062,-176.633613304852
10,3.09394913696248,5.1478314748635,6.55927301146819,-178.689638527136
11,3.38578099355597,5.58812155548183,3.9894354361647,-174.77909646525
12,2.38609728537064,5.42428517664482,2.7678153307249,-175.419050130533
13,4.71270913461718,8.02305624025574,2.90821814952206,-177.721325216577
14,3.22967032034445,3.30181030828019,2.79546366969694,-176.63240917033
15,3.51812889397639,3.29267099468482,3.11094476396113,-176.915502671858
16,3.18262599216338,5.36651755372507,2.90503269151679,-174.467619008316
17,4.21698502421874,3.84208349852336,3.53629330007254,-176.964065685436
18,3.35546454315569,7.28297595206162,3.89411216021146,-176.26826591039
19,3.61970361386291,4.92354380820391,2.50397947734784,-174.957339990132
20,3.67172273914981,4.14863808305448,4.00184950746226,-175.631305316701
21,3.42631396642606,5.73904955937972,2.3369233713169,-175.207248691657
22,4.5528732802784,6.82352531646823,2.07991125505979,-177.302285276042
23,5.73664933620672,6.3430748572084,5.96739843442667,-181.333764817715
24,4.74336529165226,5.14214358124648,3.75574138133417,-176.43027015246
25,3.12061705167068,6.18285254072634,3.5499930540714,-174.939792270218
26,5.02287448832428,4.92288511512106,3.46766458015512,-177.22922913002
27,3.06085537543183,4.08430016259899,2.75958298785101,-175.056102462824
28,3.33426323050296,8.36466308599574,2.85347774571658,-177.985254495895
29,4.3179415157683,4.00866160618444,3.07915353086567,-176.808408786132
30,3.03277979098854,6.58235240152409,3.65592427212535,-175.42623288121
31,2.88068229687994,6.24975966040348,3.00363523488191,-175.189715792487
32,3.05162858852779,6.64746860444849,2.31267769307156,-176.244285027225
33,3.09036828537134,5.92932475248655,2.44084076977593,-175.25624841643
34,2.04301290294404,3.92024587753532,2.49056361170275,-176.844890066965
35,3.52832581737783,4.0492868065585,3.58289462278386,-175.33639205588
36,3.0238428770728,4.55708125729417,2.544653174903,-174.864478960208
37,3.34289677330997,5.77434441197967,3.67643986571262,-174.651749940735
38,3.38055096526403,4.33953766528464,3.90978040498364,-175.034456525234
39,2.95649744366999,4.52672061116707,3.19536551971602,-174.536913479455
40,5.01389567909535,7.03442228215088,2.7265709726641,-177.139649346475
41,2.98601233802508,4.621449560414,2.91008405598681,-174.552582859092
42,2.96422167990129,4.14387287690577,2.957040583965,-174.883067484168
43,3.55340188189182,4.66722548592177,3.66314521489023,-174.744565832823
44,3.15622422757331,4.22172295769949,3.94972516815732,-175.076857943156
45,3.8945610295679,6.51386953962308,3.25338383448724,-175.232364625154
46,4.04198153230134,3.86762126234633,2.37837761185546,-177.029242949212
47,4.45821747213375,3.39767073679057,3.85943088345687,-179.051568066566
48,2.93581169554326,3.85098754686576,2.32881564056027,-175.864895300894
49,2.24369458784952,4.69892549003819,1.9596030725212,-176.982398593086
50,3.57175138989135,4.60082130787307,2.26790320864405,-175.449535572668
51,2.63366929349161,6.50625455078082,3.47253824226085,-175.694481415179
52,3.73320529494106,5.81221013292943,3.87044731006484,-174.912001435383
53,3.99371992474268,5.88980057186486,2.15297788791816,-175.924993861589
54,4.72454736455522,5.7737036210763,4.4104115349752,-176.700777284482
55,4.14882420123734,5.68621631395385,3.28471179856445,-175.034927340869
56,3.6387313595432,4.20241219932527,3.44902305959631,-175.204170435067
57,2.54381498140527,4.76105648558945,3.07281123710199,-174.844184190219
58,3.4136700516591,6.31031009881184,2.54823073980733,-175.330471923365
59,3.50443612378246,6.68852087180488,3.97749153737313,-175.583669071828
60,4.55245823915272,6.42156303301812,2.17116161281555,-176.805283919492
61,2.86769847864441,5.15067124509142,5.33321636132276,-176.510682298171
62,3.6324531122806,5.43797673799918,3.09400240922658,-174.518532272907
63,2.04653731326074,5.75697420284041,4.83151080972901,-177.333723027433
64,4.64073937770412,5.80810046617762,5.39652229218198,-177.913229269555
65,3.50894864730038,4.14934127687366,3.86987490534237,-175.336443117603
66,3.04680534608072,5.79600162317866,4.55908189156479,-175.519842987563
67,3.27371279445818,6.4128322862357,4.0901320565158,-175.424541995784
68,4.4086291742531,7.50921795519889,3.40448898590556,-176.679524483173
69,4.44832370886778,6.86217323507072,4.12432501745796,-176.447337045465
70,4.23413529354347,5.17265078893752,2.82240069320933,-175.345320451058
71,4.33834918556003,4.64015198571497,2.91353628680617,-175.903873984383
72,1.85998172862654,5.07754071618232,3.43572624953695,-176.509111891872
73,3.59688836839249,6.5082398827913,3.12155092106432,-175.132362687928
74,3.22251659296652,5.88768703562941,2.77135315136283,-174.800215811891
75,3.26631898032581,5.89539065144758,1.74584625226883,-176.888625933837
76,3.47490365379569,5.91377413438435,5.28575626000268,-176.571300666148
77,3.5972486565756,5.55112070103909,2.97453114770791,-174.556633711957
78,3.12307571772769,4.26242507717374,3.17278801913811,-174.721216113136
79,3.77934980279833,6.25295377818357,4.60296532123787,-175.914258891449
80,3.66550139429268,3.8937293518563,5.34633597320383,-177.709431980261
81,2.68460200562363,5.84457854244347,4.28429844890228,-175.543855120192
82,5.0953677347697,5.52081442290505,6.66632103345795,-181.26404189862
83,1.72566232898493,4.6437140215799,6.36940380892223,-180.926403504494
84,4.94032140423765,4.3712186812797,5.34045102920821,-179.724492866161
85,2.65879669434612,6.22044757515205,4.59448808602495,-176.221337657789
86,3.46298703787174,5.68881740814902,2.95806993584325,-174.565941716508
87,3.38508851501112,4.61899758337892,3.09202388737527,-174.549153863681
88,3.47757010186044,5.58218385875116,4.19467899755752,-174.980723512327
89,3.10191844055382,5.58080686852226,2.83206421107231,-174.617122712232
90,3.41839897354086,6.72175312009531,3.88560942321261,-175.556838143179
91,3.82123248349828,6.44710600855651,3.44855150946593,-175.160536754542
92,4.05764618383377,6.64927615748816,3.04061837930409,-175.489185207734
93,2.88836468833155,5.79979402536624,3.09404677918637,-174.770540591212
94,3.71355026766575,6.11662352259369,3.98984783350015,-175.152347724485
95,4.52124122941784,7.2366411451912,3.83568904523263,-176.660268169452
96,4.26793949973687,7.14304434496076,4.37218569007227,-176.790096805428
97,2.94946904460575,5.3989843738927,2.67623765158923,-174.743023785965
98,3.37828651772488,5.2937188256728,3.05268903091437,-174.401463649411
99,2.93532978979547,5.69053677247935,4.21925831507778,-175.149591347832
100,3.49763392008517,7.09896767779351,2.09934546929671,-177.06975845447
101,3.93789488312951,5.67813084518404,3.52929965817256,-174.850203690636
102,3.65097248510621,5.76636946165802,3.41799676223545,-174.631900476077
103,2.95563935817382,4.76469026679972,2.90667870399429,-174.518467146495
104,2.74978195017367,5.44463710586621,2.82290448263174,-174.824816085857
105,3.35408593903459,5.56242775993502,3.89267301364688,-174.692298491646
106,2.8117060523621,4.71456143429583,3.07491530170665,-174.557575265154
107,4.7221047668393,4.99446558632968,3.18569366117009,-176.342465423704
108,4.08112055642076,7.05130779074585,3.34853224355965,-175.885777069053
109,3.11562959334359,7.82123328018172,3.16263314049929,-177.029156740272
110,4.64930661834322,6.45882636396384,2.87894282599217,-176.085449563502
111,3.41188434531458,7.1723292233899,2.9714999370487,-175.982422559662
112,4.10333006592944,5.80985150896122,3.58658303871988,-175.080417130305
113,4.11326278253935,4.11950582675745,2.94547366483375,-176.162942702301
114,2.8086416970148,5.56041457175563,2.776688921426,-174.855746696332
115,2.80431497862108,4.69446876689146,3.0170572203794,-174.583746380197
116,2.54301228091598,5.03783909855634,2.63852555460534,-175.12233729085
117,3.86619987987459,5.12350065676418,3.54282782778381,-174.793063821635
118,4.75453758096799,5.15266492749487,5.2974649518007,-178.200295868508
119,2.39737114190601,3.48352981029001,4.96850364298797,-177.749108946147
120,2.86987933001027,6.13160758945457,4.7746038729535,-176.15606641738
121,3.6235871165666,7.51068041161932,4.99661128332145,-177.772520286688
122,2.8418886807888,6.23049422554038,6.16802894104045,-178.619167771477
123,3.9597992594029,5.88620448080189,2.6939237768646,-175.096672007169
124,3.5624479991059,5.51113945981785,3.86820871512179,-174.719996159539
125,3.74545636094652,5.16165448297113,1.90940348956507,-176.220109731527
126,3.0117277025386,4.94342377416234,4.14211835196383,-174.85655872135
127,3.25525916783616,5.04480475487233,2.0553928154628,-175.593851788284
128,3.40713007954426,5.03697770911234,2.451039689233,-174.872510396849
129,3.58737191671051,5.00234881702736,3.40515594357945,-174.521710858858
130,2.64304063372791,4.37451063016132,2.37188789468579,-175.445382499895
131,3.5231092287834,6.32489344240532,4.39554670440353,-175.63674461006
132,3.12509700978652,6.12530546165437,3.02699766714446,-174.884047463341
