"i","asc1","desc1","p"
1,0.770227361809927,11.4929477891963,-212.295439126914
2,1.99617426363085,6.27852276019608,-204.434903303672
3,3.21865141005521,6.87211023462792,-204.127490002101
4,3.37989158472312,7.5237005556081,-204.833929259851
5,2.87116350708795,6.51967653707457,-203.832311467751
6,2.49305355162625,5.55855448828866,-204.079275109552
7,3.08313581496742,6.79963246660174,-204.018183509353
8,2.68205600730409,6.6348381051501,-203.891323399338
9,4.68934546630163,4.8930855574725,-205.186672326225
10,2.41293960796003,5.66527847295547,-204.089337168516
11,1.89924625992109,6.77371232960158,-204.609164472125
12,1.98390613153206,7.53899836986111,-204.825914632172
13,3.1302917397154,8.32433806339995,-205.642851376827
14,2.45462144516886,5.5662520530519,-204.109544938816
15,2.87401458575867,9.45463452282147,-207.148494441744
16,1.81901168405556,7.22514333672607,-204.876980324839
17,3.26086348715715,6.01555367306591,-203.793751088183
18,1.92390145432681,4.35162894710684,-207.159679768563
19,4.10724931980029,5.2789574303084,-204.425481753397
20,3.43185025129013,6.22100499741518,-203.912029230092
21,1.96403949872136,8.25583421465726,-205.440245716964
22,2.15790928994783,8.94846044693859,-206.137540769149
23,2.36463669432804,6.92335635077925,-204.145441754254
24,2.77222935299533,8.0175532407944,-205.047102556842
25,2.74827406511786,6.48306756423572,-203.825733420742
26,3.79188829034711,4.423080375686,-205.052884455135
27,3.84706801601376,7.04397761126766,-204.786899291319
28,3.20200122800534,5.03289641233878,-204.206858937691
29,3.59190466907685,7.39344374070661,-204.879580134368
30,4.67553273822059,7.63392185749271,-206.60970545799
31,4.37041877350648,9.58169262137981,-209.353713301016
32,1.50304924604361,6.05976457974754,-205.777286769039
33,2.44727500420088,6.18053737189352,-203.909700876456
34,2.28282181531215,6.14137994101934,-204.060581122364
35,2.97131823570492,5.14859114661125,-204.135815678948
36,3.63480462561386,6.79918535130565,-204.369889139822
37,4.88348681767496,6.10704189243262,-205.453258813407
38,2.59447522097292,5.3231688754866,-204.176849667722
39,1.88554237186002,6.4167882840382,-204.618618074757
40,1.3588897658887,10.1652216478949,-208.438090553659
41,3.94235133318255,2.79061449419242,-210.262077478015
42,6.09808259279492,5.70883052104619,-207.350831331102
43,5.74491622167664,4.53254448838998,-206.823923678872
44,6.31319153503539,5.98647387775128,-207.930752573438
45,3.17352022611561,5.02602533653845,-204.216425942674
46,3.11028653438227,6.98405479530339,-204.157084422361
47,3.5799024280896,6.47407816147898,-204.116065815013
48,3.49373697711058,7.05499265536201,-204.459266134996
49,2.72348311557985,5.48503448425327,-203.966653756298
50,3.00426662751092,5.94897010205927,-203.742332669223
51,3.35886693574107,5.61618474363963,-203.864283798706
52,2.54486821326977,6.6611137708125,-203.941239169502
53,2.98218330440926,5.81206673746344,-203.760132347476
54,3.87939714442049,5.47744798394267,-204.182970421754
55,3.59623913501431,5.94596639979151,-203.956450613202
56,2.56298005615403,5.5329218728513,-204.038351561817
57,2.36343670720822,4.02844729463671,-207.078858023778
58,2.99041330968617,5.3138058353505,-203.990198151688
59,3.4760217763049,4.96342347495359,-204.293232735644
60,2.76347969680805,7.53572973216054,-204.525594638753
61,3.07901442003216,8.09999212396305,-205.305554092466
62,3.60697481873225,3.68993251109705,-206.744118301271
63,3.58930227857347,4.82913159616501,-204.457646343601
64,3.49430142120508,4.5768217122918,-204.772821502283
65,3.25543895606933,7.65178343139496,-204.881872202669
66,2.41898764330944,5.28591559406277,-204.383221466347
67,4.10477404492957,6.24424823720846,-204.496501741446
68,4.53510202617435,7.47048337825481,-206.173521243632
69,3.38023316567814,4.17924276690837,-205.529681756899
70,3.52927109027332,5.76181119259354,-203.913118453534
71,2.21438909006355,7.41819098377198,-204.542116197348
72,2.51215123721449,7.02388591360829,-204.133254124972
