"i","asc1","desc1","pol1","p"
1,14.1477121758858,6.11776829138398,2.22552640293725,-610.291732955979
2,4.83900293134474,6.93085502204485,2.00264301616699,-569.035972111613
3,3.7254254553406,5.71714033908211,1.34159558126703,-564.418044749363
4,3.06473240569386,5.57079392409994,1.25387728931768,-563.18172267442
5,1.9572085080311,5.53349636256805,2.05768347527286,-561.131644471332
6,2.28357740024704,6.11010880470155,1.54033892504325,-560.634337656314
7,3.37379262789487,6.42539099678277,1.45269968149201,-563.226364551379
8,2.7046015710324,6.36080724005467,1.16863402047144,-563.608371491169
9,2.32521466116143,5.2850828080426,2.34876551873,-563.027732853227
10,1.81634409513047,5.53984773373111,1.46021140624126,-560.794087696247
11,2.36898396854407,5.34030583994342,1.89825811120813,-560.781004626214
12,2.25864539100907,6.37324873626436,1.62896016692737,-560.703493827282
13,1.93424085146866,6.53428686848305,1.62169137514191,-560.893469276565
14,1.48103783969886,4.22430319008813,1.85154880267562,-563.393516681122
15,2.3442014713411,6.90608422604032,1.30214973293239,-562.687452744802
16,1.58599939724549,4.63327181508407,1.49457704425784,-562.068177021193
17,2.38932642192698,5.23885483715163,1.89237522419832,-560.852907521353
18,2.25687858507243,4.98140156154,2.14091795385138,-562.019893519139
19,2.15764671311673,6.26269026476098,2.18466995411756,-561.957059796183
20,1.51817694216926,6.96292537034629,2.48354810823688,-565.263142630676
21,2.67569595509168,5.15099542707344,1.22283906161787,-562.835486822085
22,2.88215654347051,6.30459847560292,1.94675210250789,-561.917852730573
23,3.30043209673796,5.15052953505097,1.6494373080066,-562.444235386878
24,2.2525490436398,5.21151143315388,1.28022378098011,-561.828119520237
25,1.69875027334062,6.38505417061186,1.90754568798288,-561.24604111903
26,2.03471016391754,6.19554432476964,1.66999606497406,-560.47500133214
27,2.58404675122924,6.23519896826932,1.74137691242877,-560.910269027843
28,1.3927979336845,6.05465558142626,1.72576595955117,-561.51665676001
29,1.46768159243871,5.72201433702597,1.27335004620774,-562.613005630358
30,1.13049993744712,4.79120915796833,2.14992291103637,-564.741930294913
31,1.136982053161,6.74990005408022,2.0876672479376,-564.185093423
32,1.76917934731241,5.00800477539729,1.71360558313063,-560.809160818684
33,2.21806909829971,5.83746563915282,1.57292085694826,-560.396071225645
34,2.82384293886494,6.61142470121503,1.30474683343238,-562.912348608024
35,1.69942334685974,4.08669960044145,1.19811999265841,-565.206170653239
36,2.10796024948858,4.91329381882034,2.11194206218971,-561.893227929413
37,2.74862086927969,7.26673263671629,1.42006879414987,-563.139712780255
38,1.37391272249151,6.25120593734838,1.50735367740128,-561.995495688956
39,2.35574954935871,7.0359447043439,1.95684841972399,-562.064836577597
40,1.99529090641588,6.44980558518285,1.8716401725411,-560.932483063221
41,2.8114530934805,5.73973954909446,1.46895666675266,-561.407030749203
42,2.67443327669445,5.68812144685502,1.87905293806051,-561.062117580932
43,2.39850040309522,4.87417114826816,2.11415330678462,-562.171941237836
44,1.56629954630309,6.70268082849647,1.97665636180206,-562.086879182106
45,1.94155593381995,5.5657273216449,2.02105324075112,-560.980412828546
46,2.13662893691756,5.7321124942011,1.69508985881735,-560.250041406372
47,2.13412246893816,5.05356785878229,1.91286000164273,-560.910187056609
48,1.90281009318963,6.40334565392386,1.27277506140108,-562.207339499342
49,2.47598326666005,6.02003900534164,1.92911297685514,-560.982740683242
50,1.50773879297734,5.15473337554994,1.86531497373433,-561.427695083712
51,2.5242489632377,5.53492057919192,1.8675787630127,-560.812566127934
52,2.28569240194462,4.02322724521782,1.45998877492815,-563.370760580664
53,1.90128971403116,5.34306118024601,1.48271231787612,-560.696504322443
54,2.05853093904094,5.77541351986206,1.94351704702746,-560.673395299209
55,2.29984833928407,5.82275571084669,1.29312229976091,-561.645259227377
56,2.59949384178135,5.60180328504928,1.35238359743904,-561.568973376
57,2.19960721968773,5.82664637684636,1.47807209581312,-560.624309101559
58,2.54790136647006,5.92989152178914,1.61522968481,-560.688611653602
59,2.55152460081098,5.68975406836533,1.55950271312958,-560.716399072836
60,1.985493512962,6.75252558614873,1.6765685134167,-561.119752779028
61,1.83643733204708,5.41459951198474,1.73990094223477,-560.422539454136
62,1.92524166851497,5.39708345101961,1.64162520985888,-560.349457899563
63,2.38879474628909,5.28308896549325,1.54921172282187,-560.642172975072
64,1.71251265979443,6.40108718179445,1.50761706174811,-561.217879605938
65,1.78266252246757,7.19369624872971,1.92621653086072,-562.320589706888
66,1.85475922559394,6.03917474175151,1.84918611950894,-560.628240464453
67,1.55305400627671,6.03961321412225,1.74241058633385,-561.00988416915
68,2.00871871653882,4.91737114889624,1.03658346540948,-564.811277458132
69,2.22669092970838,5.13927548816505,2.69568474416343,-565.838664789469
70,1.8698195219965,5.01678000502365,1.53628852137087,-560.840445975896
71,2.59832651200642,5.25628787181417,1.70276661392023,-560.81032894168
72,2.23270353366383,5.76075615719401,1.63730133513421,-560.306785655066
73,2.88190669127718,5.57957824260295,1.59337258678169,-561.256708053859
74,2.5549940882457,5.99707059867842,1.71504498567416,-560.699936747516
75,2.19915921066574,5.07583205125457,1.84627549481562,-560.735951808356
76,2.13944181159499,5.19424065059212,1.80105056542085,-560.516187415885
77,2.92741219920466,6.28596272851502,1.5382009467143,-561.726128073509
78,2.72820456213175,6.36201015041371,1.56813142870934,-561.340994843534
79,2.23756345957673,5.32631696648647,1.96153933748366,-560.87991490197
