"i","asc1","desc1","p"
1,23.4969829777654,2.07670587452371,-459.094527431236
2,13.357562872001,1.28934209359884,-364.152435036412
3,2.79495035403731,1.35581645005457,-272.315759608749
4,2.19309846020179,1.44220793514129,-267.963735918571
5,1.66277718927587,1.30435344121967,-266.169169310458
6,1.53587976523662,1.36980010243387,-266.204464031114
7,1.98984502657893,1.65391973524873,-267.454453936428
8,2.12890162837337,1.57396470548172,-267.823777288328
9,1.69626067594065,1.40992438706682,-266.209928309753
10,1.78507211167737,1.33288330218868,-266.325127413345
11,1.60609667251258,1.54544934131565,-266.458808791814
12,1.47475547288916,1.56211696384112,-266.730043814683
13,1.22574734056897,1.39040716253789,-267.56164693158
14,1.20066102102927,1.52198031066485,-268.116993178396
15,2.11503872930192,1.48729753662704,-267.598728888772
16,1.61481343110664,1.33787649353023,-266.142197779434
17,1.4698331794763,1.07634559100219,-266.922780027986
18,2.18521118709501,1.24514093198315,-268.05880373601
19,2.31497821780537,1.23262088577696,-268.874310576516
20,2.16804994512964,1.72444972699873,-268.473949729409
21,2.06930511636156,1.65022693727364,-267.75828607457
22,1.39861010749622,1.45595266936393,-266.683050855996
23,1.40833324416339,1.32208421756703,-266.49199983086
24,1.87877821980903,1.50821289085847,-266.702367588027
25,1.38943892233067,1.43361534064073,-266.674306120061
26,1.28337689209306,1.44083059953895,-267.247398595262
27,1.73378982208246,1.1255898908774,-266.683966405313
28,1.32543416202182,1.10263915779689,-267.287412706094
29,2.04321273809413,1.64525074978048,-267.632475992057
30,1.74055114576021,1.29891781183375,-266.263388027901
31,1.52991216211939,1.21262725280082,-266.329994427652
32,1.72361247173922,1.08141877587073,-266.87599163174
33,1.53408228724675,0.930980950682502,-267.88143511889
34,1.3378971514764,1.67640481843823,-267.807802337147
35,1.34115094039652,1.41574002850079,-266.863822490796
36,1.89745839058796,1.19805077231699,-266.854205381034
37,1.6561735673743,1.7514341628403,-267.276957891155
38,1.23366365124758,1.17929119630746,-267.575230313129
39,2.09646777421522,1.26768486355461,-267.539891216431
40,1.1374642847507,1.13711628448247,-268.514035086497
41,1.40572612493853,1.02610310115525,-267.382891765515
42,1.67768121923874,1.51164538804115,-266.36542569536
43,1.51170496380511,1.45277994767276,-266.348111522675
44,1.48838845185996,1.35128727218581,-266.275936630754
45,1.55751570697934,1.57961998450083,-266.617822716955
46,1.58481325126957,1.91395352979635,-268.327314248788
47,1.82559712293492,1.94679653261302,-268.492027622713
48,1.69295518641685,0.95369301120264,-267.711177158555
49,1.55786680951488,1.13103214291369,-266.556102482355
50,1.79389521581825,1.51303087746238,-266.50992756348
