"i","asc1","desc1","pol1","dem1","p"
1,0.942724055663017,8.32446410972625,6.23692460550574,2.58517039683647,-576.130276284067
2,0.797127613431617,8.43166804478082,3.33144583798317,1.29267588607036,-547.511190472484
3,0.697159283577324,2.5925741953895,1.80835934740795,1.91683235630597,-523.539849002085
4,0.771204257954416,3.30912096021963,1.88100373384846,2.29406582137886,-522.891504008054
5,1.09595589063377,2.87266647943024,1.42220968086238,2.38532529997025,-525.165237413447
6,1.06946346283206,3.51325941958193,2.26186229430523,2.13454075965416,-524.458908795575
7,0.258676904841467,3.89849654549461,2.16857379792705,2.13259106913898,-523.032145496557
8,0.479508396616049,2.87859962261518,2.39902046417333,1.3078676726887,-525.343813582023
9,0.688035635648536,4.11127630747159,2.81177821686938,1.89550907672476,-525.559841373463
10,0.534473356352385,4.45614795557642,1.36651227042525,1.91005658609886,-524.879451582613
11,0.868651980216747,3.78359738093288,1.44787031157389,2.27185460990388,-524.274426526858
12,0.228830247093931,3.19294813872944,2.33304012405201,1.68624798862142,-523.862331484927
13,1.08575433174645,3.35694693859364,1.55494837819442,1.43318556334425,-525.356488839538
14,1.07070383885301,3.44817019233158,2.22340621511343,1.53499899146268,-524.643767077222
15,0.858916267540277,3.30910350198535,1.83919871450293,1.48342705147324,-523.74560878662
16,0.879366233318245,4.501712798364,2.22170368317406,2.74645042012374,-526.994889722902
17,0.396614553195819,5.21466163256805,2.25492369561347,2.23649876623343,-526.018284414412
18,0.00980595519335985,3.50662673487927,1.8750946863171,2.19102501594717,-525.842964272695
19,0.341267647884886,3.58803738108504,1.88561330866891,2.69330916186119,-523.732441326806
20,0.539649820816372,3.18203822432618,1.82041401849951,2.84846342569473,-523.990282724919
21,0.702358304885349,3.25374293742888,1.80851189204751,1.94995806953194,-522.472676291424
22,0.713438380180743,3.41532156636194,1.69407722694653,2.12157749529252,-522.646637444005
23,0.7543351504048,3.39777553194389,1.80175026318788,1.64148741830823,-522.955111519863
24,0.526885443181917,3.23718178711087,2.65336506045491,2.06196371080106,-524.243794750568
25,0.715674077316122,4.00872136881762,3.03223829646662,2.27306100899105,-527.368044480371
26,0.298825783108045,3.19455496288091,1.20590294050387,2.27117776291277,-525.370455649407
27,0.333643055801303,3.66831586087309,1.20415706527754,2.15385653686542,-525.082875103661
28,0.175333416260308,4.20520567494631,2.2257535675574,1.83330981692132,-523.424425104594
29,0.635099452905802,4.3147354758922,1.71129726308762,2.00228044120497,-523.464147759153
30,0.589057581093028,3.10924231955968,2.22564365179938,2.25766282429926,-523.099811114742
31,0.452668762948059,4.24814046845958,1.73945028754612,2.04035978777362,-523.027506734337
32,0.3158163042997,2.73005791470595,1.52319276264057,1.68192185233803,-524.72674862754
33,0.360265427121407,4.19036039869488,1.79276820506089,2.21988008640489,-523.113772263588
34,0.534029031095485,2.9787820984468,1.7432616644559,3.36446025365746,-526.262248877733
35,0.701400321049779,3.43978799826914,1.6546686126556,2.1482093244391,-522.715148714516
36,0.530378519819044,3.64485214015918,2.15363670216441,1.80668745409423,-522.480823101774
37,0.202067996482095,4.22017075906956,1.20661657216527,1.97859639777527,-526.131266942594
38,1.58291500503203,5.51588797470072,2.58527319488615,1.98472428743774,-533.287204465367
