"i","asc1","desc1","dem1","p"
1,29.0857256054594,74.5905428493862,3.65610043031536,-878.684658779211
2,14.3370768223807,17.423032924842,2.51336510272137,-689.944158877733
3,1.153720202858,13.9258831379564,3.96530045827291,-654.672843874438
4,2.00354339136034,13.1913200901915,2.31012187434732,-654.963403445255
5,1.95538401487507,7.48088806947703,5.94917076083272,-651.215100006086
6,1.51162656916631,7.42671634593057,5.83931947548314,-651.197228043109
7,1.17817367140369,8.60124379811634,3.7414801679988,-647.256516478978
8,3.43791293136009,7.86174188922916,3.8929286982007,-646.71175515598
9,3.28249466784463,6.48862144416955,3.54598235837926,-646.984453212881
10,3.28305606397034,8.6947213341092,3.85658973719862,-646.906011853063
11,2.15233353750945,8.30685287011613,4.58050675420464,-646.733298967463
12,2.51686761101873,8.01122219158162,3.88186965985597,-645.95605258331
13,2.04345726819398,7.77578805615951,3.91703386563673,-645.910181063108
14,1.62920758306669,7.71778154020023,3.59035770016054,-646.392368839669
15,3.24480772173653,9.21682585352857,4.72333269965166,-648.455146880142
16,3.00563983625915,7.1156472239719,2.88262891446503,-648.180772721302
17,3.12436308974583,7.70905641383526,4.18666629635992,-646.531316745144
18,2.31606582186368,8.28439217210782,3.97721177738423,-645.998334071312
19,3.2857905852813,6.87246681336115,4.07932537378075,-646.707516611662
20,3.17577726726683,9.63511078949819,3.61597265742071,-647.597807405898
21,2.92350228579977,6.93808544560205,3.83989474457039,-646.289771318112
22,2.74498712603419,8.49487838210663,4.04636570532156,-646.334560327079
23,2.51187505170934,9.03039922161153,3.16540694679415,-647.100067692095
24,2.53764654621515,7.1800716609334,3.22062999727621,-646.793810166928
25,2.59678395902771,6.06020209743766,3.17946894369504,-647.894722033972
26,1.26203940082374,9.85860705390698,4.36829037005498,-648.368596456628
27,2.3597666811667,7.19031765885776,3.5733550816816,-646.134680453986
28,2.67386340531554,7.70076638614884,4.35952903698615,-646.382374744616
29,3.15177781386334,7.80595170023045,3.63976875222704,-646.443838976063
30,3.27266336414065,6.54221635536416,3.63652682393274,-646.852005312907
31,3.20620812145095,8.82313332838131,3.65753689590326,-646.928207552422
32,2.05675655761767,9.29818527275821,3.51207032814358,-646.65521326258
