"i","asc1","desc1","dem1","p"
1,44.5345039245683,38.2562946400139,1.14530836348422,-1280.53610000577
2,2.27296376987926,36.7893928608391,2.47736320482007,-1189.6715727779
3,3.58415376560377,21.3571148340125,2.20379913831501,-1158.94725817584
4,0.679513712803461,15.3138656944502,2.3647710824032,-1155.65385044251
5,3.08098305311855,18.4882167549804,2.32185137486569,-1156.38912367521
6,3.17396870615664,12.1173852276988,2.46076421188674,-1155.20567315878
7,2.30285211689946,18.94974282966,2.14023244442471,-1154.92842947113
8,1.69858298522657,18.1467028804058,2.12950899890796,-1154.20176347187
9,0.804846034704185,19.4239725287939,2.23205897557721,-1154.35360184502
10,1.22537460917901,19.8686316114785,1.94968493931167,-1154.49642229222
11,2.51411593217136,15.3940745416498,2.77090966860935,-1155.96820493919
12,1.12811888090191,13.0674545116804,2.74946577284657,-1155.7633759792
13,5.37677900564462,10.0108380645129,3.15518373477685,-1155.47687094394
14,6.35924032413419,5.31678149491427,3.19737425621504,-1157.96288192535
15,4.38948166965525,10.505752726373,3.22938253370019,-1155.03218750282
16,5.49817543117348,8.9692762623622,3.03064105974416,-1155.01607720629
17,5.04060282757524,8.19883736633574,2.93077391249618,-1154.73489979443
18,3.74513074375317,10.5031002507626,2.83125570675848,-1154.13922126975
19,3.30194717584035,11.1944017968222,3.13477087303555,-1154.76478799897
20,2.76470434122033,10.3926995619281,2.58420370817814,-1155.28858880811
21,3.59054413103744,12.6906925462267,2.62215584618959,-1154.88968827926
22,3.55019749586431,10.9484649009463,2.59899921724561,-1154.54370412446
23,3.46630418232603,14.5842737934944,2.41605020616212,-1156.03341148334
24,2.77493161608196,12.3968763935771,3.17095732990661,-1155.60554693613
25,3.15812681046046,9.96092278183631,3.47676567429685,-1154.98258606674
26,4.07556484629132,13.4337701066323,2.32198139931084,-1156.59415168235
27,3.07120822406105,13.1757387014828,2.5030126287352,-1155.17964310286
28,2.54465864914201,12.7949577445421,2.68170949568193,-1154.6596413809
29,2.71423181950778,9.55832974531461,3.4283610690214,-1154.91887306005
30,4.82942580141285,6.16647993040044,3.11555715751055,-1156.0497330462
31,4.58591134555796,9.77604161820147,2.97728267639679,-1154.37754686295
32,4.50517996304509,8.94076500495669,3.13177755267162,-1153.99205154557
