"i","asc1","desc1","dem1","p"
1,0.105654927485021,0.710950536210474,0.216409272820532,-53.9223149644673
2,0.100300193599463,0.127542511585133,0.218500235963802,-52.3974501333592
3,0.676357058135304,0.240470523971098,0.698149071591063,-50.7456327808174
4,0.540637669544756,0.435442443950609,0.495617030537589,-50.6146353833053
5,0.0668300626176044,0.817746687971889,0.484009395212854,-53.7203308972485
6,0.152480968305914,0.253960732103344,1.09186065924079,-52.4075134110154
7,0.2894711509499,0.147104892521648,1.06491807868513,-51.6117400856534
8,0.865486614669322,0.480693126171588,0.450726202769964,-51.9841013007536
9,0.778348204710169,0.420143693999978,0.593546056735156,-51.5547833044484
10,0.239962832836118,0.309760811985726,0.339242495392478,-50.2016265802993
11,0.69271485313859,0.226179357942994,0.610219049960112,-50.472930053633
12,0.224332824355561,0.338509151684431,0.313117036826802,-50.5113759247045
13,0.23771430751562,0.075183097212136,0.554576250955355,-50.1151821313105
14,0.229916681717543,0.488572273832005,0.395627256982628,-50.9269005508344
15,0.269410043261934,0.495694375730622,0.436708529359408,-50.7806193985618
16,0.334782407333009,0.427758340259091,0.604721004730959,-50.457529464638
17,0.562189943140483,0.166700259293748,0.449849597286924,-49.5997101208111
18,0.444993437032802,0.100062132627888,0.424512573977006,-49.4234489866432
19,0.173238172440673,0.451166881592266,0.372723790344787,-51.1032493768726
20,0.741542202296827,0.209841951583611,0.75671143845685,-51.1892798506364
21,0.163502960658629,0.256937400507339,0.507308719801854,-50.2548155196612
22,0.553065233855508,0.0553858240854359,0.654565356046048,-50.3851015369881
23,0.255949368510808,0.316556275485663,0.467788598022389,-49.9267928312553
24,0.492880527602645,0.187157451768007,1.07471113716368,-51.8502473237146
25,0.765123969400292,0.281366158002861,0.747160207991533,-51.4559807808309
26,0.228747462300504,0.19190912806917,0.653268581767611,-49.9696297537884
27,0.263734960870504,0.335190384695911,0.366540512227058,-50.127119705822
28,0.271364500541719,0.203216929425562,0.742583929108339,-50.1201305255318
29,0.420718413297266,0.195609179318714,0.324581286304429,-49.5823655315711
30,0.271374904768721,0.298154132059847,0.615540145273583,-49.9795875398164
31,0.566524063687951,0.323691319620997,0.326283635409981,-50.2717741612883
32,0.70024227026781,0.0334780164635123,0.18528753526396,-51.5302466059536
33,0.757546445139925,0.137593148244248,0.568923764893458,-50.5008667433301
34,0.472410574886886,0.0864813333014772,0.381218081604362,-49.515346070914
35,0.219728979147909,0.342694072339671,0.498822770001023,-50.1701416744412
36,0.483703235113352,0.255310298260092,0.742640367699211,-50.3299237241876
37,0.268995188995177,0.148616963621712,0.43875684078607,-49.5456129285924
38,0.228573945704701,0.474272295943297,0.795489328697428,-51.4389199148591
39,0.421841396977004,0.356261953908756,0.190091295182098,-51.2237943856361
40,0.396607313949664,0.358211598977404,0.79936477220822,-50.7759445098616
41,0.425534678370876,0.239925213314338,0.725776862283518,-50.1117065352519
42,0.364242209567872,0.321652941043237,0.607456688627547,-49.9759328634764
43,0.378418409953401,0.183045768075428,0.471958934327957,-49.3787084296758
44,0.190503108775558,0.164320289218041,0.326976751372277,-50.2263187017043
45,0.442051038676798,0.0558198458854918,0.534248528423794,-49.8493904258922
46,0.744146303737144,0.594029475319637,0.783183340295554,-52.958883781995
47,0.767810178325146,0.370435842680332,0.651556591174031,-51.4555441478169
48,0.184823150406098,0.468149796790685,0.508017812623732,-50.9489502431819
49,0.527461665659658,0.382585840626651,0.507764597676518,-50.3268542384117
50,0.626063785565591,0.283448845640888,0.476307555995949,-50.1415709494575
51,0.189031959720883,0.44424745019904,0.514412291172603,-50.805402285976
52,0.848983668653812,0.525894563966855,0.277988443421734,-52.4350953953795
53,0.212455373764796,0.0404682789442603,0.154710715907228,-52.3372593542846
54,0.871493701263162,0.567319500679668,0.626347575780943,-52.7963425872467
55,0.151249612467749,0.337956176439388,1.02288550057511,-52.3025973381833
56,0.358979887718378,0.114692020029793,0.55925742480449,-49.5356557493362
57,0.174055577905799,0.0976288286855097,0.597057089827216,-50.4555770703988
58,0.36799828110691,0.219292648717948,1.09115148452443,-51.7414322597306
59,0.095830028508394,0.384610281399838,0.132279512410947,-54.341095208289
60,0.609718901573047,0.299433456747022,0.22454849977078,-50.8229454846307
61,0.821607387825149,0.508866394761893,0.138640853156044,-53.6282451770688
62,1.05030041400777,0.313959445336767,0.605171540328954,-52.5088411449239
63,0.174864885026918,0.174254547802665,0.66392689439773,-50.3253220162928
64,0.717792143209235,0.0685463029684072,0.718409780375978,-51.0828653753225
65,0.409921046574962,0.168196126487008,0.868341359769931,-50.5885439578562
66,0.53597997916829,0.108290736276068,0.663048116251832,-50.0398946853041
67,0.535226009463168,0.143727200380438,0.717730654747506,-50.1902395970177
68,0.455364523751937,0.145966163076927,0.56595505331549,-49.5434888856551
69,0.507902548545012,0.413556055168617,0.205049648414358,-51.4108233984472
70,0.438591824084547,0.389638870659613,0.594147101509377,-50.3242405976072
71,0.184541943737098,0.384357531308687,0.834930592957257,-51.3662925471876
72,0.0483989318337708,0.184858294558044,0.817514267899353,-53.3794283264959
73,0.270524305463213,0.119491039677912,0.290447847577176,-49.9538407497352
74,0.580072190010044,0.134511792423399,0.336657583099004,-49.6995116503536
75,0.438557113648033,0.0803033234453725,0.659005319306877,-49.9849043640918
76,0.66863189072517,0.197749508333875,0.232864063317322,-50.5322547024266
77,0.131383492784604,0.145479932538994,0.460609809339529,-50.5902309218647
78,0.463825417229218,0.0771403797494403,0.542219547046427,-49.6922333995176
