i,asc1,desc1,pol1,dem1,p
1,2.105434073,0.20520512,0.972635221,0.537300795,-59.49765844
2,1.756092201,0.289400607,1.507644802,0.020702255,-58.21786468
3,1.00719578,1.569001545,2.979205897,0.254986558,-60.47500949
4,0.416451685,1.156234688,1.344313963,0.123101143,-56.63716027
5,0.271212839,1.632954651,2.211178203,0.289018318,-57.40385905
6,0.5253969,1.63420949,1.017430754,0.199657723,-57.10057312
7,0.374637685,1.343357482,1.616938239,0.20510736,-56.55379826
8,0.663460717,1.587889815,1.603978156,0.349508561,-57.4379105
9,0.228292418,1.197483342,1.850336643,0.063349269,-56.55832496
10,0.325154431,1.661545547,1.501176233,0.194154456,-56.46241204
11,0.31531405,1.703128039,2.107461569,0.035873496,-56.22461209
12,0.470759462,1.014151915,0.841835603,0.036855356,-57.85342691
13,1.246917718,1.176587132,1.36251353,0.484966656,-58.81714434
14,0.851044997,1.617625326,1.214636787,0.510265454,-58.19898833
15,1.141880016,1.171566933,1.165791021,0.482570552,-58.52554587
16,0.954040154,1.433495097,1.365457781,0.297581929,-57.84649599
17,1.484408626,1.67026316,1.279114138,0.088179496,-59.46367789
18,1.016399618,0.59896161,2.102252609,0.075157432,-58.61481323
19,1.178697066,1.053866809,1.147244701,0.183300451,-58.25303363
20,1.306227896,2.341060197,2.039047777,0.010591768,-60.20220182
21,0.570828768,2.014574996,1.237365138,0.139235455,-57.26776734
22,0.461657249,1.012752882,1.951488931,0.006054226,-56.8547843
23,0.154181518,2.423267402,1.545593987,0.200206183,-57.83871663
24,0.733010179,0.412734484,2.009131138,0.111947627,-59.31457037
25,2.387190005,0.614924619,1.820311805,0.006415783,-59.62834792
26,2.437465088,0.072595131,1.375201749,0.068685528,-57.93402718
27,2.46679273,0.005915681,1.164296869,0.485267825,-59.03807215
28,1.764916216,0.770947127,1.28552366,0.655176674,-60.18837079
29,1.767626861,0.771631854,1.265198724,0.139263841,-59.44333753
30,1.116401011,0.628498839,1.732883816,0.005473441,-58.11336264
31,1.481259131,2.101076974,1.558678777,0.413693992,-61.08442084
32,1.140684353,0.967839113,0.924712873,0.325451416,-58.61639898
33,0.754666449,1.043963045,1.905804479,0.09487516,-57.28967608
34,1.006237893,0.820145018,1.704792015,0.074501763,-57.75106026
35,1.946626038,0.896098284,1.575865102,0.04497795,-59.69763005
36,0.04075359,3.075630829,1.98471778,0.156736446,-60.46574938
37,0.118837884,1.616510256,2.29388478,0.122197617,-57.28107577
38,0.232366599,1.45896118,0.865915074,0.150709445,-57.25414145
39,0.040323517,1.604181054,1.077770228,0.405839212,-58.33265562
40,0.955986609,0.769552743,1.800077334,0.001228372,-57.5317731
41,0.208457686,2.668848404,1.583550696,0.663556986,-60.19189878
42,0.739506865,0.578594775,1.420396425,0.778236169,-59.07333911
43,0.89705514,0.931645935,1.602332267,0.99581897,-59.25403868
44,0.176973198,0.844085193,1.603577372,0.528676737,-58.40458412
45,0.613986919,0.762608647,1.293237729,0.04172622,-57.67823835
46,1.169187976,0.710778917,1.523509534,0.52646962,-58.84301667
47,1.099529856,1.515736987,1.932301292,0.591387935,-59.56092142
48,1.017558126,1.181108625,0.9913282,0.248698809,-58.10359514
49,1.017652775,0.982071425,1.578045998,0.25242487,-57.8813173
50,0.910428479,1.741683201,1.078014062,0.101648231,-57.92007535
51,0.650383412,1.932646706,1.802816574,0.022021921,-56.86470596
52,0.954610352,2.138239668,2.147801733,0.555782816,-60.60820489
53,0.393746962,1.241747086,1.888900191,0.394251751,-57.31410531
54,0.33190122,1.616552722,0.992992097,0.829900643,-57.93233607
55,0.092413385,1.131852057,0.870316327,0.377007083,-58.17204611
56,0.439682247,1.570405697,2.683203944,0.299139192,-58.45423637
57,0.255575325,1.965427543,2.353851391,0.111550589,-57.23914379
58,0.185006397,2.003758672,1.582692449,0.106409346,-56.58401749
59,0.128165195,1.388915581,2.132877798,0.004197923,-56.54104457
60,0.319681374,1.678696066,0.905711917,0.124558237,-57.03015023
61,0.398789293,1.707610331,1.845120763,0.0940118,-56.33143739
62,0.159395652,1.672450387,1.244728974,0.288616592,-57.03028101
63,0.657949898,2.12602448,1.552910567,0.456623771,-58.65168454
64,1.284818082,0.296972706,1.96539591,0.218852363,-59.35274567
65,2.24672055,0.306425527,1.266140839,0.433679216,-59.32308618
66,1.7209733,0.278509806,0.80296349,0.238127662,-59.72370457
67,1.984425618,0.089752087,0.833195174,0.250291194,-59.08960411
68,2.164781655,0.754430862,1.498435992,0.158260423,-59.92601869
69,1.167333904,0.647733089,1.570693557,0.063196873,-58.29757152
70,0.7221265,1.608451472,1.19465863,0.082264808,-57.0228428
71,0.739525698,1.394663606,2.128982998,0.12075101,-57.42371173
72,0.943956707,1.313515497,1.566376204,0.063200046,-57.28495405
73,0.412805084,1.523997737,1.888332053,0.106871228,-56.38138572
74,0.214117376,1.234002752,2.195596126,0.082046052,-56.95326837
75,0.479930985,1.06636474,2.440003343,0.142576234,-57.87012989
76,0.061739191,2.486085815,2.768700776,0.742721009,-62.36703471
77,0.43568997,1.207414986,3.217577283,0.666751709,-60.98992378
78,0.10420687,2.07350986,0.564028076,1.095101081,-60.81182801
79,0.65314406,0.877200529,0.922167949,1.662167067,-59.55771028
80,0.17226272,0.906946714,1.039868921,0.473774182,-57.98658955
81,0.16723509,1.796639988,1.702708896,0.194794474,-56.78753975
82,0.380753446,1.199904466,1.439621595,0.683151582,-57.44387088
83,0.341597963,1.856120355,0.956479568,1.840366388,-60.703188
84,0.217306744,0.904075071,1.041426278,2.48131463,-61.0901241
85,0.694031721,1.189875646,1.631047132,1.264560193,-59.54194381
86,1.014410221,1.912111918,1.790414264,0.107477254,-58.36006769
87,0.422676996,2.242418763,1.297034874,0.063309063,-57.08106358
88,0.403382729,1.009507282,1.358116639,0.340917443,-57.18146025
89,0.842407208,1.716062088,1.714259618,0.124623669,-57.50796139
90,0.079518553,1.590833955,2.222661584,0.403803197,-58.314165
91,0.885709069,1.744503298,3.341272286,0.803339658,-63.27160876
92,0.734647592,0.537897846,1.799847179,0.664582264,-59.2691024
93,1.879835036,0.659575827,1.129497892,0.77464318,-60.47583966
94,0.234192736,1.134877655,1.464354644,0.192587603,-56.93274846
95,0.489421818,2.028763663,1.348516231,0.577696956,-58.31234286
96,0.076376139,1.865150805,2.420537332,0.064576929,-57.5122075
97,0.997309547,1.250804275,2.823554201,0.417692258,-60.2609724
98,0.766658091,0.673911023,1.519213035,0.493718203,-58.32867968
99,0.754252837,1.732485919,1.362521428,0.597285853,-58.34014749
