"i","asc1","desc1","pol1","dem1","p"
1,0.388216265455965,1.24739164183848,0.624225570682634,0.71919856465158,-353.231517786382
2,0.800729052840877,0.750858253255786,0.416668831467373,0.305180331155137,-336.641085564222
3,0.799791920744502,0.626578742094637,0.343743095219112,0.298767957663512,-333.780360868944
4,0.641326025641211,0.523238229354722,0.14322935054066,0.338253684198832,-326.904514710052
5,0.558971985756107,0.525062370881096,0.14534415383535,0.308535333542519,-328.006206579763
6,0.514608169578397,0.602025770770526,0.106876928592004,0.530414690232749,-327.476592242055
7,0.69938004986889,0.585524548391173,0.0657470882075174,0.359673118631546,-323.972763093271
8,0.672379185366847,0.590489267402291,0.0590028944410981,0.366013882185355,-323.837868663578
9,0.73175408357329,0.840431022930369,0.0547423081825111,0.460575882430706,-324.821342052837
10,0.79274178866687,0.538656447304485,0.0378326954104839,0.390896122531234,-323.731955938516
11,1.01951672308319,0.408645992945453,0.0316321643682046,0.35386760128907,-327.300729824651
12,0.95903979707232,0.925717878235078,0.016776601255829,0.380541424681858,-326.127348131891
13,0.947376458664858,0.470501657189375,0.0268521903113377,0.381259042945052,-325.389180563606
14,0.899716473280058,0.652229345387937,0.0416463502650316,0.515410873493188,-324.964807969722
15,0.552171245098725,0.579099543573741,0.0657392777100281,0.503802026267379,-325.577660830055
16,0.954785881500604,0.582968937268881,0.0185131359818077,0.582926287372637,-326.599178918224
17,0.82069242320201,0.658183402601114,0.00856093465529534,0.257474665118968,-325.414742022479
18,0.74202764190911,0.81327624384821,0.0682229281876902,0.361537143620837,-324.682291072983
19,0.456116821087809,1.12815441668151,0.0406962855966945,0.397880050043771,-327.297252070812
20,0.298092518636869,0.722857563395005,0.0413969747849722,0.465649338515299,-329.976132329547
21,1.1077760515566,0.648680389944644,0.0105656478532212,0.304445005454303,-326.824475136635
22,0.70239123509443,0.619535993066936,0.044631773582847,0.340885301534222,-323.579535306817
23,0.686710925241708,0.683826768012103,0.0265575025228831,0.481278213828437,-323.773917904473
24,0.700558604172117,0.718311129081643,0.0211118675585691,0.377736751051774,-323.414499296872
25,0.815109355229888,0.556807294380773,0.0427103125325623,0.408102051203011,-323.794896593124
26,0.800997927639637,0.817817441080619,0.0129841479190604,0.366628096752672,-324.324279357474
27,0.56364649569988,0.497746934398082,0.0586982007855492,0.347384831981803,-325.324175867032
28,0.535333529268021,0.817180257748609,0.029798174800331,0.341809666128611,-325.051356320955
29,0.683802902972777,0.740339160310996,0.0475033433544613,0.295173041189959,-324.545717018823
30,0.695382701502471,0.8170418570339,0.0193250643719214,0.316846258542029,-324.4930914932
31,0.414221764080676,0.755488759803537,0.0577739990288601,0.553937489474295,-328.119967178031
32,1.07101709465914,0.746479850199376,0.0552120306595775,0.594483257567361,-328.481356497315
33,0.570371714277087,0.909945147800244,0.0952821192283902,0.563175593543891,-327.870232988433
34,0.636606695140952,0.544684511604122,0.100122407924685,0.317810885367956,-325.671154830678
35,0.603000873611545,0.639493861463256,0.059231575899191,0.420345996233386,-324.158546665463
36,0.776811524671739,0.657108134057093,0.0315768358388521,0.27793635406124,-324.363649143975
37,0.592479661378596,0.688357829791031,0.0392913005884197,0.278018474183255,-325.091397986763
38,0.712328485119611,0.930710559687115,0.0333957105650672,0.200810739131137,-328.343449397983
