"","variance","entropy"
"empirical",22.9623188405797,1.9430899383622
"sim_1",79.2219512195122,2.32324002253952
"sim_2",27.4390243902439,2.04756175434757
"sim_3",58.509756097561,2.38846839367271
"sim_4",88.9451219512195,2.50675078884211
"sim_5",59.0695121951219,2.34294455943021
"sim_6",86.0548780487805,2.62542350341035
"sim_7",79.0439024390244,2.08564695748237
"sim_8",46.2280487804878,2.10430112117935
"sim_9",80.7451219512195,2.46508768227192
"sim_10",75.9878048780488,2.42189013186216
"sim_11",70.0890243902439,2.48990456643758
"sim_12",80.2756097560976,2.80445987775748
"sim_13",78.3390243902439,2.45357715202666
"sim_14",36.8621951219512,2.45538509331912
"sim_15",35.8975609756098,2.32084427849613
"sim_16",90.1256097560976,2.64368734770849
"sim_17",103.55487804878,2.36910681444556
"sim_18",55.5109756097561,2.65405375351301
"sim_19",6.15487804878049,1.75207302459884
"sim_20",32.2951219512195,1.89891341882698
"sim_21",90.2756097560975,2.3267362923452
"sim_22",15.0756097560976,1.83918771436761
"sim_23",13.7548780487805,1.75718537187382
"sim_24",85.1121951219513,2.65307284052997
"sim_25",24.4219512195122,2.09201092436
"sim_26",8.54512195121951,2.22038901871431
"sim_27",74.0109756097562,2.08655561942149
"sim_28",51.1,2.02161865278275
"sim_29",49.7219512195122,2.59989920371452
"sim_30",79.740243902439,2.88697118020576
"sim_31",25.7975609756097,2.18182907171769
"sim_32",57.2621951219512,2.28703222090784
"sim_33",111.328048780488,2.59989920371452
"sim_34",72.1219512195122,2.613098062473
"sim_35",91.440243902439,2.18586675476258
"sim_36",90.4012195121951,2.48946785752702
"sim_37",101.019512195122,2.34358251474972
"sim_38",44.8060975609756,2.04210644940907
"sim_39",95.390243902439,2.61266135356244
"sim_40",30.2109756097561,2.62471608788018
"sim_41",68.019512195122,2.21041293230863
"sim_42",65.8743902439024,2.25561590736294
"sim_43",66.1512195121951,2.46846433929836
"sim_44",64.3878048780488,2.41568102188176
"sim_45",94.2560975609756,2.65476116904318
"sim_46",73.7390243902439,1.78818550448767
"sim_47",111.890243902439,2.56161275417077
"sim_48",118.680487804878,2.38944930665576
"sim_49",42.3304878048781,2.08352192005859
"sim_50",43.7609756097561,2.19557213454865
"sim_51",53.3878048780488,2.61576730396926
"sim_52",6.45243902439024,2.17664726423206
"sim_53",85.969512195122,2.36054834993349
"sim_54",80.4719512195122,2.6878658111013
"sim_55",43.1987804878049,2.39631944265461
"sim_56",93.7256097560976,2.52987934449455
"sim_57",80.240243902439,2.61478639098622
"sim_58",69.5804878048781,2.76895949165597
"sim_59",54.1256097560976,2.47643500105949
"sim_60",39.0804878048781,2.60131682560813
"sim_61",91.1756097560975,2.72407361273298
"sim_62",54.8890243902439,2.00235877929326
"sim_63",72.9743902439025,2.25070480649692
"sim_64",81.1390243902439,1.86405098804499
"sim_65",77.5475609756097,2.79660882877558
"sim_66",89.4256097560976,2.60818696160698
"sim_67",62.3378048780488,2.03059591916381
"sim_68",96.8987804878049,2.76448509970051
"sim_69",55.1109756097561,2.03201354105742
"sim_70",88.7060975609756,2.47168711165116
"sim_71",35.0012195121951,2.21073002843996
"sim_72",54.5012195121951,1.89676531070426
"sim_73",84.5024390243903,2.75619734180805
"sim_74",20.3,2.00660606330756
"sim_75",81.2878048780488,2.46465097336136
"sim_76",81.1756097560975,2.09692202522602
"sim_77",95.0743902439025,2.50227639688665
"sim_78",64.740243902439,2.03213036300339
"sim_79",62.6390243902439,2.20735337141352
"sim_80",80.2219512195122,2.52611236806926
"sim_81",70.8987804878049,2.41807676592515
"sim_82",29.9987804878049,2.10100609778263
"sim_83",84.5756097560975,2.79169772790956
"sim_84",47.040243902439,2.25212242839053
"sim_85",71.2560975609756,2.75788567032127
"sim_86",92.1195121951219,2.76236006227673
"sim_87",69.8987804878049,2.69686098452393
"sim_88",109.769512195122,2.49230031048097
"sim_89",71.1512195121951,2.56652385503679
"sim_90",14.5451219512195,2.01731542677561
"sim_91",97.3719512195122,2.80206413371409
