"","variance","entropy"
"empirical",0.185383244206774,0.545594573969184
"sim_1",0.168449197860963,0.508449747395453
"sim_2",0.168449197860963,0.508449747395453
"sim_3",0.14349376114082,0.491161803613594
"sim_4",0.204099821746881,0.631622897986536
"sim_5",0.0828877005347594,0.298435812703107
"sim_6",0.274509803921569,0.670259702406052
"sim_7",0.117647058823529,0.428367632972956
"sim_8",0.0570409982174688,0.223718076065834
"sim_9",0.346702317290552,0.718138141492276
"sim_10",0.200534759358289,0.577921794682897
"sim_11",0.090017825311943,0.354598827552649
"sim_12",0.106951871657754,0.362210557135449
"sim_13",0.349376114081996,0.873900414269067
"sim_14",0.0828877005347594,0.298435812703107
"sim_15",0.261140819964349,0.634246376617758
"sim_16",0.0606060606060606,0.264491439628184
"sim_17",0.0294117647058823,0.132691420839872
"sim_18",0,0
"sim_19",0.229055258467023,0.670259702406052
"sim_20",0.149732620320856,0.465999256961043
"sim_21",0.149732620320856,0.465999256961043
"sim_22",0.32174688057041,0.793748046328238
"sim_23",0.211229946524064,0.649048474833786
"sim_24",0.261140819964349,0.728059998254076
"sim_25",0.106951871657754,0.362210557135449
"sim_26",0.0828877005347594,0.298435812703107
"sim_27",0.200534759358289,0.577921794682897
"sim_28",0.649732620320855,1.06963452194289
"sim_29",0.0294117647058823,0.132691420839872
"sim_30",0.670231729055259,1.18741576984366
"sim_31",0.589126559714795,1.01777135799539
"sim_32",0.117647058823529,0.428367632972956
"sim_33",0.23885918003565,0.701256512359298
"sim_34",0.270944741532977,0.443757284260148
"sim_35",0.335115864527629,0.677908725644198
"sim_36",0.485739750445633,0.759764564958659
"sim_37",0.210338680926916,0.491161803613593
"sim_38",0.090017825311943,0.354598827552649
"sim_39",0.0828877005347594,0.298435812703107
"sim_40",0.14349376114082,0.491161803613594
"sim_41",0.117647058823529,0.428367632972956
"sim_42",0.167557932263815,0.545510058525685
"sim_43",0,0
"sim_44",0.150623885918003,0.516545515888751
"sim_45",0.549019607843137,1.03210154338204
"sim_46",0.274509803921569,0.670259702406052
"sim_47",0.117647058823529,0.428367632972956
"sim_48",0.484848484848485,0.771368565520835
"sim_49",0.117647058823529,0.428367632972956
"sim_50",0.67825311942959,1.02870929275515
"sim_51",0.0294117647058823,0.132691420839872
"sim_52",0.32174688057041,0.829357184789872
"sim_53",0.38235294117647,0.592885459984243
"sim_54",0.149732620320856,0.465999256961043
"sim_55",0.250445632798574,0.619098650222477
"sim_56",0.106951871657754,0.362210557135449
"sim_57",0.0294117647058823,0.132691420839872
"sim_58",0.456327985739751,1.00821271664708
"sim_59",0.090017825311943,0.354598827552649
"sim_60",0.382352941176471,0.903882597232961
"sim_61",0.200534759358289,0.577921794682897
"sim_62",0.211229946524064,0.649048474833786
"sim_63",0.0828877005347594,0.298435812703107
"sim_64",0.0570409982174689,0.223718076065834
"sim_65",0.0570409982174688,0.223718076065834
"sim_66",1.36274509803921,1.23131023866984
"sim_67",0.168449197860963,0.508449747395453
"sim_68",0.189839572192513,0.592885459984243
"sim_69",0,0
"sim_70",0.0294117647058823,0.132691420839872
"sim_71",0.200534759358289,0.577921794682897
"sim_72",0.375222816399287,0.909493046476615
"sim_73",0.185383244206774,0.545594573969184
"sim_74",0.855614973262032,1.2930224700644
"sim_75",0.167557932263815,0.545510058525685
"sim_76",0.467914438502673,0.909493046476615
"sim_77",0.14349376114082,0.264491439628184
"sim_78",0.39572192513369,0.649048474833786
"sim_79",0.228163992869875,0.677908725644198
"sim_80",0.245989304812834,0.592885459984243
"sim_81",0.370766488413547,0.900222811346681
"sim_82",0.35650623885918,0.752974682765889
"sim_83",0.106951871657754,0.362210557135449
"sim_84",0.360071301247772,0.833353156655451
"sim_85",0.452762923351158,0.983692018584293
"sim_86",0.210338680926916,0.634246376617758
"sim_87",0.31729055258467,0.794268077005103
"sim_88",0.238859180035651,0.701256512359298
"sim_89",0.0606060606060606,0.264491439628184
"sim_90",0.31729055258467,0.794268077005103
"sim_91",0.129233511586453,0.417573211916801
"sim_92",0.513368983957219,1.00621456594408
"sim_93",1.62210338680927,1.50263627771279
"sim_94",0.14349376114082,0.264491439628184
"sim_95",0,0
"sim_96",0.250445632798574,0.619098650222477
"sim_97",0.249554367201426,0.677494404448707
"sim_98",1.65508021390374,1.21156035397691
"sim_99",0.090017825311943,0.354598827552649
"sim_100",0.106951871657754,0.362210557135449
"sim_101",0.129233511586453,0.417573211916801
"sim_102",0.0570409982174688,0.223718076065834
"sim_103",0.090017825311943,0.354598827552649
"sim_104",0.0294117647058823,0.132691420839872
"sim_105",0.168449197860963,0.508449747395453
"sim_106",0.32174688057041,0.829357184789872
"sim_107",0.310160427807487,0.801435681714276
"sim_108",0.0570409982174689,0.223718076065834
"sim_109",0.167557932263815,0.354598827552649
"sim_110",0.560606060606061,1.01544778081819
"sim_111",0.106951871657754,0.362210557135449
"sim_112",0.452762923351159,0.908636621156002
"sim_113",0.254010695187166,0.686210712242764
"sim_114",0.17825311942959,0.395372191114999
"sim_115",0.0294117647058823,0.132691420839872
"sim_116",0.090017825311943,0.354598827552649
"sim_117",0.242424242424242,0.708688028218583
"sim_118",0,0
"sim_119",0.106951871657754,0.362210557135449
"sim_120",0.129233511586453,0.417573211916801
"sim_121",0.149732620320856,0.465999256961043
"sim_122",0.0294117647058823,0.132691420839872
"sim_123",0,0
"sim_124",0.0606060606060606,0.264491439628184
"sim_125",0.0294117647058824,0.132691420839872
"sim_126",0.0828877005347594,0.298435812703107
"sim_127",0.189839572192513,0.592885459984243
"sim_128",0.564171122994652,1.03472371641318
"sim_129",0.788770053475935,1.12963039602831
"sim_130",0.310160427807486,0.768894319038282
"sim_131",0.0294117647058823,0.132691420839872
"sim_132",0.200534759358289,0.577921794682897
"sim_133",0.117647058823529,0.132691420839872
"sim_134",0.0828877005347594,0.298435812703107
"sim_135",0.350267379679145,0.705211489683328
"sim_136",0.503565062388592,0.572708530738293
"sim_137",0.0294117647058823,0.132691420839872
"sim_138",0.167557932263815,0.354598827552649
"sim_139",0.560606060606061,0.888963625220848
"sim_140",0.257575757575758,0.693147180559945
"sim_141",0.24331550802139,0.66520426463993
"sim_142",0.090017825311943,0.354598827552649
"sim_143",1.03030303030303,1.03800584707338
"sim_144",0.168449197860963,0.508449747395453
"sim_145",0.117647058823529,0.428367632972956
"sim_146",0.452762923351159,0.908636621156002
"sim_147",0.213903743315508,0.605797499372304
"sim_148",0.106951871657754,0.362210557135449
"sim_149",0.250445632798574,0.619098650222477
"sim_150",0.149732620320856,0.465999256961043
"sim_151",0.14349376114082,0.491161803613594
"sim_152",0.559714795008912,0.903882597232961
"sim_153",0.0828877005347594,0.298435812703107
"sim_154",0.0294117647058823,0.132691420839872
"sim_155",0.528520499108734,0.986111497160587
"sim_156",0.431372549019608,0.819074166798118
"sim_157",0.0294117647058823,0.132691420839872
"sim_158",0.129233511586453,0.417573211916801
"sim_159",0.117647058823529,0.428367632972956
"sim_160",0.117647058823529,0.132691420839872
"sim_161",0.106951871657754,0.362210557135449
"sim_162",0.485739750445633,0.759764564958659
"sim_163",0.620320855614974,0.967365546550803
"sim_164",0.0294117647058823,0.132691420839872
"sim_165",0.264705882352941,0.746410839231524
"sim_166",0.311051693404635,0.572708530738293
"sim_167",0.0294117647058823,0.132691420839872
"sim_168",0.225490196078431,0.629501260876381
"sim_169",0.14349376114082,0.491161803613594
"sim_170",0.0294117647058823,0.132691420839872
"sim_171",0.0294117647058823,0.132691420839872
"sim_172",0.228163992869875,0.5573188794511
"sim_173",0.0570409982174688,0.223718076065834
"sim_174",0.314616755793226,0.805006218592862
"sim_175",0.0606060606060606,0.264491439628184
"sim_176",0.250445632798574,0.619098650222477
"sim_177",0,0
"sim_178",0.0294117647058823,0.132691420839872
"sim_179",0.117647058823529,0.428367632972956
"sim_180",0.364527629233512,0.87425245912767
"sim_181",0.286096256684492,0.701410138605083
"sim_182",0.0828877005347594,0.298435812703107
"sim_183",0.257575757575758,0.693147180559945
"sim_184",0.728163992869875,1.07237164178159
"sim_185",0.532085561497326,0.926062198003252
"sim_186",0.392156862745098,0.907725969446692
"sim_187",0.375222816399287,0.909493046476615
"sim_188",0.090017825311943,0.354598827552649
"sim_189",0.0606060606060606,0.264491439628184
"sim_190",0.229055258467023,0.545510058525685
"sim_191",0.106951871657754,0.362210557135449
"sim_192",0.892156862745098,1.28219694295782
"sim_193",0.249554367201426,0.677494404448707
"sim_194",0.129233511586453,0.417573211916801
"sim_195",0.0570409982174688,0.223718076065834
"sim_196",0.211229946524064,0.649048474833786
"sim_197",0.17825311942959,0.578325286660127
"sim_198",0.0570409982174688,0.223718076065834
"sim_199",0.149732620320856,0.465999256961043
"sim_200",0.303030303030303,0.809664317184053
"sim_201",0.24331550802139,0.66520426463993
"sim_202",0.0294117647058823,0.132691420839872
"sim_203",0.491978609625668,0.823672637486855
"sim_204",0.213903743315508,0.605797499372304
"sim_205",1.06238859180036,1.34169802876111
"sim_206",0.106951871657754,0.362210557135449
"sim_207",0.264705882352941,0.644482362497634
"sim_208",0.0828877005347594,0.298435812703107
"sim_209",0.106951871657754,0.362210557135449
"sim_210",0.0570409982174689,0.223718076065834
"sim_211",0.409982174688057,0.945864753166858
"sim_212",0,0
"sim_213",0.0294117647058823,0.132691420839872
"sim_214",0.261140819964349,0.634246376617758
"sim_215",0.274509803921569,0.670259702406052
"sim_216",0.0828877005347594,0.298435812703107
"sim_217",0.121212121212121,0.443757284260148
"sim_218",0.090017825311943,0.354598827552649
"sim_219",0,0
"sim_220",0,0
"sim_221",0.0828877005347594,0.298435812703107
"sim_222",0,0
"sim_223",0.235294117647059,0.649248354870898
"sim_224",0.306595365418895,0.808269958000182
"sim_225",0.439393939393939,0.794268077005103
"sim_226",0.649732620320856,1.13841377081153
"sim_227",0.367201426024955,0.75741952720884
"sim_228",0.289661319073084,0.516545515888751
"sim_229",0.200534759358289,0.577921794682897
"sim_230",0.117647058823529,0.132691420839872
"sim_231",0.168449197860963,0.508449747395453
"sim_232",0.0294117647058823,0.132691420839872
"sim_233",0.71301247771836,1.18823667626887
"sim_234",0.229055258467023,0.670259702406052
"sim_235",0.185383244206774,0.545594573969184
"sim_236",0.0294117647058823,0.132691420839872
"sim_237",0.210338680926916,0.491161803613593
"sim_238",0.254010695187166,0.686210712242764
"sim_239",0.168449197860963,0.508449747395453
"sim_240",0.364527629233511,0.87425245912767
"sim_241",0.0828877005347594,0.298435812703107
"sim_242",0.407308377896613,0.926146809040467
"sim_243",0.168449197860963,0.508449747395453
"sim_244",0.620320855614973,0.907725969446692
"sim_245",0.0570409982174688,0.223718076065834
"sim_246",0.228163992869875,0.677908725644198
"sim_247",0.257575757575758,0.693147180559945
"sim_248",0.0294117647058823,0.132691420839872
"sim_249",0.0570409982174688,0.223718076065834
"sim_250",0.831550802139037,1.09835259363012
"sim_251",0.24331550802139,0.66520426463993
"sim_252",0.306595365418895,0.808269958000182
"sim_253",0.577540106951872,1.11506598409643
"sim_254",0.189839572192513,0.428367632972956
"sim_255",0.189839572192513,0.428367632972956
"sim_256",0.331550802139037,0.428367632972956
"sim_257",1.0445632798574,1.04628877132497
"sim_258",0.150623885918004,0.516545515888751
"sim_259",0.0294117647058824,0.132691420839872
"sim_260",0.392156862745098,0.907725969446692
"sim_261",0.0294117647058823,0.132691420839872
"sim_262",1.17379679144385,1.19333797971151
"sim_263",0.121212121212121,0.443757284260148
"sim_264",0.0828877005347594,0.298435812703107
"sim_265",0.211229946524064,0.649048474833786
"sim_266",0.129233511586453,0.417573211916801
"sim_267",0.0570409982174688,0.223718076065834
"sim_268",0.286096256684492,0.768894319038282
"sim_269",0.29590017825312,0.728059998254076
"sim_270",0.211229946524064,0.428367632972956
"sim_271",0.453654188948306,0.962552216917641
"sim_272",0.392156862745098,0.619098650222477
"sim_273",0.470588235294118,0.967365546550803
"sim_274",0.0606060606060606,0.264491439628184
"sim_275",0.0606060606060606,0.264491439628184
"sim_276",0.17825311942959,0.395372191114999
"sim_277",0.0606060606060606,0.264491439628184
"sim_278",0.270944741532977,0.443757284260148
"sim_279",0.211229946524064,0.484530647822498
"sim_280",0.225490196078431,0.629501260876381
"sim_281",0.106951871657754,0.362210557135449
"sim_282",0,0
"sim_283",0.0294117647058823,0.132691420839872
"sim_284",0.720142602495544,1.12750702201708
"sim_285",0.106951871657754,0.362210557135449
"sim_286",0.314616755793227,0.805006218592862
"sim_287",0.289661319073084,0.782899273924505
"sim_288",0.488413547237077,0.987935929192798
"sim_289",0.614081996434937,1.02360236793427
"sim_290",0.503565062388591,0.841626485414462
"sim_291",0,0
"sim_292",0.367201426024955,0.891439044090684
"sim_293",0.346702317290552,0.859449447784331
"sim_294",0.0606060606060606,0.264491439628184
"sim_295",0.485739750445633,0.965944467544537
"sim_296",0.129233511586453,0.417573211916801
"sim_297",0.245989304812834,0.592885459984243
"sim_298",0.149732620320856,0.465999256961043
"sim_299",0,0
"sim_300",0.332442067736185,0.852416014501183
"sim_301",0.371657754010695,0.730595201958485
"sim_302",0,0
"sim_303",0.0828877005347594,0.298435812703107
"sim_304",0.417112299465241,0.903882597232961
"sim_305",0.168449197860963,0.508449747395453
"sim_306",0.0828877005347594,0.298435812703107
"sim_307",0.185383244206774,0.545594573969184
"sim_308",0.310160427807486,0.801435681714276
"sim_309",0.0570409982174689,0.223718076065834
"sim_310",0.117647058823529,0.428367632972956
"sim_311",0.0294117647058823,0.132691420839872
"sim_312",0.210338680926916,0.634246376617758
"sim_313",0.225490196078431,0.629501260876381
"sim_314",0.185383244206774,0.545594573969184
"sim_315",0.924242424242424,0.903882597232961
"sim_316",0.288770053475936,0.592885459984243
"sim_317",0.106951871657754,0.362210557135449
"sim_318",0.364527629233511,0.887139193188637
"sim_319",0.185383244206774,0.545594573969184
"sim_320",0.0294117647058823,0.132691420839872
"sim_321",0.200534759358289,0.577921794682897
"sim_322",0.0570409982174688,0.223718076065834
"sim_323",1.03832442067736,1.33028178804056
"sim_324",0.090017825311943,0.354598827552649
"sim_325",0.442959001782531,0.77484510405609
"sim_326",0.200534759358289,0.577921794682897
"sim_327",0.257575757575758,0.693147180559945
"sim_328",0.150623885918004,0.516545515888751
"sim_329",0.0828877005347594,0.298435812703107
"sim_330",0.589126559714795,0.75741952720884
"sim_331",0.242424242424242,0.708688028218583
"sim_332",0.117647058823529,0.132691420839872
"sim_333",0.409982174688057,0.945864753166858
"sim_334",0.17825311942959,0.578325286660127
"sim_335",0.168449197860963,0.508449747395453
"sim_336",0.303921568627451,0.750484584184837
"sim_337",0.456327985739751,0.955447141393767
"sim_338",0.229055258467023,0.545510058525685
"sim_339",0.168449197860963,0.508449747395453
"sim_340",0.0294117647058823,0.132691420839872
"sim_341",0.0294117647058823,0.132691420839872
"sim_342",0,0
"sim_343",0.129233511586453,0.417573211916801
"sim_344",0,0
"sim_345",0.788770053475936,1.15118124906759
"sim_346",0.39572192513369,0.927915922167566
"sim_347",0.0570409982174688,0.223718076065834
"sim_348",0.17825311942959,0.578325286660127
"sim_349",0.0294117647058823,0.132691420839872
"sim_350",0.0828877005347594,0.298435812703107
"sim_351",0.167557932263815,0.545510058525685
"sim_352",1.2807486631016,1.07836447165419
"sim_353",0.96969696969697,1.28679541364656
"sim_354",0.0570409982174688,0.223718076065834
"sim_355",0.552584670231729,0.974674417255843
"sim_356",0.106951871657754,0.362210557135449
"sim_357",0.150623885918003,0.516545515888751
"sim_358",0.14349376114082,0.491161803613594
"sim_359",0.427807486631016,0.5573188794511
"sim_360",0.453654188948306,0.991029819292977
"sim_361",0.167557932263815,0.354598827552649
"sim_362",0.117647058823529,0.428367632972956
"sim_363",0,0
"sim_364",1.17379679144385,1.29581301497501
"sim_365",0.17825311942959,0.578325286660127
"sim_366",0.435828877005348,0.986111497160587
"sim_367",0.0828877005347594,0.298435812703107
"sim_368",0.117647058823529,0.428367632972956
"sim_369",0.0570409982174688,0.223718076065834
"sim_370",0.303030303030303,0.809664317184053
"sim_371",0.0570409982174688,0.223718076065834
"sim_372",0.446524064171122,0.858736868930608
"sim_373",0.228163992869875,0.677908725644198
"sim_374",0.167557932263815,0.354598827552649
"sim_375",0.0294117647058823,0.132691420839872
"sim_376",0.0606060606060606,0.264491439628184
"sim_377",0.513368983957219,0.86989918315371
"sim_378",0.0294117647058823,0.132691420839872
"sim_379",0.467914438502674,1.02220145680465
"sim_380",0.106951871657754,0.362210557135449
"sim_381",0.0828877005347594,0.298435812703107
"sim_382",0.288770053475936,0.705211489683328
"sim_383",0.185383244206774,0.545594573969184
