"","variance","entropy"
"empirical",39.3511904761905,2.21592423610275
"sim_1",16.1825337331334,2.32532144864212
"sim_2",26.1981259370315,2.25555018282596
"sim_3",38.7558470764618,2.76491901725564
"sim_4",43.3135682158921,2.36080571178111
"sim_5",17.3285607196402,1.92489797173757
"sim_6",11.074287856072,2.12315725429737
"sim_7",20.5123688155922,2.54479886990601
"sim_8",13.7826086956522,2.00994390391992
"sim_9",26.5207646176911,2.67542099143433
"sim_10",29.6955772113943,2.76686392530414
"sim_11",16.5286356821589,2.44647132647671
"sim_12",30.824287856072,2.67058443603558
"sim_13",28.1568215892054,2.22052091528848
"sim_14",9.5727136431784,2.15800767208285
"sim_15",45.8581709145427,2.58015950112075
"sim_16",94.0937781109446,2.78315257960113
"sim_17",36.9217391304348,2.58118095442374
"sim_18",44.7910044977512,2.66459519945472
"sim_19",52.4764617691154,2.67045388838088
"sim_20",8.93815592203898,1.95770673312726
"sim_21",60.1169415292355,2.03589784023871
"sim_22",15.6539730134932,2.46743984329282
"sim_23",38.8308845577211,2.55124695705053
"sim_24",36.6431034482759,2.53820159360355
"sim_25",38.9787106446777,2.43257878079602
"sim_26",9.32893553223388,2.04295480517349
"sim_27",38.6089955022489,2.24159339820322
"sim_28",49.1876311844078,2.61457280679014
"sim_29",41.4694902548725,2.71037443818335
"sim_30",87.8155172413793,2.31095502385604
"sim_31",40.4416791604198,2.62642539084667
"sim_32",79.7214392803598,2.60913475126198
"sim_33",63.2779610194902,2.21163628642537
"sim_34",30.8014992503748,2.10947605995823
"sim_35",57.0946776611694,2.35708706939151
"sim_36",36.6311094452774,2.56010488760946
"sim_37",18.4176911544228,2.44656765976706
"sim_38",34.4017991004498,2.40134175632326
"sim_39",68.1807346326837,2.74219567524244
"sim_40",23.3388305847077,2.22761805778517
"sim_41",21.0887556221889,2.42004727222213
"sim_42",58.7720389805097,2.67673434181136
"sim_43",13.8281859070465,1.84849096955402
"sim_44",9.69085457271364,1.70601521409517
"sim_45",26.4949775112444,2.65338816118219
"sim_46",21.1712143928036,2.36882074208631
"sim_47",56.8185907046477,2.33089643246723
"sim_48",19.8431034482759,2.07486376306508
"sim_49",22.7586206896552,2.11804117070197
"sim_50",25.3898050974513,2.20211440846154
"sim_51",69.9277361319341,2.21256234252194
"sim_52",107.585232383808,2.59125137847997
"sim_53",17.8386806596702,1.80090101682093
"sim_54",34.7648425787106,2.54924380710466
"sim_55",81.7261619190405,2.68698429643803
"sim_56",12.4374062968516,2.11659011807454
"sim_57",8.84820089955022,1.93827855560335
"sim_58",32.9064467766117,2.39167006792487
"sim_59",48.6526986506747,2.91349832494443
"sim_60",59.1630434782609,2.61475928990907
"sim_61",20.1496251874063,2.48584010158743
"sim_62",50.8884557721139,2.28066010301884
"sim_63",36.159220389805,2.59790092698987
"sim_64",124.540929535232,2.48298956658276
"sim_65",43.6601949025488,2.50406724702455
"sim_66",36.6694902548726,2.72720827597132
"sim_67",42.4152923538231,2.37733937828722
"sim_68",6.61619190404798,2.06158238037834
"sim_69",29.0946776611694,2.44425220437656
"sim_70",4.64197901049476,1.86924471930453
"sim_71",34.3808095952024,2.42320717178928
"sim_72",15.8176911544228,2.24750462483479
"sim_73",26.1765367316342,2.11088554097957
"sim_74",61.4014992503748,2.54070586625487
"sim_75",26.7886056971514,2.47837506607167
"sim_76",45.57023988006,2.63607201657072
"sim_77",3.56424287856072,1.76325591548731
"sim_78",51.3721139430285,2.47133032061997
"sim_79",27.0526986506747,2.5084482911602
"sim_80",38.426011994003,2.37410232631571
"sim_81",70.6221889055473,2.53960614221178
"sim_82",34.4524737631184,2.37797740560469
"sim_83",61.056071964018,2.65325138576498
"sim_84",83.2521739130435,2.29881166095378
"sim_85",3.95052473763119,2.00259943753782
"sim_86",32.4068215892054,2.62005132389432
"sim_87",10.8236131934033,1.95322438319621
"sim_88",25.665592203898,2.70889898756986
"sim_89",10.1951274362818,2.18602142347774
"sim_90",7.50464767616192,2.0811466504111
"sim_91",25.2104197901049,2.49857700620649
"sim_92",14.601724137931,1.71521600177222
"sim_93",24.4913793103448,2.20549904984736
"sim_94",102.222713643178,2.19424121878646
"sim_95",29.7961019490255,2.70298674704171
"sim_96",46.3829085457271,2.57040318073893
"sim_97",77.8185907046476,2.32280769866085
"sim_98",21.4113193403298,2.31738870347881
"sim_99",33.904047976012,2.5391181653554
"sim_100",32.4170164917541,2.63582678783113
"sim_101",40.3156671664168,2.55842470802208
"sim_102",81.7736131934033,2.80756341682988
"sim_103",33.4113193403298,2.86249596997448
"sim_104",9.80832083958022,1.88445221456791
"sim_105",6.48658170914543,2.15191817787963
"sim_106",15.9234632683658,2.27420559754156
"sim_107",4.60472263868066,2.05710585818526
"sim_108",28.2538980509745,2.15573501764027
"sim_109",28.9843328335832,2.42579107256639
"sim_110",7.08035982008995,2.06278878643833
"sim_111",21.6803598200899,2.5380340884056
"sim_112",52.1301349325337,2.71707373568839
"sim_113",73.895352323838,2.35827859818412
"sim_114",23.0598950524738,2.35801105580274
"sim_115",40.3649175412294,2.41771710517914
"sim_116",20.1369565217391,2.43396743817916
"sim_117",34.3064467766117,2.66801730721252
"sim_118",85.2080209895053,2.16586344968223
"sim_119",26.4236131934032,2.54909654754511
"sim_120",21.3931034482758,2.66242492965299
"sim_121",65.6542728635682,2.30188097967628
"sim_122",30.5993253373313,2.16276925774135
"sim_123",10.7180659670165,2.34337186611578
"sim_124",16.4086206896552,2.09136370839283
"sim_125",28.1391304347826,2.65519970737183
"sim_126",47.9396551724138,2.70675373171635
"sim_127",8.94662668665667,2.24577231463157
"sim_128",54.7718140929535,2.50155069912694
"sim_129",12.8830584707646,2.28481720058425
"sim_130",69.7957271364318,2.22107411407314
"sim_131",63.7664167916042,2.47028591321545
"sim_132",20.1531484257871,2.46127150639301
"sim_133",38.6874812593704,2.6980111000614
"sim_134",65.4890554722639,2.56115663359772
"sim_135",30.5021739130435,2.38215551300862
"sim_136",103.186431784108,2.2350389106039
"sim_137",91.8395052473764,2.76270586004372
"sim_138",43.8707646176912,2.13631029270694
"sim_139",136.817016491754,2.87618464982811
"sim_140",11.0017991004498,2.31312602376801
"sim_141",14.306071964018,2.42005112384691
"sim_142",93.554647676162,2.17085023382156
"sim_143",28.8374062968516,2.31579240326192
"sim_144",8.32053973013493,2.17603267285498
"sim_145",78.4218140929535,2.72833114514107
"sim_146",61.6569715142429,2.23330141893705
"sim_147",40.8440029985007,2.90164319227446
"sim_148",75.328335832084,2.38190861233684
"sim_149",5.66619190404798,1.82553146055523
"sim_150",50.7516491754123,2.4474097868084
"sim_151",42.9951274362819,2.45563458676317
"sim_152",9.71836581709145,2.23118525638597
"sim_153",8.72833583208396,2.20579710691575
"sim_154",83.5198650674663,2.64542635260327
"sim_155",3.14685157421289,1.80501221718225
"sim_156",23.4514992503748,2.63197856683513
"sim_157",1.96304347826087,1.05287280604192
"sim_158",20.2149175412294,2.28992869573936
"sim_159",37.0761619190405,2.55059700553693
"sim_160",89.2332833583207,2.42228631708648
"sim_161",40.1651424287856,2.47367350944268
"sim_162",90.9091454272864,2.8096553632617
"sim_163",24.9999250374813,2.18821669576465
"sim_164",44.1351574212894,2.31287695720357
"sim_165",36.3409295352323,2.61915922168089
"sim_166",99.0874812593704,2.56032072634548
"sim_167",4.70247376311844,1.77714699132521
"sim_168",39.4500749625187,2.50735139706379
"sim_169",22.7516491754123,2.30552625518067
"sim_170",34.6311094452774,2.2909991607548
"sim_171",35.4995502248875,2.6598302795617
"sim_172",28.2059970014992,2.32450160649876
"sim_173",81.2392053973014,2.51846142450239
"sim_174",30.4134932533733,2.82453611324193
"sim_175",83.1528485757122,2.37281852173611
"sim_176",117.504647676162,2.18845803667646
"sim_177",72.3379310344828,2.33961058518634
"sim_178",69.0113193403298,2.57801904560199
"sim_179",11.2278110944528,2.13406414713005
"sim_180",30.8038230884558,2.59485246873394
"sim_181",27.2308095952024,2.45245196169012
"sim_182",29.6745877061469,2.56327081348593
"sim_183",26.8038230884558,2.3638440902451
"sim_184",27.5096701649176,2.64743571800432
"sim_185",4.80262368815593,2.0719989501031
"sim_186",22.6680659670165,2.15668494709505
"sim_187",58.1909295352324,2.42738956606055
"sim_188",82.3538230884558,2.42241766865265
"sim_189",14.3238380809595,2.5095647090351
"sim_190",30.6587706146927,2.38227122656862
"sim_191",85.0305097451275,1.97646551147951
"sim_192",84.4721889055473,1.949105607912
"sim_193",26.1603448275862,2.16896776889394
"sim_194",85.3129685157421,2.2515150383963
"sim_195",58.5981259370315,2.54564763278366
"sim_196",12.4929535232384,2.28775696246108
"sim_197",43.2392053973013,2.75503965399315
"sim_198",21.56964017991,2.67788869361669
"sim_199",27.2787856071964,2.30826296605868
"sim_200",1.87788605697152,1.65324150578288
"sim_201",7.86949025487256,2.18190233227154
"sim_202",72.8757871064469,2.34434855617224
"sim_203",46.6473013493253,2.93264823786555
"sim_204",33.1354572713644,2.34278822907088
