"","variance","entropy"
"empirical",21.6136044880786,2.6071249773915
"sim_1",91.285393258427,3.31430144466341
"sim_2",62.9039950062422,2.9231696755977
"sim_3",15.2534332084894,2.50479617278975
"sim_4",41.043695380774,2.84154366036618
"sim_5",58.5099875156055,3.07180246011924
"sim_6",36.7676654182272,2.9111322673642
"sim_7",17.2089887640449,2.54654085529213
"sim_8",44.3845193508115,2.88897761784852
"sim_9",59.9651685393258,2.82541468660279
"sim_10",32.7560549313358,2.69556210112254
"sim_11",91.5235955056179,3.15067933545725
"sim_12",35.6665418227215,2.74434352595438
"sim_13",77.5337078651685,3.18558367804133
"sim_14",42.9044943820225,2.86471923586741
"sim_15",19.4932584269663,2.62960721077564
"sim_16",68.1459425717853,2.89023866687549
"sim_17",19.5875156054931,2.72505716980195
"sim_18",55.2988764044943,3.08392983299092
"sim_19",59.0298377028714,3.05143270928014
"sim_20",44.2676654182272,2.87367653607412
"sim_21",45.2953807740325,2.75511571672615
"sim_22",41.7073657927591,3.09584819360903
"sim_23",56.7460674157303,3.01517962796696
"sim_24",35.4002496878901,2.97734450193154
"sim_25",33.7123595505618,2.63868327352616
"sim_26",16.338202247191,2.6962395496367
"sim_27",59.5560549313358,3.03071564958242
"sim_28",42.2253433208489,2.85617780361149
"sim_29",78.0410736579276,3.08625879119397
"sim_30",29.7433208489388,2.7234483690145
"sim_31",30.5404494382023,2.72747181835408
"sim_32",66.3871410736579,3.18856895175876
"sim_33",21.3219725343321,2.68246066707615
"sim_34",34.0006242197253,2.77424626698616
"sim_35",17.8421972534332,2.52294190476454
"sim_36",53.9856429463171,3.03332152855452
"sim_37",30.7796504369538,2.67965875119799
"sim_38",87.9062421972535,3.22628075588969
"sim_39",65.5931335830212,3.15761751259441
"sim_40",64.0081148564295,3.06842745371335
"sim_41",55.0343320848939,2.91181098725796
"sim_42",37.127215980025,2.94762935508198
"sim_43",21.8606741573034,2.81504564676886
"sim_44",27.9470661672909,2.93066625363363
"sim_45",35.1122347066167,2.87863206334717
"sim_46",45.2665418227216,2.98695503734638
"sim_47",112.304744069913,3.16613709640246
"sim_48",12.1343320848939,2.48743187847302
"sim_49",42.4171036204744,2.76209660276474
"sim_50",37.7988764044944,3.06298218513798
"sim_51",39.4901373283396,2.9520506947623
"sim_52",37.4077403245943,2.78676573740446
"sim_53",34.6212234706617,3.00471890921339
"sim_54",65.2965043695381,3.15873048300471
"sim_55",21.0123595505618,2.74613756859125
"sim_56",63.9830212234707,2.92194581522427
"sim_57",47.1811485642947,2.93302812620112
"sim_58",15.8601747815231,2.41587643347665
"sim_59",32.5747815230961,2.8599533377625
"sim_60",56.0275905118601,2.99498505189406
"sim_61",55.4511860174782,2.94827516061129
"sim_62",29.4257178526842,2.76733476851747
"sim_63",56.7370786516854,3.03602943860103
"sim_64",57.1665418227217,3.11642079840247
"sim_65",13.852808988764,2.48285460214192
"sim_66",21.3863920099875,2.63171034602599
"sim_67",19.9751560549313,2.38205913371538
"sim_68",35.0931335830212,2.85871621696997
"sim_69",13.4393258426966,2.56298890279449
"sim_70",24.7392009987516,2.73033377016702
"sim_71",45.4751560549313,3.09003432534498
"sim_72",53.7789013732834,2.96069315757297
"sim_73",30.9714107365793,2.60529198619563
"sim_74",40.380024968789,2.90109727596979
"sim_75",83.5931335830213,3.12443858868362
"sim_76",42.881897627965,2.7268155028397
"sim_77",36.0410736579276,3.00720410368538
"sim_78",36.4449438202247,2.82588312286338
"sim_79",74.9882646691635,3.20231064566578
"sim_80",50.0404494382022,2.79638018160327
"sim_81",64.2876404494382,3.00679015769089
"sim_82",87.3887640449439,3.28476410998443
"sim_83",62.7740324594257,3.18039448230681
"sim_84",41.638077403246,2.68838779016147
"sim_85",96.7171036204745,3.26789268745571
"sim_86",52.1,2.87832202053885
"sim_87",28.0294631710362,2.76199972478198
"sim_88",49.3189762796504,3.02907755814292
"sim_89",62.5179775280899,3.0040532420639
"sim_90",9.07066167290886,2.31053746181527
"sim_91",4.66466916354556,1.73201461299239
"sim_92",26.1028714107366,2.75198598810446
"sim_93",27.0373283395755,2.80441019615095
"sim_94",16.5429463171036,2.55919379209488
"sim_95",36.2348314606742,3.0076720970441
"sim_96",50.2358302122347,3.07167913821475
"sim_97",56.7845193508115,2.88334156175506
"sim_98",20.8359550561798,2.79225733859365
"sim_99",18.8044943820225,2.68364374050444
"sim_100",22.2523096129838,2.75697623866861
"sim_101",44.8584269662921,2.96727615327082
"sim_102",60.338202247191,3.15130400798678
"sim_103",92.2223470661674,3.25363530155135
"sim_104",57.8538077403246,3.036472390176
"sim_105",45.4258426966292,2.92655794242269
"sim_106",23.3058676654182,2.74758578142392
"sim_107",30.4845193508115,2.7141280147878
"sim_108",28.7122347066167,2.8228649347815
"sim_109",84.3101123595506,3.15840821592985
"sim_110",48.7395755305867,3.09520238807972
"sim_111",53.6204744069913,2.8220425884612
"sim_112",14.1627965043695,2.62283269958625
"sim_113",10.8950062421973,2.33878054803125
"sim_114",59.1886392009988,3.02688298776094
"sim_115",9.49575530586767,2.48305909298096
"sim_116",37.0598002496879,3.06471938517595
"sim_117",43.503620474407,2.88961399434596
"sim_118",43.001747815231,2.95580509591353
"sim_119",84.8519350811486,3.25020316747498
"sim_120",46.6977528089888,3.02606064144064
"sim_121",6.46953807740325,2.18645049002896
"sim_122",48.6842696629214,3.15982187751337
"sim_123",43.3808988764045,2.79516826042479
"sim_124",49.8478152309613,2.81825363606082
"sim_125",39.6530586766542,2.91508561368579
"sim_126",55.223595505618,3.17994762194787
"sim_127",31.7729088639201,2.97798903608126
"sim_128",52.2496878901373,3.1363674592868
"sim_129",39.3687890137328,2.89150787355473
"sim_130",30.8051186017478,2.84935080150904
"sim_131",42.0305867665418,2.93945488563003
"sim_132",40.7796504369538,2.5490459113843
"sim_133",46.6741573033708,2.91508561368579
"sim_134",33.6384519350811,2.92378256676256
"sim_135",87.0706616729088,3.10638453562847
"sim_136",33.3033707865169,2.88483319893725
"sim_137",40.2377028714107,3.09105561683565
"sim_138",29.9425717852684,2.86276079930934
"sim_139",57.2920099875156,3.06638911960031
"sim_140",45.441822721598,2.92800496127252
"sim_141",71.5605493133583,2.76841445905821
"sim_142",26.7451935081149,2.8581244588049
"sim_143",32.091011235955,2.82544952292353
"sim_144",39.523595505618,2.95751989157211
"sim_145",82.4224719101123,3.10729811796654
"sim_146",53.5786516853933,3.15604634336236
"sim_147",16.8494382022472,2.69225456033025
"sim_148",25.2584269662921,2.70550668497691
"sim_149",39.1230961298377,2.83943913201912
"sim_150",100.926966292135,3.30483536415284
"sim_151",54.3370786516854,3.14205800564636
"sim_152",11.5056179775281,2.51613339825749
"sim_153",60.9863920099875,2.84358199447922
"sim_154",20.0579275905119,2.70085475714136
"sim_155",34.9583021223471,2.75729977712306
"sim_156",45.8406991260924,2.93889521335167
"sim_157",36.2302122347067,2.82592031151692
"sim_158",12.5223470661673,2.52595454717773
"sim_159",46.4171036204744,3.08568860893054
"sim_160",47.5137328339576,3.05418304315651
"sim_161",26.5953807740325,2.77411670938569
"sim_162",69.4961298377029,2.90621764006592
"sim_163",29.9002496878902,2.37182519715061
"sim_164",48.9848938826467,3.0124967597042
"sim_165",21.4133583021223,2.61632960144336
"sim_166",52.2766541822721,3.1324686032313
"sim_167",27.5966292134832,2.60373259832825
"sim_168",43.9605493133583,2.65573761099229
"sim_169",21.1287141073658,2.63577745446184
"sim_170",27.8612983770287,2.65712487897891
"sim_171",55.4786516853933,2.72983241954198
"sim_172",42.4449438202247,2.86843021266912
"sim_173",25.980024968789,2.69649562247755
"sim_174",55.8887640449438,3.1232014678911
"sim_175",38.4305867665418,2.98680931106252
"sim_176",33.0292134831461,2.80347503791124
"sim_177",97.3134831460674,3.38709540354901
"sim_178",46.005493133583,3.07557799427025
"sim_179",38.2058676654182,2.87064591605088
"sim_180",30.1568039950062,2.87057581303289
"sim_181",67.69088639201,3.12869306908029
"sim_182",48.8200998751561,3.03786491875973
"sim_183",50.1118601747815,3.12491753492928
