"","variance","entropy"
"empirical",10.9748484848485,1.94669795736378
"sim_1",10.0833146696529,2.19600247270459
"sim_2",32.1796192609183,2.40379256601526
"sim_3",2.25195968645017,1.63108951490071
"sim_4",32.4351623740201,2.71430168475659
"sim_5",41.0530795072788,2.64377015835117
"sim_6",21.9787234042553,2.43562555992079
"sim_7",31.8895856662934,2.8169876344576
"sim_8",26.5334826427771,2.43788451159441
"sim_9",23.9959686450168,2.47751771568173
"sim_10",32.9849944008959,2.72901108825685
"sim_11",28.7641657334826,1.83262664496006
"sim_12",31.4568868980963,2.57335755590387
"sim_13",6.19776035834267,1.75541313891464
"sim_14",24.778947368421,2.71168614846681
"sim_15",17.0488241881299,2.51512165954632
"sim_16",36.4810750279955,2.74666033037245
"sim_17",36.0683090705487,2.62139434879181
"sim_18",33.8987681970885,2.27547023214758
"sim_19",28.1545352743561,2.30010455720172
"sim_20",11.1119820828668,2.246250987565
"sim_21",10.9413213885778,2.37230668905669
"sim_22",6.06159014557671,2.15981290237771
"sim_23",16.8651735722284,2.35820921663198
"sim_24",35.9737961926092,2.47568334897643
"sim_25",16.654647256439,2.55385382894024
"sim_26",32.4138857782754,2.281108698303
"sim_27",14.0105263157895,2.22448163039495
"sim_28",20.4098544232923,1.80627326777153
"sim_29",26.318477043673,2.73078262075884
"sim_30",36.2615901455767,2.54787381851368
"sim_31",59.301679731243,2.6428977383887
"sim_32",55.4987681970884,2.66413943254216
"sim_33",12.3926091825308,2.53554132910662
"sim_34",6.80559910414334,1.87507618268892
"sim_35",2.91646136618141,1.63584891338005
"sim_36",7.8461366181411,1.9784090929645
"sim_37",30.3881298992161,2.41739579115077
"sim_38",21.8895856662934,2.61681607607743
"sim_39",27.0062709966405,2.34950146835105
"sim_40",4.20111982082866,1.92326602978565
"sim_41",11.6633818589026,2.13770185014996
"sim_42",22.4035834266517,2.6104311209387
"sim_43",21.1668533034715,2.68056624759343
"sim_44",23.9321388577828,2.62520856188054
"sim_45",7.31019036954088,1.97912718936644
"sim_46",11.6804031354983,2.39423263517262
"sim_47",5.88174692049272,2.01986537308114
"sim_48",11.3594624860022,2.46011832992379
"sim_49",27.5632698768197,2.48761131326257
"sim_50",3.23225083986562,1.63063847787292
"sim_51",34.5072788353864,2.77479150138803
"sim_52",27.7036954087347,2.67412081065356
"sim_53",24.1484882418813,2.64336403943952
"sim_54",36.1440089585667,2.80666632381006
"sim_55",3.56707726763717,1.74502361451246
"sim_56",14.5930571108622,1.97085839276921
"sim_57",12.9782754759239,2.53216406962088
"sim_58",3.07681970884658,1.93156058230902
"sim_59",14.7363941769317,2.25230696085849
"sim_60",4.98723404255319,1.88629427421656
"sim_61",4.47189249720045,2.04956775127489
"sim_62",3.80447928331466,1.94440655028937
"sim_63",22.7935050391937,2.44262482941775
"sim_64",25.006718924972,2.48072281847367
"sim_65",15.1023516237402,2.51111899773274
"sim_66",22.8696528555431,2.58387213674771
"sim_67",19.2974244120941,1.92538593340494
"sim_68",21.5066069428891,2.5280981708084
"sim_69",13.0421052631579,2.41941483867638
"sim_70",19.9713325867861,2.21336774968278
"sim_71",18.4340425531915,2.63305441675677
"sim_72",17.4718924972005,2.30605410947034
"sim_73",54.7552071668533,3.02533645520825
"sim_74",11.1079507278835,2.24107928236419
"sim_75",35.0844344904815,2.40959922302538
"sim_76",8.51914893617022,2.26842112733649
"sim_77",5.1404255319149,2.04839039708356
"sim_78",15.260470324748,2.44984280745537
"sim_79",8.76103023516237,2.0313279185962
"sim_80",44.4994400895856,2.39744021403503
"sim_81",24.0044792833147,2.48601193745437
"sim_82",27.2736842105263,2.72964292475809
"sim_83",21.9854423292273,2.38120423148537
"sim_84",5.76103023516237,2.10263028736334
"sim_85",27.251287793953,2.50197495004844
"sim_86",18.1415453527435,2.13949623248339
"sim_87",39.1034714445688,2.76398836875129
"sim_88",21.742889137738,2.2091776541458
"sim_89",4.31511758118701,1.96645447566532
"sim_90",16.711758118701,2.12631497178694
"sim_91",14.0094064949608,2.42353701982495
"sim_92",20.9036954087346,2.24470975787504
"sim_93",14.1753639417693,2.37204325097273
"sim_94",5.67256438969765,2.0141123432994
"sim_95",14.6860022396416,2.48207818761988
"sim_96",14.1343784994401,2.38642682176966
"sim_97",38.746248600224,2.53282630327797
"sim_98",25.7216125419933,2.64684537906672
"sim_99",29.8716685330347,2.42131672187883
"sim_100",3.36326987681971,1.81042959778966
"sim_101",6.84927211646137,2.15424488308163
"sim_102",16.3531914893617,2.4100536731243
