"i","asc1","desc1","dem1","p"
1,15.7781423402485,7.01018595532514,1.00628493935801,-12484.8143066046
2,16.4214407153377,7.47229705026273,1.59523519268259,-11922.7842934023
3,16.8369794263454,9.07142683278669,1.83933444018499,-11659.4779696681
4,16.8133073814108,19.5501962452837,8.87278095562965,-9870.59398045093
5,17.3819383642997,19.7124273009078,11.7508029178719,-9673.08276358745
6,18.2328717933113,19.8554200276678,11.7663211978592,-9647.49760854656
7,18.2239708460822,19.8517696190799,11.7252982630134,-9647.32839678036
8,18.2391417782419,19.8547289757983,11.7582856276226,-9647.00464881732
9,18.1972854434384,19.9535524494051,11.7519436690095,-9645.59729097683
10,18.2103376900973,19.9466309510501,11.7553446291615,-9645.63774782397
11,18.1553996907276,19.9671604117519,11.7294282998063,-9646.72389916227
12,18.2748180531177,19.7596426585181,11.6946968476199,-9648.94913503223
13,18.2135791701961,19.7314454081891,11.7758068107737,-9648.55103235609
14,18.1864417550268,19.7338107670615,11.8021889179258,-9648.67328971736
15,18.1615270940361,19.7765779711729,11.8217171071168,-9649.21056786284
16,18.0741429011604,19.964773260984,11.7940755954115,-9646.58246094121
17,18.1175376736488,19.9488857013904,11.8059918657566,-9646.13282982842
18,18.0963872574451,19.9954137510799,11.7795028051987,-9646.08907616248
19,18.0364960153615,19.9653442845639,11.8496903643537,-9647.13039107372
20,17.931196340363,19.9453275189612,11.8659386696819,-9647.98525621423
21,17.9655718360235,19.9032705627521,11.8755548880102,-9647.63652017172
22,17.9685129035997,19.9612737361091,11.8617347445183,-9647.23219856648
23,17.9804925437384,19.949855625418,11.8759662027413,-9647.44008907564
24,17.9278664181032,19.9658310037222,11.8888511397604,-9647.79369299915
25,17.831103465731,19.9257137685664,11.9090931662597,-9649.35965822814
26,17.9330912010993,19.842925961305,11.893526000235,-9648.57769436414
27,17.9982371391902,19.6989066919955,11.9064157631875,-9649.19643118074
28,17.9869416605969,19.689934337358,11.9017055532965,-9649.5694788888
29,17.9714907514212,19.7961065931487,11.8964713389591,-9648.43730832904
30,18.0173598301924,19.7528234868345,11.9044311948297,-9648.76368400289
31,17.9821374087898,19.7942364049902,11.9139647081032,-9648.48004971278
32,17.944591614969,19.7323399233862,11.9108065831056,-9649.47734482594
33,17.9524675935152,19.8871437201861,11.8797375909854,-9647.96013723861
34,17.9549405778442,19.9320235912313,11.8841669795479,-9647.53281959166
35,17.9679630802628,19.9165766516287,11.8806962886028,-9647.47738295949
36,17.9387200926708,19.9839512423787,11.8229354342352,-9648.54594403388
37,18.0133617326686,19.9978654832723,11.7709353651833,-9648.25785491586
38,18.0837784923682,19.9916353206981,11.763774347651,-9646.86169716623
39,18.076687031917,19.9484093328182,11.7830369442248,-9647.07885973085
40,18.1552377753561,19.8883277677641,11.7891907237948,-9646.48184524423
41,18.1154424353173,19.9081716930204,11.8206373178273,-9646.75062579253
42,17.9921151105113,19.9811651666099,11.8327485924958,-9647.08095316722
43,17.9930234089739,19.9294532324335,11.8671735231186,-9647.17653705648
44,17.9420250386985,19.9826846938482,11.8667631351719,-9647.42569793515
45,17.975465536868,19.9717023153206,11.8138771549124,-9648.11781588221
46,18.0502856433017,19.9265895414721,11.8299692901588,-9646.76391460117
47,18.0955715427055,19.8840318360452,11.8132071872765,-9646.89639493107
48,18.085015788057,19.9779661009338,11.8037481666545,-9646.06567777842
49,18.1070990977689,19.9820639425598,11.7635827333577,-9646.48584658912
50,18.1251209147827,19.9527343727823,11.7695051728795,-9646.38207932409
51,18.1737420232613,19.9771468202464,11.6895874799052,-9647.55514163147
52,18.2423673443854,19.9359863652423,11.6862902002853,-9646.73822581475
53,18.3276039963409,19.8146720938775,11.6965660497126,-9647.41124919962
54,18.3121753098196,19.9280435861427,11.6731513650567,-9645.89694975396
55,18.3650439691978,19.9652727154403,11.6452526137814,-9645.13697620077
56,18.345693904745,19.9149705423418,11.6660230983275,-9645.83120337413
57,18.3773516225873,19.9247525567512,11.6210296814557,-9646.27234431596
58,18.344220009903,19.8843184194183,11.6607641928111,-9646.47122383353
59,18.3688804553589,19.8143368221368,11.6329161800658,-9648.11419573565
60,18.4150340965194,19.9432213985284,11.6277975846295,-9645.35228173101
61,18.4197643625777,19.9476478586132,11.6286223720974,-9645.29755553215
62,18.4003963654106,19.886414155707,11.6051066429973,-9647.04303533245
63,18.3762063917072,19.9951430581668,11.6111533348368,-9645.34660551392
64,18.381286871773,19.9939151351964,11.6440625055064,-9644.55698809066
65,18.3915589285543,19.993720198358,11.6354541689955,-9644.56598440076
66,18.4112632147122,19.9200921049158,11.6321043866029,-9645.73767868009
67,18.4009694809451,19.9978205717368,11.5747935988716,-9646.02735815956
68,18.3999807973833,19.9834171256232,11.6156877924464,-9644.99205544241
69,18.4450647968491,19.9673876857506,11.563233739223,-9646.03585135166
70,18.5017956383757,19.848883420073,11.5340346656928,-9648.19322368121
71,18.5491896779877,19.9575640415483,11.5088108398246,-9646.02139710128
72,18.5862375590955,19.9301823201085,11.5089207461433,-9646.17046093778
73,18.5400669730792,19.9336872403051,11.5053254058076,-9646.76245527302
74,18.5553252697189,19.9937232343806,11.4827101852477,-9646.08737928494
75,18.5531134323622,19.9723850526641,11.521970603184,-9645.32945979456
76,18.5437558090273,19.9621793600492,11.5071046084458,-9646.08090613299
77,18.5323673339232,19.9767350336357,11.5616626019581,-9645.22752161971
78,18.5279860602996,19.9295741307993,11.5356818139418,-9646.1475955209
