"i","asc1","desc1","pol1","dem1","p"
1,0.614482064580983,0.28141712442306,0.92255909344508,0.352281940184962,-1401.76802982662
2,0.343059629808141,0.271244990417803,0.78743219949046,0.252853142176518,-1371.70858219556
3,0.225519008247224,0.159772202846902,0.936119864279182,0.263547659379827,-1363.16080047959
4,0.209108812264031,0.289771274822847,0.932213267082963,0.304043256190127,-1361.22387278176
5,0.175977912243545,0.250286949523568,0.876150243687127,0.29832216819996,-1358.11494424973
6,0.156815285480916,0.200392819478376,0.864270761841718,0.429908234593832,-1358.8733949692
7,0.157053186059003,0.225435572543344,0.781559295425179,0.289710166171845,-1358.65644332117
8,0.155458965546476,0.192756113283959,0.919318876659429,0.343808973492651,-1357.74191157889
9,0.198156486679956,0.254749605927839,0.813428399933778,0.332675518824169,-1358.29897348266
10,0.118999282496414,0.232008922958374,0.901545547221237,0.329278181511872,-1358.04470207761
11,0.185815825931961,0.232125251713237,0.805820546437716,0.322778950738906,-1357.63992291226
12,0.0854374858495267,0.237483501334425,0.769686292693072,0.409538353853112,-1361.81394221185
13,0.169393529583085,0.276202518644176,0.767025939152957,0.417534641575285,-1360.51932366481
14,0.167407522320422,0.174404140392431,0.873350245179544,0.356126222030679,-1357.91768137803
15,0.148577271209596,0.186882973889471,0.915333592069677,0.331484308208431,-1357.99698490438
16,0.188510767364695,0.22246285734117,0.804509315578704,0.35372224400211,-1357.52468070138
17,0.134668846891448,0.208571096030957,0.813181251094009,0.324328405819119,-1357.49589437177
18,0.128566248120187,0.262175206282191,0.829801185782726,0.283851307809736,-1359.35677456504
19,0.145809438081368,0.243054948182273,0.919281907209624,0.307584187724007,-1358.1020192237
20,0.128426076242282,0.264660969209958,0.909225782329572,0.38950020588819,-1358.73954882954
21,0.153048888303599,0.214393490832051,0.970553065751326,0.327776977342922,-1358.70968913425
22,0.183472587384727,0.231328916736116,0.904537925109145,0.327756055375708,-1357.58868580694
23,0.162359337511024,0.228995760707803,0.961988105553064,0.343965981788846,-1358.38861577188
24,0.129492914694588,0.238309774182007,0.894115388563448,0.349116199584591,-1357.45059659526
25,0.176119810391572,0.199456287248896,0.915393861312279,0.332638607000473,-1357.66783957703
26,0.210729905648725,0.218081764296746,0.870469363999058,0.353845933165493,-1358.04374987192
27,0.19994330363582,0.203910704914113,0.894999369114295,0.317848594200134,-1358.03023228907
28,0.131114533118332,0.261170049579361,0.896644166917955,0.359350358110059,-1357.92842050464
29,0.124195820973032,0.180580903868366,0.834142520977387,0.330456881638136,-1358.49881990079
30,0.141336672945382,0.304341132830264,0.840942598877879,0.354084113346026,-1359.24496862206
31,0.171320411520036,0.173983905964812,0.869828479359661,0.358151375974682,-1357.95884941283
32,0.167374715406018,0.264057264430506,0.795983377564937,0.378101635266651,-1358.30576684499
33,0.149225361914577,0.26333803431109,0.816544645885244,0.357810383481763,-1357.61594896984
34,0.173805321463803,0.205849784085687,0.914340808735817,0.344346402334708,-1357.48355417354
35,0.159573757301783,0.231865196368174,0.797659407482219,0.29273970482846,-1358.24929648138
36,0.173684488837083,0.185115048766401,0.949086816241386,0.309888991679132,-1359.07012326232
37,0.151758933864842,0.242488143049945,0.924797710383366,0.286659046323066,-1358.89730214563
