"i","asc1","desc1","pol1","dem1","p"
1,0.359790060262304,0.231666090964607,0.077409790650002,0.316562256425779,-202.680479048373
2,0.609119855378663,0.365680556473565,0.0405418291738653,0.499549439811115,-202.127708193264
3,0.625984063883221,0.316894805582056,0.0641557246829765,0.385892950191379,-201.09941975096
4,0.625633902623953,0.285050037353749,0.0463006544105096,0.384766880916422,-200.987982072201
5,0.591732839133718,0.656086252189815,0.101342341982044,0.291974595323549,-204.867484490754
6,0.374604593042412,0.174437801705315,0.12348362902401,0.333777091234543,-204.248278851384
7,0.403985014632096,0.132278904437661,0.152929474870066,0.326274030434853,-205.926466458625
8,0.517805166594104,0.16480504716589,0.0686732464722574,0.35659247464162,-202.412545627004
9,0.433311410860372,0.495076575737844,0.0980769932489917,0.375338291654452,-202.696871325841
10,0.448749633154265,0.528889847850197,0.105584187754347,0.390669817565226,-203.179535746915
11,0.420665943441598,0.309102631730239,0.087972540654933,0.356721286074796,-201.590140577666
12,0.646912894648297,0.253464663163961,0.140287503482237,0.360404269307978,-202.554686865662
13,0.553106119575671,0.373562359128148,0.131563273538922,0.269066834640186,-202.231630846826
14,0.368070819278179,0.300791587677326,0.195161387589617,0.118383827324706,-207.193796826877
15,0.401676796860282,0.641670879135181,0.259944091116904,0.443935540974983,-207.313109708259
16,0.484416164985832,0.469017643534805,0.0468394394737742,0.447779418125802,-202.43777179363
17,0.699447157997364,0.204194271669655,0.104137555508916,0.393062725839989,-202.655875566594
18,0.836379619213186,0.409311021876453,0.083464668055331,0.333787637107131,-203.332592476821
19,0.896390060203618,0.206864358020307,0.0909161548964856,0.31494199137095,-203.948642843943
20,0.395240290781754,0.434362952267492,0.101883948433588,0.357553250201691,-202.403644782023
21,0.642174726879987,0.272202999840578,0.0672428674298231,0.339973261444771,-201.098219202065
22,0.503347174048147,0.264218828864035,0.051493100403975,0.428613081122312,-201.339751412645
23,0.679155235880744,0.305159005978867,0.0951566397493213,0.395772343958535,-201.822413662615
24,0.529412534329542,0.2030633703458,0.0376267070147293,0.564891525170908,-203.348314068583
25,0.696860118777924,0.23459844818589,0.0362562844194316,0.432550642019835,-201.715674917523
26,0.673922447110013,0.244626555857598,0.0364408064847785,0.236496854132642,-201.965407363089
27,0.580384028697804,0.227313544671892,0.0726304376605508,0.324246973245149,-201.28988698571
28,0.553566334269987,0.454792139584609,0.0352498010531778,0.42763109765242,-202.133896683082
29,0.677262520735308,0.285221317781546,0.0546816521491976,0.306160544671937,-201.191384188875
30,0.532209703545715,0.242528489442326,0.130742992148819,0.360852121004559,-202.172999736255
31,0.496353260098995,0.415613981925034,0.0843453602838085,0.333707591147817,-201.498021068038
32,0.413562089618507,0.279064790451068,0.0267465565366405,0.300967158598202,-201.845145980315
33,0.555543412215525,0.25304051964351,0.0874713005089705,0.375325445597404,-201.336590868063
34,0.416079676335945,0.332633685256963,0.0580605317618571,0.306930663166529,-201.376713377363
