"i","asc1","desc1","dem1","p"
1,8.01141638407364,7.25146701926989,2.02051679810881,-177.264005814383
2,7.55367042136544,3.85301877972362,5.11659697161427,-171.111361575874
3,6.39486477284962,2.16971393242656,2.60601865288242,-168.280270739737
4,2.72768249822119,6.0789525230526,4.27371972028537,-166.103950629801
5,2.21785993679896,5.74725490469663,4.22772455562277,-165.339259714838
6,1.6897476032982,2.79512736700653,3.9514953610245,-164.281763493557
7,3.55256207023285,2.42681525588213,4.43407740533696,-165.256910674853
8,2.12912865347698,2.57844232545412,3.20209024982871,-163.943407071177
9,2.23986268245153,2.8872383084259,3.2639144451485,-163.579084686723
10,3.35474713875717,4.57141579767866,3.09643021222548,-164.627005015128
11,2.82347137381097,4.59144062023787,2.49718220668258,-164.792668526669
12,3.63674449048092,4.39833288394092,2.9032938069014,-164.887210516826
13,3.59369126463396,3.83136570254518,4.03045902525095,-164.457413697535
14,1.45533192309638,5.87060356732635,2.89955427039435,-165.339234222191
15,3.13564629426425,3.91174021932474,4.29709484249374,-164.252623392661
16,2.35445173985524,3.65764916302814,4.52332145681625,-164.004345709617
17,2.30003917085223,2.30431609518072,4.587877932545,-164.900981034521
18,2.65918400006584,4.83208478531978,4.77663718423256,-165.137789210251
19,2.30477782010454,2.63329748400664,3.45188415659042,-163.75408150465
20,2.80766321415374,2.440891354449,2.95493089341434,-164.262492927567
21,2.86656552994916,2.91043600031352,2.59232756685341,-164.181979489833
22,2.73983229998791,2.22330265735453,3.57446882805495,-164.458537529598
23,2.21327042144804,5.2505664107035,3.83066136927052,-164.567842332993
24,2.34063647061867,4.26175980792558,1.98971862533769,-165.503747707168
25,2.93492886985932,4.21777706440716,2.56048350992321,-164.473487350938
26,1.70913164949325,2.9562865660185,4.24825657648009,-164.311144370966
27,1.97586522203842,5.00281177779045,2.67055410356236,-164.678817954685
28,2.24235332174199,1.96095967145022,4.41939687100214,-165.583668612448
29,2.49724278202253,3.53356708359144,3.40587349608516,-163.390197615834
30,1.96767766889157,3.85073684208266,3.33401808678148,-163.537396928772
31,1.84354555367274,3.78640420973472,3.42996303521092,-163.591245260646
32,1.85794685588,4.54227144602857,4.12244221641052,-164.164897450849
33,2.72316913672505,3.62423291901298,5.01806828731972,-164.676224055987
34,2.09057968271013,3.72111823821364,2.52293583986651,-164.105211993268
35,3.2422874735167,3.22904364105238,3.57818626289557,-163.798747406849
36,4.00163517208849,3.27951179279523,4.38157188173685,-165.11136819086
37,1.1696469117057,5.81615735727871,2.65559018476236,-165.785737808886
38,2.49720412228335,2.99510830545375,3.43729668858763,-163.460775161069
39,1.80344649954778,2.5315564165129,3.64239443818409,-164.311098206469
40,2.57739318712693,3.38376146063717,3.63729701473679,-163.413545553726
41,2.06379200649526,3.04606066781605,2.41354122806954,-164.412188354996
42,3.59911468779747,2.83763902306134,5.16966514720522,-165.73781336931
43,2.06474410967049,4.38601254995489,4.6739047070773,-164.515683777888
44,3.26548142483774,4.11214408439161,3.76379772823245,-164.154228684635
45,1.95459505505245,5.39157321185382,2.94117566595289,-164.775640203475
46,2.16810929225142,3.16706313749352,2.24653873244736,-164.649518488108
47,2.28789396010655,3.99004559491279,4.73441017234202,-164.352235188073
