"family","genus","sp","species","haploid"
"Polypodiaceae","Polypodium","interjectum","Polypodium_interjectum",111
"Dryopteridaceae","Polystichum","lonchitis","Polystichum_lonchitis",41
"Aspleniaceae","Asplenium","cuneifolium","Asplenium_cuneifolium",36
"Osmundaceae","Osmunda","regalis","Osmunda_regalis",22
"Osmundaceae","Osmunda","regalis","Osmunda_regalis",22
"Osmundaceae","Osmunda","regalis","Osmunda_regalis",22
"Osmundaceae","Osmunda","regalis","Osmunda_regalis",22
"Osmundaceae","Osmunda","regalis","Osmunda_regalis",22
"Osmundaceae","Osmunda","regalis","Osmunda_regalis",22
"Osmundaceae","Osmunda","regalis","Osmunda_regalis",22
"Osmundaceae","Osmunda","regalis","Osmunda_regalis",22
"Osmundaceae","Osmunda","regalis","Osmunda_regalis",22
"Osmundaceae","Osmunda","regalis","Osmunda_regalis",22
"Osmundaceae","Osmunda","regalis","Osmunda_regalis",22
"Osmundaceae","Osmundastrum","cinnamomea","Osmundastrum_cinnamomea",22
"Osmundaceae","Osmundastrum","cinnamoneum","Osmundastrum_cinnamoneum",22
"Psilotaceae","Psilotum","nudum","Psilotum_nudum",104
"Psilotaceae","Psilotum","nudum","Psilotum_nudum",52
"Psilotaceae","Psilotum","nudum","Psilotum_nudum",104
"Psilotaceae","Psilotum","nudum","Psilotum_nudum",104
"Psilotaceae","Psilotum","nudum","Psilotum_nudum",52
"Psilotaceae","Psilotum","nudum","Psilotum_nudum",104
"Psilotaceae","Psilotum","nudum","Psilotum_nudum",156
"Psilotaceae","Psilotum","nudum","Psilotum_nudum",52
"Psilotaceae","Psilotum","nudum","Psilotum_nudum",106
"Cyatheaceae","Cyathea","colensoi (Hook.f.) Domin","Cyathea_colensoi (hook.f.) domin",69
"Cyatheaceae","Cyathea","dealbata (G.Forst.) Sw.","Cyathea_dealbata (g.forst.) sw.",72
"Cyatheaceae","Cyathea","dealbata (G.Forst.) Sw.","Cyathea_dealbata (g.forst.) sw.",69
"Cyatheaceae","Cyathea","medullaris (G.Forst.) Sw.","Cyathea_medullaris (g.forst.) sw.",69
"Cyatheaceae","Cyathea","smithii Hook.f.","Cyathea_smithii hook.f.",69
"Dicksoniaceae","Dicksonia","fibrosa Colenso","Dicksonia_fibrosa colenso",65
"Dicksoniaceae","Dicksonia","lanata Colenso","Dicksonia_lanata colenso",65
"Dicksoniaceae","Dicksonia","squarrosa (G.Forst.) Sw.","Dicksonia_squarrosa (g.forst.) sw.",65
"Loxsomataceae","Loxsoma","cunninghamii R.Br. ex A.Cunn.","Loxsoma_cunninghamii r.br. ex a.cunn.",70
"Loxsomataceae","Loxsoma","cunninghamii R.Br. ex A.Cunn.","Loxsoma_cunninghamii r.br. ex a.cunn.",71
"Loxsomataceae","Loxsoma","cunninghamii R.Br. ex A.Cunn.","Loxsoma_cunninghamii r.br. ex a.cunn.",72
"Loxsomataceae","Loxsoma","cunninghamii R.Br. ex A.Cunn.","Loxsoma_cunninghamii r.br. ex a.cunn.",73
"Loxsomataceae","Loxsoma","cunninghamii R.Br. ex A.Cunn.","Loxsoma_cunninghamii r.br. ex a.cunn.",74
"Loxsomataceae","Loxsoma","cunninghamii R.Br. ex A.Cunn.","Loxsoma_cunninghamii r.br. ex a.cunn.",75
"Loxsomataceae","Loxsoma","cunninghamii R.Br. ex A.Cunn.","Loxsoma_cunninghamii r.br. ex a.cunn.",47
"Loxsomataceae","Loxsoma","cunninghamii R.Br. ex A.Cunn.","Loxsoma_cunninghamii r.br. ex a.cunn.",50
"Gleicheniaceae","Dicranopteris","linearis (Burm.f.) Underw.","Dicranopteris_linearis (burm.f.) underw.",80
"Gleicheniaceae","Gleichenia","dicarpa R.Br.","Gleichenia_dicarpa r.br.",20
"Gleicheniaceae","Gleichenia","microphylla R.Br.","Gleichenia_microphylla r.br.",20
"Gleicheniaceae","Sticherus","cunninghamii (Hook.) Ching","Sticherus_cunninghamii (hook.) ching",34
"Gleicheniaceae","Sticherus","flabellatus (R.Br.) H.St.John","Sticherus_flabellatus (r.br.) h.st.john",34
"Hymenophyllaceae","Hymenophyllum","armstrongii (Baker) Kirk","Hymenophyllum_armstrongii (baker) kirk",13
"Hymenophyllaceae","Hymenophyllum","atrovirens Colenso","Hymenophyllum_atrovirens colenso",36
"Hymenophyllaceae","Hymenophyllum","bivalve (G.Forst.) Sw.","Hymenophyllum_bivalve (g.forst.) sw.",22
"Hymenophyllaceae","Hymenophyllum","demissum (G.Forst.) Sw.","Hymenophyllum_demissum (g.forst.) sw.",36
"Hymenophyllaceae","Hymenophyllum","dilatatum (G.Forst.) Sw.","Hymenophyllum_dilatatum (g.forst.) sw.",36
"Hymenophyllaceae","Hymenophyllum","ferrugineum Colla","Hymenophyllum_ferrugineum colla",36
"Hymenophyllaceae","Hymenophyllum","flabellatum Labill.","Hymenophyllum_flabellatum labill.",36
"Hymenophyllaceae","Hymenophyllum","flexuosum A.Cunn.","Hymenophyllum_flexuosum a.cunn.",36
"Hymenophyllaceae","Hymenophyllum","lyallii Hook.f.","Hymenophyllum_lyallii hook.f.",36
"Hymenophyllaceae","Hymenophyllum","malingii (Hook.) Mett.","Hymenophyllum_malingii (hook.) mett.",36
"Hymenophyllaceae","Hymenophyllum","minimum A.Rich.","Hymenophyllum_minimum a.rich.",26
"Hymenophyllaceae","Hymenophyllum","multifidum (G.Forst.) Sw.","Hymenophyllum_multifidum (g.forst.) sw.",26
"Hymenophyllaceae","Hymenophyllum","peltatum (Poir.) Desv.","Hymenophyllum_peltatum (poir.) desv.",11
"Hymenophyllaceae","Hymenophyllum","pulcherrimum Colenso","Hymenophyllum_pulcherrimum colenso",36
"Hymenophyllaceae","Hymenophyllum","rarum R.Br.","Hymenophyllum_rarum r.br.",36
"Hymenophyllaceae","Hymenophyllum","revolutum Colenso","Hymenophyllum_revolutum colenso",36
"Hymenophyllaceae","Hymenophyllum","rufescens Kirk","Hymenophyllum_rufescens kirk",36
"Hymenophyllaceae","Hymenophyllum","sanguinolentum (G.Forst.) Sw.","Hymenophyllum_sanguinolentum (g.forst.) sw.",34
"Hymenophyllaceae","Hymenophyllum","sanguinolentum (G.Forst.) Sw.","Hymenophyllum_sanguinolentum (g.forst.) sw.",36
"Hymenophyllaceae","Hymenophyllum","sanguinolentum (G.Forst.) Sw.","Hymenophyllum_sanguinolentum (g.forst.) sw.",72
"Hymenophyllaceae","Hymenophyllum","sanguinolentum (G.Forst.) Sw.","Hymenophyllum_sanguinolentum (g.forst.) sw.",68
"Hymenophyllaceae","Hymenophyllum","sanguinolentum (G.Forst.) Sw.","Hymenophyllum_sanguinolentum (g.forst.) sw.",66
"Hymenophyllaceae","Hymenophyllum","sanguinolentum (G.Forst.) Sw.","Hymenophyllum_sanguinolentum (g.forst.) sw.",67
"Hymenophyllaceae","Hymenophyllum","sanguinolentum (G.Forst.) Sw.","Hymenophyllum_sanguinolentum (g.forst.) sw.",68
"Hymenophyllaceae","Hymenophyllum","sanguinolentum (G.Forst.) Sw.","Hymenophyllum_sanguinolentum (g.forst.) sw.",69
"Hymenophyllaceae","Hymenophyllum","sanguinolentum (G.Forst.) Sw.","Hymenophyllum_sanguinolentum (g.forst.) sw.",70
"Hymenophyllaceae","Hymenophyllum","sanguinolentum (G.Forst.) Sw.  villosum Colenso","Hymenophyllum_sanguinolentum (g.forst.) sw.  villosum colenso",51
"Hymenophyllaceae","Hymenophyllum","scabrum A.Rich.","Hymenophyllum_scabrum a.rich.",36
"Hymenophyllaceae","Hymenophyllum","villosum Colenso","Hymenophyllum_villosum colenso",36
"Hymenophyllaceae","Hymenophyllum","villosum Colenso","Hymenophyllum_villosum colenso",34
"Hymenophyllaceae","Trichomanes","colensoi Hook.f. in Hook.","Trichomanes_colensoi hook.f. in hook.",36
"Hymenophyllaceae","Cardiomanes","reniforme G.Forst.","Cardiomanes_reniforme g.forst.",36
"Hymenophyllaceae","Polyphlebium","venosum R.Br.","Polyphlebium_venosum r.br.",36
"Isoëtaceae","Isoetes","alpina Kirk","Isoetes_alpina kirk",11
"Isoëtaceae","Isoetes","kirkii A.Braun","Isoetes_kirkii a.braun",11
"Lycopodiaceae","Lycopodiella","cernua (L.) Pic.Serm.","Lycopodiella_cernua (l.) pic.serm.",100
"Lycopodiaceae","Lycopodiella","lateralis (R.Br.) B.llg.","Lycopodiella_lateralis (r.br.) b.llg.",61
"Lycopodiaceae","Diphasium","scariosum G.Forst.","Diphasium_scariosum g.forst.",30
"Marattiaceae","Ptisana","salicina Sm. in Rees","Ptisana_salicina sm. in rees",39
"Ophioglossaceae","Botrychium","australe R.Br.","Botrychium_australe r.br.",45
"Ophioglossaceae","Botrychium","biforme Colenso","Botrychium_biforme colenso",45
"Ophioglossaceae","Ophioglossum","coriaceum A.Cunn.","Ophioglossum_coriaceum a.cunn.",120
"Ophioglossaceae","Ophioglossum","coriaceum A.Cunn.","Ophioglossum_coriaceum a.cunn.",360
"Ophioglossaceae","Ophioglossum","coriaceum A.Cunn.","Ophioglossum_coriaceum a.cunn.",350
"Osmundaceae","Leptopteris","intermedia (Andr) Brownsey (hymenophylloides (A.Rich.) C.Presl  superba (Colenso) C.Presl)","Leptopteris_intermedia (andr) brownsey (hymenophylloides (a.rich.) c.presl  superba (colenso) c.presl)",22
"Osmundaceae","Leptopteris","hymenophylloides (A.Rich.) C.Presl","Leptopteris_hymenophylloides (a.rich.) c.presl",22
"Osmundaceae","Leptopteris","superba (Colenso) C.Presl","Leptopteris_superba (colenso) c.presl",21
"Osmundaceae","Leptopteris","superba (Colenso) C.Presl","Leptopteris_superba (colenso) c.presl",22
"Osmundaceae","Todea","barbara (L.) T.Moore","Todea_barbara (l.) t.moore",22
"Aspleniaceae","Asplenium","appendiculatum (Labill.) C.Presl subsp. appendiculatum","Asplenium_appendiculatum (labill.) c.presl subsp. appendiculatum",144
"Aspleniaceae","Asplenium","bulbiferum G.Forst.","Asplenium_bulbiferum g.forst.",72
"Aspleniaceae","Asplenium","chathamense Brownsey","Asplenium_chathamense brownsey",72
"Aspleniaceae","Asplenium","cimmeriorum Brownsey et de Lange","Asplenium_cimmeriorum brownsey et de lange",144
"Aspleniaceae","Asplenium","flabellifolium Cav.","Asplenium_flabellifolium cav.",105
"Aspleniaceae","Asplenium","flabellifolium Cav.","Asplenium_flabellifolium cav.",139
"Aspleniaceae","Asplenium","flabellifolium Cav.","Asplenium_flabellifolium cav.",140
"Aspleniaceae","Asplenium","flaccidum G.Forst.","Asplenium_flaccidum g.forst.",72
"Aspleniaceae","Asplenium","flaccidum G.Forst. subsp. flaccidum","Asplenium_flaccidum g.forst. subsp. flaccidum",72
"Aspleniaceae","Asplenium","gracillimum Colenso","Asplenium_gracillimum colenso",144
"Aspleniaceae","Asplenium","hookerianum Colenso","Asplenium_hookerianum colenso",72
"Aspleniaceae","Asplenium","lamprophyllum Carse","Asplenium_lamprophyllum carse",72
"Aspleniaceae","Asplenium","lyallii (Hook.f.) T.Moore","Asplenium_lyallii (hook.f.) t.moore",144
"Aspleniaceae","Asplenium","lyallii ?","Asplenium_lyallii ?",72
"Aspleniaceae","Asplenium","lyallii ?","Asplenium_lyallii ?",108
"Aspleniaceae","Asplenium","oblongifolium Colenso","Asplenium_oblongifolium colenso",72
"Aspleniaceae","Asplenium","obtusatum G.Forst. subsp. obtusatum","Asplenium_obtusatum g.forst. subsp. obtusatum",72
"Aspleniaceae","Asplenium","pauperequitum Brownsey et P.J.Jacks.","Asplenium_pauperequitum brownsey et p.j.jacks.",144
"Aspleniaceae","Asplenium","polyodon ?","Asplenium_polyodon ?",36
"Aspleniaceae","Asplenium","polyodon G.Forst.","Asplenium_polyodon g.forst.",72
"Aspleniaceae","Asplenium","richardii (Hook.f.) Hook.f.","Asplenium_richardii (hook.f.) hook.f.",144
"Aspleniaceae","Asplenium","scleroprium Hombr. et Jacq.","Asplenium_scleroprium hombr. et jacq.",144
"Aspleniaceae","Asplenium","shuttleworthianum Kunze","Asplenium_shuttleworthianum kunze",144
"Aspleniaceae","Asplenium","trichomanes L. subsp. (indet.)","Asplenium_trichomanes l. subsp. (indet.)",108
"Aspleniaceae","Pleurosorus","rutifolius (R.Br.) Fe","Pleurosorus_rutifolius (r.br.) fe",72
"Blechnaceae","Blechnum","blechnoides (Bory) Keyserl.","Blechnum_blechnoides (bory) keyserl.",33
"Blechnaceae","Blechnum","chambersii Tindale","Blechnum_chambersii tindale",33
"Blechnaceae","Blechnum","discolor (G.Forst.) Keyserl.","Blechnum_discolor (g.forst.) keyserl.",28
"Blechnaceae","Blechnum","durum (T.Moore) C.Chr.","Blechnum_durum (t.moore) c.chr.",28
"Blechnaceae","Blechnum","durum (T.Moore) C.Chr.","Blechnum_durum (t.moore) c.chr.",33
"Blechnaceae","Blechnum","filiforme (A.Cunn.) Ettingsh.","Blechnum_filiforme (a.cunn.) ettingsh.",32
"Blechnaceae","Blechnum","filiforme (A.Cunn.) Ettingsh.","Blechnum_filiforme (a.cunn.) ettingsh.",33
"Blechnaceae","Blechnum","filiforme (A.Cunn.) Ettingsh.","Blechnum_filiforme (a.cunn.) ettingsh.",34
"Blechnaceae","Blechnum","fluviatile (R.Br.) Lowe ex Salomon","Blechnum_fluviatile (r.br.) lowe ex salomon",33
"Blechnaceae","Blechnum","fluviatile (R.Br.) Lowe ex Salomon","Blechnum_fluviatile (r.br.) lowe ex salomon",66
"Blechnaceae","Blechnum","membranaceum (Colenso ex Hook.) Mett. ex Diels","Blechnum_membranaceum (colenso ex hook.) mett. ex diels",33
"Blechnaceae","Blechnum","montanum T.C.Chambers et P.A.Farrant","Blechnum_montanum t.c.chambers et p.a.farrant",28
"Blechnaceae","Blechnum","nigrum (Colenso) Mett.","Blechnum_nigrum (colenso) mett.",33
"Blechnaceae","Blechnum","norfolkianum (Heward) C.Chr.","Blechnum_norfolkianum (heward) c.chr.",33
"Blechnaceae","Blechnum","procerum (G.Forst.) Sw.","Blechnum_procerum (g.forst.) sw.",56
"Blechnaceae","Blechnum","triangularifolium T.C.Chambers et P.A.Farrant","Blechnum_triangularifolium t.c.chambers et p.a.farrant",28
"Blechnaceae","Blechnum","vulcanicum (Blume) Kuhn","Blechnum_vulcanicum (blume) kuhn",34
"Blechnaceae","Doodia","aspera R.Br.","Doodia_aspera r.br.",32
"Blechnaceae","Doodia","aspera R.Br.  australis (Parris) Parris","Doodia_aspera r.br.  australis (parris) parris",48
"Blechnaceae","Doodia","australis (Parris) Parris","Doodia_australis (parris) parris",64
"Blechnaceae","Doodia","milnei Carruth.","Doodia_milnei carruth.",80
"Blechnaceae","Blechnum","mollis Parris","Blechnum_mollis parris",96
"Blechnaceae","Doodia","squarrosa Colenso","Doodia_squarrosa colenso",64
"Dennstaedtiaceae","Histiopteris","incisa (Thunb.) J.Sm.","Histiopteris_incisa (thunb.) j.sm.",104
"Dennstaedtiaceae","Histiopteris","incisa (Thunb.) J.Sm.","Histiopteris_incisa (thunb.) j.sm.",96
"Dennstaedtiaceae","Leptolepia","novae-zelandiae (Colenso) Mett. ex Diels in Engl. et Prantl","Leptolepia_novae-zelandiae (colenso) mett. ex diels in engl. et prantl",47
"Lindsaeaceae","Lindsaea","linearis Sw.","Lindsaea_linearis sw.",34
"Lindsaeaceae","Lindsaea","trichomanoides Dryand.","Lindsaea_trichomanoides dryand.",42
"Lindsaeaceae","Lindsaea","trichomanoides Dryand.","Lindsaea_trichomanoides dryand.",43
"Lindsaeaceae","Lindsaea","viridis Colenso","Lindsaea_viridis colenso",83
"Dennstaedtiaceae","Paesia","scaberula (A.Rich.) Kuhn","Paesia_scaberula (a.rich.) kuhn",26
"Dennstaedtiaceae","Pteridium","esculentum (G.Forst.) Cockayne","Pteridium_esculentum (g.forst.) cockayne",54
"Dryopteridaceae","Arachniodes","aristata (G.Forst.) Tindale","Arachniodes_aristata (g.forst.) tindale",82
"Cystopteridaceae","Cystopteris","tasmanica Hook.","Cystopteris_tasmanica hook.",84
"Athyriaceae","Diplazium","australe (R.Br.) N.A.Wakef.","Diplazium_australe (r.br.) n.a.wakef.",123
"Dryopteridaceae","Lastreopsis","glabella (A.Cunn.) Tindale","Lastreopsis_glabella (a.cunn.) tindale",82
"Dryopteridaceae","Lastreopsis","hispida (Sw.) Tindale","Lastreopsis_hispida (sw.) tindale",41
"Dryopteridaceae","Lastreopsis","velutina (A.Rich.) Tindale","Lastreopsis_velutina (a.rich.) tindale",41
"Dryopteridaceae","Polystichum","cystostegium (Hook.) J.B.Armstr.","Polystichum_cystostegium (hook.) j.b.armstr.",82
"Dryopteridaceae","Polystichum","neozelandicum Fe subsp. neozelandicum","Polystichum_neozelandicum fe subsp. neozelandicum",164
"Dryopteridaceae","Polystichum","oculatum (Hook.) J.B.Armstr.","Polystichum_oculatum (hook.) j.b.armstr.",82
"Dryopteridaceae","Polystichum","silvaticum (Colenso) Diels in Engl. et Prantl","Polystichum_silvaticum (colenso) diels in engl. et prantl",82
"Dryopteridaceae","Polystichum","vestitum (G.Forst.) C.Presl","Polystichum_vestitum (g.forst.) c.presl",82
"Dryopteridaceae","Polystichum","wawranum (Szyszyl. in Wawra) Perrie","Polystichum_wawranum (szyszyl. in wawra) perrie",82
"Dryopteridaceae","Rumohra","adiantiformis (G.Forst.) Ching","Rumohra_adiantiformis (g.forst.) ching",41
"Nephrolepidaceae","Nephrolepis","hirsutula (G.Forst.) C.Presl","Nephrolepis_hirsutula (g.forst.) c.presl",41
"Tectariaceae","Arthropteris","tenella (G.Forst.) J.Sm. ex Hook.f.","Arthropteris_tenella (g.forst.) j.sm. ex hook.f.",42
"Polypodiaceae","Anarthropteris","lanceolata (Hook.f.) Pic.Serm.","Anarthropteris_lanceolata (hook.f.) pic.serm.",37
"Polypodiaceae","Ctenopteris","heterophylla (Labill.) Tindale","Ctenopteris_heterophylla (labill.) tindale",37
"Polypodiaceae","Grammitis","billardierei Willd.","Grammitis_billardierei willd.",37
"Polypodiaceae","Grammitis","ciliata Colenso","Grammitis_ciliata colenso",37
"Polypodiaceae","Grammitis","poeppigiana (Mett.) Pic.Serm.","Grammitis_poeppigiana (mett.) pic.serm.",37
"Polypodiaceae","Microsorum","novae-zealandiae (Baker) Copel.","Microsorum_novae-zealandiae (baker) copel.",37
"Polypodiaceae","Microsorum","pustulatum (G.Forst.) Copel.","Microsorum_pustulatum (g.forst.) copel.",37
"Polypodiaceae","Microsorum","scandens (G.Forst.) Tindale","Microsorum_scandens (g.forst.) tindale",36
"Polypodiaceae","Microsorum","scandens (G.Forst.) Tindale","Microsorum_scandens (g.forst.) tindale",37
"Polypodiaceae","Pyrrosia","eleagnifolia (Bory) Hovenkamp","Pyrrosia_eleagnifolia (bory) hovenkamp",37
"Pteridaceae","Adiantum","aethiopicum L.","Adiantum_aethiopicum l.",60
"Pteridaceae","Adiantum","cunninghamii Hook.","Adiantum_cunninghamii hook.",59
"Pteridaceae","Adiantum","diaphanum Blume","Adiantum_diaphanum blume",116
"Pteridaceae","Adiantum","formosum R.Br.","Adiantum_formosum r.br.",58
"Pteridaceae","Adiantum","fulvum Raoul","Adiantum_fulvum raoul",58
"Pteridaceae","Adiantum","hispidulum Sw.","Adiantum_hispidulum sw.",174
"Pteridaceae","Adiantum","hispidulum Sw.","Adiantum_hispidulum sw.",80
"Pteridaceae","Adiantum","hispidulum Sw.","Adiantum_hispidulum sw.",81
"Pteridaceae","Adiantum","hispidulum Sw.","Adiantum_hispidulum sw.",82
"Pteridaceae","Adiantum","hispidulum Sw.","Adiantum_hispidulum sw.",83
"Pteridaceae","Adiantum","hispidulum Sw.","Adiantum_hispidulum sw.",84
"Pteridaceae","Adiantum","hispidulum Sw.","Adiantum_hispidulum sw.",85
"Pteridaceae","Adiantum","hispidulum Sw.","Adiantum_hispidulum sw.",86
"Pteridaceae","Anogramma","leptophylla (L.) Link","Anogramma_leptophylla (l.) link",29
"Pteridaceae","Anogramma","leptophylla (L.) Link","Anogramma_leptophylla (l.) link",26
"Pteridaceae","Cheilanthes","sieberi Kunze in Lehm.","Cheilanthes_sieberi kunze in lehm.",87
"Pteridaceae","Pellaea","calidirupium Brownsey et Lovis","Pellaea_calidirupium brownsey et lovis",58
"Pteridaceae","Pellaea","falcata (R.Br.) Fe","Pellaea_falcata (r.br.) fe",58
"Pteridaceae","Pellaea","rotundifolia (G.Forst.) Hook.","Pellaea_rotundifolia (g.forst.) hook.",58
"Pteridaceae","Pteris","comans G.Forst.","Pteris_comans g.forst.",30
"Pteridaceae","Pteris","comans G.Forst.","Pteris_comans g.forst.",29
"Pteridaceae","Pteris","macilenta A.Rich.","Pteris_macilenta a.rich.",60
"Pteridaceae","Pteris","macilenta A.Rich.","Pteris_macilenta a.rich.",58
"Pteridaceae","Pteris","saxatilis (Carse) Carse","Pteris_saxatilis (carse) carse",29
"Pteridaceae","Pteris","tremula R.Br.","Pteris_tremula r.br.",120
"Thelypteridaceae","Christella","dentata (Forssk.) Brownsey et Jermy","Christella_dentata (forssk.) brownsey et jermy",72
"Thelypteridaceae","Cyclosorus","interruptus (Willd.) H.It","Cyclosorus_interruptus (willd.) h.it",36
"Thelypteridaceae","Macrothelypteris","torresiana (Gaudich.) Ching","Macrothelypteris_torresiana (gaudich.) ching",62
"Thelypteridaceae","Pneumatopteris","pennigera (G.Forst.) Holttum","Pneumatopteris_pennigera (g.forst.) holttum",72
"Thelypteridaceae","Thelypteris","confluens (Thunb.) C.V.Morton","Thelypteris_confluens (thunb.) c.v.morton",35
"Psilotaceae","Psilotum","nudum (L.) P.Beauv.","Psilotum_nudum (l.) p.beauv.",104
"Psilotaceae","Tmesipteris","lanceolata P.A.Dang.","Tmesipteris_lanceolata p.a.dang.",104
"Psilotaceae","Tmesipteris","sigmatifolia Chinnock","Tmesipteris_sigmatifolia chinnock",104
"Psilotaceae","Tmesipteris","tannensis (Spreng.) Bernh.","Tmesipteris_tannensis (spreng.) bernh.",104
"Psilotaceae","Tmesipteris","tannensis (Spreng.) Bernh.","Tmesipteris_tannensis (spreng.) bernh.",100
"Psilotaceae","Tmesipteris","tannensis (Spreng.) Bernh.","Tmesipteris_tannensis (spreng.) bernh.",102
"Psilotaceae","Tmesipteris","tannensis (Spreng.) Bernh.","Tmesipteris_tannensis (spreng.) bernh.",105
"Psilotaceae","Tmesipteris","tannensis ?","Tmesipteris_tannensis ?",107
"Psilotaceae","Tmesipteris","tannensis ?","Tmesipteris_tannensis ?",108
"Salviniaceae","Azolla","filiculoides Lam.","Azolla_filiculoides lam.",22
"Lygodiaceae","Lygodium","articulatum A.Rich.","Lygodium_articulatum a.rich.",70
"Schizaeaceae","Schizaea","australis Gaudich.","Schizaea_australis gaudich.",94
"Schizaeaceae","Schizaea","bifida Willd.","Schizaea_bifida willd.",72
"Schizaeaceae","Schizaea","dichotoma (L.) Sm.","Schizaea_dichotoma (l.) sm.",72
"Schizaeaceae","Schizaea","fistulosa Labill.","Schizaea_fistulosa labill.",190
"Schizaeaceae","Schizaea","fistulosa Labill.","Schizaea_fistulosa labill.",270
"Pteridaceae","Adiantum","capillus-veneris","Adiantum_capillus-veneris",30
"Pteridaceae","Adiantum","capillus-veneris","Adiantum_capillus-veneris",30
"Pteridaceae","Anogramma","leptophylla","Anogramma_leptophylla",13
"Aspleniaceae","Asplenium","adiantum-nigrum","Asplenium_adiantum-nigrum",72
"Aspleniaceae","Asplenium","adiantum-nigrum","Asplenium_adiantum-nigrum",72
"Aspleniaceae","Asplenium","adiantum-nigrum","Asplenium_adiantum-nigrum",72
"Aspleniaceae","Asplenium","billotii","Asplenium_billotii",72
"Aspleniaceae","Asplenium","cuneifolium","Asplenium_cuneifolium",72
"Aspleniaceae","Asplenium","cuneifolium","Asplenium_cuneifolium",72
"Aspleniaceae","Asplenium","cuneifolium","Asplenium_cuneifolium",70
"Aspleniaceae","Asplenium","marinum","Asplenium_marinum",36
"Aspleniaceae","Asplenium","marinum","Asplenium_marinum",36
"Aspleniaceae","Asplenium","marinum","Asplenium_marinum",36
"Aspleniaceae","Asplenium","obovatum","Asplenium_obovatum",72
"Aspleniaceae","Asplenium","onopteris","Asplenium_onopteris",36
"Aspleniaceae","Asplenium","ruta-muraria","Asplenium_ruta-muraria",72
