"i","asc1","desc1","pol1","dem1","p"
1,1.64117855378404,0.266757189673076,0.155040436901588,0.441515054070892,-42.7209948266106
2,0.909323798496756,0.746712452756391,0.134539979593991,0.116776972254465,-39.921947360111
3,0.605868378287154,0.0405609525313709,0.59256273377198,0.0663894032354973,-40.5970419126723
4,0.629401193328872,1.02975656169921,1.16538698855296,0.419429532912472,-41.4761943655782
5,0.176213097149552,0.476639360888935,9.61961816414348,0.249714406988994,-38.0994744449007
6,0.025862421350589,0.491733219035098,5.82318691404709,0.311568765203233,-37.7625238689791
7,0.127275307606319,0.505734008067182,12.7775321048142,0.319732849882943,-38.6673159109521
8,0.0865534899425752,0.618751239941665,8.44791170383078,0.232801285947038,-38.2525513715997
9,0.374992740152091,0.0975071902421838,12.9914339609658,0.166299098047224,-39.421192602966
10,0.2095874198835,1.21270429361592,7.86087691679207,0.0626678043507505,-40.7487718249469
11,0.06249178143376,0.550521781095105,5.07638291636147,0.14034824810659,-37.6125592074916
12,0.0513175448688066,0.324571998212008,1.86435489960155,0.581759606225855,-37.4988699357163
13,0.0507352820357973,0.43984617067182,1.43127780792354,0.121122800634482,-37.0804119192117
14,0.109459741442653,0.327882269785433,0.788973927880118,0.294044635099381,-36.8215192746086
15,0.200152360515791,0.290123660871262,3.33341565987744,0.829960786787743,-39.7889064197372
16,0.252956385655095,0.304029787306509,3.13978228716396,0.788281929484284,-39.7630648289691
17,0.103943269521501,0.329369585493406,7.05970673696885,0.562848822038668,-38.7236584136087
18,0.0917070549840223,0.486211228033957,14.4403852389273,0.169535662229947,-38.3564184279075
19,0.155138037463685,0.397808610119731,12.9916365517091,0.247167802825936,-38.2509671496739
20,0.708825462535993,0.4166364872242,11.8822160788648,0.284924730907274,-40.7534849302958
21,0.284647694901767,0.302941269726863,8.47627815015638,0.33995616596587,-38.2871654335779
22,0.253445835285398,0.690421252848535,11.3437091547019,0.28304088305628,-39.3248092919175
23,0.232854639140628,0.359558982812512,11.5829670200966,0.238674693642936,-38.0715136230632
24,0.164635158185528,0.170099834882933,4.35048210435394,0.446159925411778,-38.4570350733835
25,0.353156173286214,0.108581064372144,0.0345534546327597,0.809463872996905,-40.6575946191531
26,0.494598866125791,0.467676045014887,1.53580456103623,0.240105761332984,-37.8738131965494
27,0.00375509825117927,0.368904886409073,1.12647188782427,0.473325383179421,-37.0042652953138
28,0.23774978281076,0.413760401152548,5.80578172106329,0.134931972448401,-37.3123476826395
29,0.46304802355332,0.331840661423582,9.63067793400111,0.234487538583194,-38.6461079796076
30,0.395410617747477,0.329206910387987,3.91201682358291,0.317397098364829,-37.9976748767265
31,0.067888962801873,0.303728367434661,3.5121912226422,0.241714013992681,-37.3013321716283
32,0.205237244353119,0.48964420523062,0.650629495169742,0.2734927492676,-36.9621993660471
33,0.497866951036222,0.669689059883378,0.454769628046186,0.0527332573757568,-38.1915534905283
34,0.372650407985106,0.594894499366565,0.414457777832421,0.120419611353083,-37.2251953242717
35,0.473798494750624,0.480490022231396,0.0658432432411205,0.271116860765801,-37.498726911157
36,0.27428754711295,0.698576396012041,9.91604520986264,0.627807151553365,-41.1477635799924
37,0.169157676830841,0.587975040595502,1.81595878243207,0.731460587049147,-39.3277857383372
38,0.0138325967367219,0.483834678269617,12.7519640201279,0.00785349581251144,-40.3140627322753
39,0.217347074254436,0.206924664284728,14.7434244065592,0.0451453262099734,-38.4061878315973
40,0.153015037467341,0.677329499574951,5.19758397331941,0.0591109265008492,-37.9768066700189
41,0.0461630535048972,0.60468959172461,1.32290927236226,0.248501807784416,-37.2059348794734
42,0.118015840390716,0.55410149503707,4.72480781303205,0.00324838463806974,-38.7333423748323
43,0.166197170131307,0.620264802374056,5.80823362543551,0.0567287367007774,-37.9026811985254
44,0.216468184984324,0.226395964554426,13.0733943768686,0.214411726287042,-38.1305459555394
45,0.319610545935679,0.319389950545603,12.2630269245348,0.811793872407817,-41.5961746597499
46,0.324225593784907,0.441039105673951,4.36035206084585,0.0778385067427242,-37.4324813803081
47,0.116827386650571,0.55069972133248,10.4986623124464,0.682909490379278,-40.2144619342151
48,0.0313372198661973,0.3731313059198,2.90851835219287,0.708834814266967,-38.1938632335429
49,0.0608156592443556,0.433158041969829,3.94919428535558,1.00379747950106,-40.3818230930329
50,0.22837837928698,0.469419015716008,2.92180500016857,0.711482445216808,-39.3636755263006
51,0.256562257489495,0.372898977424671,2.60560200487054,0.345780232175703,-37.4440305445
52,0.206279437352301,0.482811143318516,2.09963083230399,0.476371593247757,-37.9288974500204
53,0.362733273053945,0.259947513826919,2.65043655860605,0.345596226040135,-37.7902660836134
