"i","asc1","desc1","dem1","p"
1,10.4012414445169,4.27891248348169,0.585911732269248,-856.052281445781
2,9.84587405228532,2.81817424204201,0.190845947578291,-846.339568912251
3,1.81747031302873,5.89289689180441,1.60380319846742,-785.288667953846
4,1.34461727689702,4.79190095257945,1.97708283111796,-780.749096594077
5,2.8055926208719,2.84883517515846,2.73713322475895,-782.834427353433
6,2.64593638633181,4.53645221330225,2.5903708581195,-779.053639493534
7,2.56830066737111,4.09551830890001,3.47324999657802,-778.901002832518
8,1.93433330351873,3.57971174978409,3.88726427153095,-777.140384045239
9,2.20389125898664,3.91594284911788,1.82408811294816,-774.495609023876
10,1.93525404625792,3.73552362852057,2.50487548224055,-774.085400607627
11,1.95693957767304,3.79228633867286,1.79210080876374,-773.899600051929
12,1.91656972536888,3.45317907297693,1.99984378967793,-774.233354331971
13,1.86249286175101,3.64959959392271,2.43171207554997,-774.065642065218
14,1.94421544574056,3.90626012007541,1.87873959338558,-773.93928063598
15,2.21156054113783,3.64111347362557,1.01966491790753,-776.634956043539
16,2.08261139721401,3.57738854196229,3.18564795738942,-775.635590300981
17,2.0672015188581,3.45395492455297,4.00462009903146,-778.017657604004
18,1.57419785920928,3.39127268684403,3.28618427045746,-776.991325990111
19,2.31851425295161,4.01099604736388,1.49045395135051,-775.506389457821
20,1.58054122718448,4.41849689693496,1.80180317749386,-777.022668753065
21,1.90921952307969,4.4142837295805,2.06454862936847,-775.641107590295
22,1.87938553661558,3.39166768028864,2.18021331878648,-774.464716868875
23,1.74707671053226,4.04153671528676,1.94674775644474,-774.524145246847
24,2.04636348207606,3.9646042642975,1.82139238691123,-774.143827471789
25,1.87834005732448,4.31660748825872,2.23023289580995,-775.273677446984
26,2.25788964438638,4.08656110251673,2.02900507230477,-774.925898946432
27,2.23527104258923,3.57234940793555,2.16632806183005,-774.786920359948
28,1.73021007068857,3.54741678049809,2.16900212060826,-774.274540920896
29,1.7800244763068,4.15383743879406,2.55992397944609,-775.121244689298
30,1.85005556234231,4.15448300319745,2.25514243309552,-774.675761311507
31,1.9911687371887,3.49455741479083,1.98332298815898,-774.184974064539
32,2.41103957717438,3.41094156320228,2.45366022632173,-776.489386429858
33,2.41392926355832,4.54182267744602,1.48456938763796,-777.633228488558
34,2.23494207180114,3.51942688049939,3.03637019953406,-776.035473878975
35,1.89445628501483,3.5852503370047,1.94041650009989,-773.93864518664
36,1.89097678914532,3.73194663911317,2.51553462946676,-774.098683225886
37,1.91519102135575,3.69520023785976,1.69605146482381,-773.992697825462
38,2.04824933945622,3.89192828018662,2.50604228648035,-774.285224932138
39,2.12601193973645,3.93678994371093,2.1144291837295,-774.226292213657
40,2.42454300869106,3.83857579516715,0.867694956908505,-778.252850454205
41,2.26002761979437,3.97914935635871,2.88896334074115,-775.626621656179
42,2.42567366242741,3.74803459725931,2.41145432689836,-775.777621337026
43,1.9993584435187,3.85035360779812,1.54311648263274,-774.273313177961
44,1.77745364883316,4.539245906409,2.65542022297768,-777.125803432572
45,2.14740676896048,4.42928866642051,2.37173641119761,-775.988387506593
46,2.2086665455502,3.22464154516802,1.92582089387693,-775.997867618134
47,1.83464513181415,3.25868198900007,1.9553500051477,-775.067145867056
48,1.62680844271091,3.54387285905414,2.14830285691256,-774.704497218323
49,1.74633603612035,4.33329349728756,2.06190992603404,-775.648284833934
50,2.39715184293762,4.22505411152252,1.8721125145941,-775.954215767207
51,2.41358118037768,4.38421019674734,2.09009634207133,-776.578284647166
52,1.81896337190717,3.25505817654066,2.41956761169377,-775.280790806445
53,2.19360715219825,4.00640561287746,1.97746915456037,-774.527712865229
54,1.95916572486347,3.94567952417292,1.84829256187323,-774.017135031782
55,1.86791114779063,3.8055264353332,1.99464229238461,-773.838035465954
